userid,date,ticker,name,percent
17,2017-10-19,217024,217024,0.02
17,2017-10-19,519020,519020,0.02
17,2017-10-19,164205,164205,0.02
17,2017-10-19,070009,070009,0.02
17,2017-10-19,270009,270009,0.02
17,2017-10-19,070029,070029,0.6
18,2017-07-01,050030,050030,0.041
18,2017-07-01,160719,160719,0.041
18,2017-07-01,001790,001790,0.041
18,2017-07-01,000307,000307,0.041
18,2017-07-01,206013,206013,0.041
18,2017-07-01,202212,202212,0.041
18,2017-07-01,003762,003762,0.246
18,2017-07-01,420009,420009,0.246
18,2017-07-01,519188,519188,0.041
18,2017-07-01,519152,519152,0.041
18,2017-07-01,070029,070029,0.18
18,2017-09-29,050030,050030,0.246
18,2017-09-29,000193,000193,0.246
18,2017-09-29,166802,166802,0.041
18,2017-09-29,090010,090010,0.041
18,2017-09-29,206013,206013,0.041
18,2017-09-29,202202,202202,0.041
18,2017-09-29,164205,164205,0.041
18,2017-09-29,000530,000530,0.041
18,2017-09-29,202102,202102,0.041
18,2017-09-29,202103,202103,0.041
18,2017-09-29,070029,070029,0.18
18,2017-10-19,050030,050030,0.246
18,2017-10-19,000193,000193,0.246
18,2017-10-19,040180,040180,0.041
18,2017-10-19,096001,096001,0.041
18,2017-10-19,206013,206013,0.041
18,2017-10-19,217024,217024,0.041
18,2017-10-19,519020,519020,0.041
18,2017-10-19,164205,164205,0.041
18,2017-10-19,070009,070009,0.041
18,2017-10-19,270009,270009,0.041
18,2017-10-19,070029,070029,0.18
19,2017-07-01,050030,050030,0.0275
19,2017-07-01,160719,160719,0.0275
19,2017-07-01,001790,001790,0.0275
19,2017-07-01,000307,000307,0.0275
19,2017-07-01,206013,206013,0.0275
19,2017-07-01,202212,202212,0.0275
19,2017-07-01,003762,003762,0.165
19,2017-07-01,420009,420009,0.165
19,2017-07-01,519188,519188,0.0275
19,2017-07-01,519152,519152,0.0275
19,2017-07-01,070029,070029,0.45
19,2017-09-29,050030,050030,0.165
19,2017-09-29,000193,000193,0.165
19,2017-09-29,166802,166802,0.0275
19,2017-09-29,090010,090010,0.0275
19,2017-09-29,206013,206013,0.0275
19,2017-09-29,202202,202202,0.0275
19,2017-09-29,164205,164205,0.0275
19,2017-09-29,000530,000530,0.0275
19,2017-09-29,202102,202102,0.0275
19,2017-09-29,202103,202103,0.0275
19,2017-09-29,070029,070029,0.45
19,2017-10-19,050030,050030,0.165
19,2017-10-19,000193,000193,0.165
19,2017-10-19,040180,040180,0.0275
19,2017-10-19,096001,096001,0.0275
19,2017-10-19,206013,206013,0.0275
19,2017-10-19,217024,217024,0.0275
19,2017-10-19,519020,519020,0.0275
19,2017-10-19,164205,164205,0.0275
19,2017-10-19,070009,070009,0.0275
19,2017-10-19,270009,270009,0.0275
19,2017-10-19,070029,070029,0.45
20,2017-07-01,050030,050030,0.0245
20,2017-07-01,160719,160719,0.0245
20,2017-07-01,001790,001790,0.0245
20,2017-07-01,000307,000307,0.0245
20,2017-07-01,206013,206013,0.0245
20,2017-07-01,202212,202212,0.0245
20,2017-07-01,003762,003762,0.147
20,2017-07-01,420009,420009,0.147
20,2017-07-01,519188,519188,0.0245
20,2017-07-01,519152,519152,0.0245
20,2017-07-01,070029,070029,0.51
20,2017-09-29,050030,050030,0.147
20,2017-09-29,000193,000193,0.147
20,2017-09-29,166802,166802,0.0245
20,2017-09-29,090010,090010,0.0245
20,2017-09-29,206013,206013,0.0245
20,2017-09-29,202202,202202,0.0245
20,2017-09-29,164205,164205,0.0245
20,2017-09-29,000530,000530,0.0245
20,2017-09-29,202102,202102,0.0245
20,2017-09-29,202103,202103,0.0245
20,2017-09-29,070029,070029,0.51
20,2017-10-19,050030,050030,0.147
20,2017-10-19,000193,000193,0.147
20,2017-10-19,040180,040180,0.0245
20,2017-10-19,096001,096001,0.0245
20,2017-10-19,206013,206013,0.0245
20,2017-10-19,217024,217024,0.0245
20,2017-10-19,519020,519020,0.0245
20,2017-10-19,164205,164205,0.0245
20,2017-10-19,070009,070009,0.0245
20,2017-10-19,270009,270009,0.0245
20,2017-10-19,070029,070029,0.51
21,2017-07-01,050030,050030,0.019
21,2017-07-01,160719,160719,0.019
21,2017-07-01,001790,001790,0.019
21,2017-07-01,000307,000307,0.019
21,2017-07-01,206013,206013,0.019
21,2017-07-01,202212,202212,0.019
21,2017-07-01,003762,003762,0.114
21,2017-07-01,420009,420009,0.114
21,2017-07-01,519188,519188,0.019
21,2017-07-01,519152,519152,0.019
21,2017-07-01,070029,070029,0.62
21,2017-09-29,050030,050030,0.114
21,2017-09-29,000193,000193,0.114
21,2017-09-29,166802,166802,0.019
21,2017-09-29,090010,090010,0.019
21,2017-09-29,206013,206013,0.019
21,2017-09-29,202202,202202,0.019
21,2017-09-29,164205,164205,0.019
21,2017-09-29,000530,000530,0.019
21,2017-09-29,202102,202102,0.019
21,2017-09-29,202103,202103,0.019
21,2017-09-29,070029,070029,0.62
21,2017-10-19,050030,050030,0.114
21,2017-10-19,000193,000193,0.114
21,2017-10-19,040180,040180,0.019
21,2017-10-19,096001,096001,0.019
21,2017-10-19,206013,206013,0.019
21,2017-10-19,217024,217024,0.019
21,2017-10-19,519020,519020,0.019
21,2017-10-19,164205,164205,0.019
21,2017-10-19,070009,070009,0.019
21,2017-10-19,270009,270009,0.019
21,2017-10-19,070029,070029,0.62
22,2017-07-01,050030,050030,0.0195
22,2017-07-01,160719,160719,0.0195
22,2017-07-01,001790,001790,0.0195
22,2017-07-01,000307,000307,0.0195
22,2017-07-01,206013,206013,0.0195
22,2017-07-01,202212,202212,0.0195
22,2017-07-01,003762,003762,0.117
22,2017-07-01,420009,420009,0.117
22,2017-07-01,519188,519188,0.0195
22,2017-07-01,519152,519152,0.0195
22,2017-07-01,070029,070029,0.61
22,2017-09-29,050030,050030,0.117
22,2017-09-29,000193,000193,0.117
22,2017-09-29,166802,166802,0.0195
22,2017-09-29,090010,090010,0.0195
22,2017-09-29,206013,206013,0.0195
22,2017-09-29,202202,202202,0.0195
22,2017-09-29,164205,164205,0.0195
22,2017-09-29,000530,000530,0.0195
22,2017-09-29,202102,202102,0.0195
22,2017-09-29,202103,202103,0.0195
22,2017-09-29,070029,070029,0.61
22,2017-10-19,050030,050030,0.117
22,2017-10-19,000193,000193,0.117
22,2017-10-19,040180,040180,0.0195
22,2017-10-19,096001,096001,0.0195
22,2017-10-19,206013,206013,0.0195
22,2017-10-19,217024,217024,0.0195
22,2017-10-19,519020,519020,0.0195
22,2017-10-19,164205,164205,0.0195
22,2017-10-19,070009,070009,0.0195
22,2017-10-19,270009,270009,0.0195
22,2017-10-19,070029,070029,0.61
23,2017-07-01,050030,050030,0.035
23,2017-07-01,160719,160719,0.035
23,2017-07-01,001790,001790,0.035
23,2017-07-01,000307,000307,0.035
23,2017-07-01,206013,206013,0.035
23,2017-07-01,202212,202212,0.035
23,2017-07-01,003762,003762,0.21
23,2017-07-01,420009,420009,0.21
23,2017-07-01,519188,519188,0.035
23,2017-07-01,519152,519152,0.035
23,2017-07-01,070029,070029,0.3
23,2017-09-29,050030,050030,0.21
23,2017-09-29,000193,000193,0.21
23,2017-09-29,166802,166802,0.035
23,2017-09-29,090010,090010,0.035
23,2017-09-29,206013,206013,0.035
23,2017-09-29,202202,202202,0.035
23,2017-09-29,164205,164205,0.035
23,2017-09-29,000530,000530,0.035
23,2017-09-29,202102,202102,0.035
23,2017-09-29,202103,202103,0.035
23,2017-09-29,070029,070029,0.3
23,2017-10-19,050030,050030,0.21
23,2017-10-19,000193,000193,0.21
23,2017-10-19,040180,040180,0.035
23,2017-10-19,096001,096001,0.035
23,2017-10-19,206013,206013,0.035
23,2017-10-19,217024,217024,0.035
23,2017-10-19,519020,519020,0.035
23,2017-10-19,164205,164205,0.035
23,2017-10-19,070009,070009,0.035
23,2017-10-19,270009,270009,0.035
23,2017-10-19,070029,070029,0.3
24,2017-07-01,050030,050030,0.042
24,2017-07-01,160719,160719,0.042
24,2017-07-01,001790,001790,0.042
24,2017-07-01,000307,000307,0.042
24,2017-07-01,206013,206013,0.042
24,2017-07-01,202212,202212,0.042
24,2017-07-01,003762,003762,0.252
24,2017-07-01,420009,420009,0.252
24,2017-07-01,519188,519188,0.042
24,2017-07-01,519152,519152,0.042
24,2017-07-01,070029,070029,0.16
24,2017-09-29,050030,050030,0.252
24,2017-09-29,000193,000193,0.252
24,2017-09-29,166802,166802,0.042
24,2017-09-29,090010,090010,0.042
24,2017-09-29,206013,206013,0.042
24,2017-09-29,202202,202202,0.042
24,2017-09-29,164205,164205,0.042
24,2017-09-29,000530,000530,0.042
24,2017-09-29,202102,202102,0.042
24,2017-09-29,202103,202103,0.042
24,2017-09-29,070029,070029,0.16
24,2017-10-19,050030,050030,0.252
24,2017-10-19,000193,000193,0.252
24,2017-10-19,040180,040180,0.042
24,2017-10-19,096001,096001,0.042
24,2017-10-19,206013,206013,0.042
24,2017-10-19,217024,217024,0.042
24,2017-10-19,519020,519020,0.042
24,2017-10-19,164205,164205,0.042
24,2017-10-19,070009,070009,0.042
24,2017-10-19,270009,270009,0.042
24,2017-10-19,070029,070029,0.16
25,2017-07-01,050030,050030,0.03
25,2017-07-01,160719,160719,0.03
25,2017-07-01,001790,001790,0.03
25,2017-07-01,000307,000307,0.03
25,2017-07-01,206013,206013,0.03
25,2017-07-01,202212,202212,0.03
25,2017-07-01,003762,003762,0.18
25,2017-07-01,420009,420009,0.18
25,2017-07-01,519188,519188,0.03
25,2017-07-01,519152,519152,0.03
25,2017-07-01,070029,070029,0.4
25,2017-09-29,050030,050030,0.18
25,2017-09-29,000193,000193,0.18
25,2017-09-29,166802,166802,0.03
25,2017-09-29,090010,090010,0.03
25,2017-09-29,206013,206013,0.03
25,2017-09-29,202202,202202,0.03
25,2017-09-29,164205,164205,0.03
25,2017-09-29,000530,000530,0.03
25,2017-09-29,202102,202102,0.03
25,2017-09-29,202103,202103,0.03
25,2017-09-29,070029,070029,0.4
25,2017-10-19,050030,050030,0.18
25,2017-10-19,000193,000193,0.18
25,2017-10-19,040180,040180,0.03
25,2017-10-19,096001,096001,0.03
25,2017-10-19,206013,206013,0.03
25,2017-10-19,217024,217024,0.03
25,2017-10-19,519020,519020,0.03
25,2017-10-19,164205,164205,0.03
25,2017-10-19,070009,070009,0.03
25,2017-10-19,270009,270009,0.03
25,2017-10-19,070029,070029,0.4
26,2017-07-01,070029,070029,1
27,2017-07-01,050030,050030,0.027
27,2017-07-01,160719,160719,0.027
27,2017-07-01,001790,001790,0.027
27,2017-07-01,000307,000307,0.027
27,2017-07-01,206013,206013,0.027
27,2017-07-01,202212,202212,0.027
27,2017-07-01,003762,003762,0.162
27,2017-07-01,420009,420009,0.162
27,2017-07-01,519188,519188,0.027
27,2017-07-01,519152,519152,0.027
27,2017-07-01,070029,070029,0.46
27,2017-09-29,050030,050030,0.162
27,2017-09-29,000193,000193,0.162
27,2017-09-29,166802,166802,0.027
27,2017-09-29,090010,090010,0.027
27,2017-09-29,206013,206013,0.027
27,2017-09-29,202202,202202,0.027
27,2017-09-29,164205,164205,0.027
27,2017-09-29,000530,000530,0.027
27,2017-09-29,202102,202102,0.027
27,2017-09-29,202103,202103,0.027
27,2017-09-29,070029,070029,0.46
27,2017-10-19,050030,050030,0.162
27,2017-10-19,000193,000193,0.162
27,2017-10-19,040180,040180,0.027
27,2017-10-19,096001,096001,0.027
27,2017-10-19,206013,206013,0.027
27,2017-10-19,217024,217024,0.027
27,2017-10-19,519020,519020,0.027
27,2017-10-19,164205,164205,0.027
27,2017-10-19,070009,070009,0.027
27,2017-10-19,270009,270009,0.027
27,2017-10-19,070029,070029,0.46
28,2017-07-01,050030,050030,0.033
28,2017-07-01,160719,160719,0.033
28,2017-07-01,001790,001790,0.033
28,2017-07-01,000307,000307,0.033
28,2017-07-01,206013,206013,0.033
28,2017-07-01,202212,202212,0.033
28,2017-07-01,003762,003762,0.198
28,2017-07-01,420009,420009,0.198
28,2017-07-01,519188,519188,0.033
28,2017-07-01,519152,519152,0.033
28,2017-07-01,070029,070029,0.34
28,2017-09-29,050030,050030,0.198
28,2017-09-29,000193,000193,0.198
28,2017-09-29,166802,166802,0.033
28,2017-09-29,090010,090010,0.033
28,2017-09-29,206013,206013,0.033
28,2017-09-29,202202,202202,0.033
28,2017-09-29,164205,164205,0.033
28,2017-09-29,000530,000530,0.033
28,2017-09-29,202102,202102,0.033
28,2017-09-29,202103,202103,0.033
28,2017-09-29,070029,070029,0.34
28,2017-10-19,050030,050030,0.198
28,2017-10-19,000193,000193,0.198
28,2017-10-19,040180,040180,0.033
28,2017-10-19,096001,096001,0.033
28,2017-10-19,206013,206013,0.033
