data_dt,entrydate(min),entrytime,icode,indexcap_id,mcap,tcap,tdate
20041015,20041015 00:00,15:34:51,399107,5948,49881924.21,136984411.7,2002-03-01
20041015,20041015 00:00,15:57:28,399107,7196,49882155.24,134252532,2003-03-21
20041015,20041015 00:00,16:03:24,399107,7544,49886935.42,133784990.5,2003-06-20
20041015,20041015 00:00,16:08:11,399106,7836,49887476.49,126847837.6,2003-08-28
20041015,20041015 00:00,15:57:13,399107,7172,49907297.69,134376945.3,2003-03-17
20041015,20041015 00:00,15:56:43,399107,7142,49923139.82,134336348.1,2003-03-10
20041015,20041015 00:00,15:49:17,399107,6732,49924517.11,134354310.8,2002-11-14
20041015,20041015 00:00,15:54:09,399107,6956,49925848.59,134113340.2,2003-01-15
20041015,20041015 00:00,16:13:33,399106,8232,49931803.24,126475217.7,2003-12-05
20041015,20041015 00:00,15:50:42,399106,6825,49933484.9,129091043.6,2002-12-11
20041015,20041015 00:00,15:49:49,399106,6775,49942311.81,128996689.1,2002-11-27
20041015,20041015 00:00,15:56:47,399107,7148,49945232.3,134347933.9,2003-03-11
20041015,20041015 00:00,15:57:32,399107,7202,49950627.93,134431198.4,2003-03-24
20041015,20041015 00:00,15:34:33,399107,5928,49952947.96,137131043.4,2002-02-08
20041015,20041015 00:00,15:49:27,399107,6747,49966675.29,134578209,2002-11-19
20041015,20041015 00:00,15:57:05,399107,7166,49970669.26,134450613.7,2003-03-14
20061115,20061115 00:00,21:00:30,000016,13760,49972055.02,344280865.7,2006-11-15
20041015,20041015 00:00,16:08:50,399106,7884,49987219.16,127128665.2,2003-09-09
20041015,20041015 00:00,15:59:10,399107,7358,49988733.46,134628272.2,2003-04-29
20041015,20041015 00:00,16:16:32,000010,8476,49991225.47,220093179,2004-02-09
20041015,20041015 00:00,15:33:05,399106,5862,50007755.33,130726348,2002-01-17
20041015,20041015 00:00,15:34:30,399107,5924,50008884.97,137178236.5,2002-02-07
20041015,20041015 00:00,16:17:08,000010,8518,50021685.94,216446512.5,2004-02-17
20041015,20041015 00:00,16:14:39,399106,8316,50026275.29,127267735.6,2003-12-25
20041015,20041015 00:00,16:19:34,000010,8714,50028652.56,221465451.1,2004-03-26
20060731,20060731 00:00,21:00:14,399107,13181,50033719.83,108267359.9,2006-07-31
20041015,20041015 00:00,16:19:30,000010,8707,50035280.46,222096809.6,2004-03-25
20041015,20041015 00:00,16:01:51,399107,7490,50053632.34,134159697.3,2003-06-09
20041015,20041015 00:00,16:19:21,000010,8700,50054538.02,222986254.7,2004-03-24
20041015,20041015 00:00,16:23:49,399106,9060,50054568.67,126783337,2004-06-11
20041015,20041015 00:00,16:13:51,399106,8250,50057745.77,126870508.7,2003-12-10
20041015,20041015 00:00,16:08:55,399106,7890,50070929.67,127322254.1,2003-09-10
20041015,20041015 00:00,16:16:09,399107,8439,50080730.44,134267623,2004-02-02
20041015,20041015 00:00,15:33:36,399106,5878,50081769.02,131123196.9,2002-01-23
20041015,20041015 00:00,16:07:58,399106,7818,50087279.78,127324271.4,2003-08-25
20070110,20070110 00:00,21:00:27,399004,14074,50088817.25,104436795.5,2007-01-10
20041015,20041015 00:00,16:23:45,399106,9053,50090052.36,126761359,2004-06-10
20041015,20041015 00:00,15:54:54,399107,6986,50090260.31,134826306,2003-01-22
20041015,20041015 00:00,16:13:59,399106,8262,50093324.23,126691670.1,2003-12-12
20041015,20041015 00:00,16:09:02,399106,7896,50098130.21,127389356.9,2003-09-11
20041015,20041015 00:00,16:23:39,399106,9046,50103292.05,126857084.6,2004-06-09
20041015,20041015 00:00,16:14:36,399106,8310,50126829.88,127468402.3,2003-12-24
20041015,20041015 00:00,16:14:43,399106,8322,50126937.05,127384083.9,2003-12-26
20041015,20041015 00:00,16:14:03,399106,8268,50130098.83,126860948.6,2003-12-15
20041015,20041015 00:00,16:03:17,399107,7538,50135417.08,134482579.2,2003-06-19
20041015,20041015 00:00,15:49:20,399107,6737,50138193.03,134942131,2002-11-15
20041015,20041015 00:00,16:17:17,000010,8532,50138299.49,217539402.7,2004-02-19
20041015,20041015 00:00,15:52:30,399106,6890,50143867.44,129498479.6,2002-12-30
20041015,20041015 00:00,16:13:55,399106,8256,50148255.51,127038982.2,2003-12-11
20041015,20041015 00:00,16:08:15,399106,7842,50150638.03,127544724.6,2003-08-29
20041015,20041015 00:00,15:57:48,399107,7226,50162657.88,135007666.7,2003-03-28
20041015,20041015 00:00,15:34:24,399107,5916,50163745.29,137710236.6,2002-02-05
20041015,20041015 00:00,15:50:38,399106,6820,50173978.8,129702744.4,2002-12-10
20061116,20061116 00:00,21:00:23,000016,13768,50177006.26,352146868.5,2006-11-16
20041015,20041015 00:00,15:56:51,399107,7154,50180086.67,134973456.4,2003-03-12
20041015,20041015 00:00,16:08:46,399106,7878,50180295.95,127548574.1,2003-09-08
20041015,20041015 00:00,16:19:48,000010,8735,50189374.17,221920473,2004-03-31
20041015,20041015 00:00,15:59:00,399107,7340,50199304.54,135261866.1,2003-04-24
20041015,20041015 00:00,16:19:15,000010,8693,50208292.57,223326609.3,2004-03-23
20041015,20041015 00:00,16:08:02,399106,7824,50246080.72,127711101.9,2003-08-26
20041015,20041015 00:00,16:18:48,000010,8651,50252112.86,223876059.1,2004-03-15
20041015,20041015 00:00,16:08:08,399106,7830,50254434.34,127747987,2003-08-27
20041015,20041015 00:00,15:49:34,399106,6755,50263983.02,129904295.1,2002-11-21
20041015,20041015 00:00,15:50:46,399106,6830,50265600.94,130007448.8,2002-12-12
20041015,20041015 00:00,15:54:00,399107,6950,50267629.49,135102628.8,2003-01-14
20041015,20041015 00:00,16:17:21,000010,8539,50276351.42,217922185.3,2004-02-20
20060619,20060619 00:00,21:00:14,399107,12905,50286824.36,109728445.7,2006-06-19
20041015,20041015 00:00,15:55:08,399107,6998,50299615.69,135378201.9,2003-01-24
20041015,20041015 00:00,16:21:15,399107,8873,50302799.42,135573031.7,2004-04-28
20041015,20041015 00:00,15:57:44,399107,7220,50305503.17,135283221.3,2003-03-27
20060622,20060622 00:00,21:00:23,399107,12929,50326106.25,111126135.1,2006-06-22
20041015,20041015 00:00,15:49:37,399106,6760,50344107.31,130098735.8,2002-11-22
20041015,20041015 00:00,16:17:12,000010,8525,50346360.68,218214623,2004-02-18
20041015,20041015 00:00,15:58:13,399107,7268,50368595.83,135660636.4,2003-04-08
20041015,20041015 00:00,16:02:01,399107,7496,50372548.67,135037559.5,2003-06-10
20041015,20041015 00:00,16:08:43,399106,7872,50378998.74,128114658.2,2003-09-05
20041015,20041015 00:00,16:19:03,000010,8679,50382388.07,225250338.6,2004-03-19
20060621,20060621 00:00,21:00:21,399107,12921,50412070.84,110528412.9,2006-06-21
20060522,20060522 00:00,21:00:22,399107,12745,50440533.1,111660076.7,2006-05-22
20041015,20041015 00:00,16:18:52,000010,8658,50449337.05,224879627.6,2004-03-16
20041015,20041015 00:00,16:15:06,399106,8353,50475891.21,128229243,2004-01-05
20041015,20041015 00:00,16:18:55,000010,8665,50496129.23,224621090.1,2004-03-17
20041015,20041015 00:00,16:21:11,399107,8866,50515747.64,136024037.9,2004-04-27
20041015,20041015 00:00,15:55:24,399107,7022,50520982.73,136076812,2003-02-10
20060620,20060620 00:00,21:00:19,399107,12913,50526315.15,110276786.1,2006-06-20
20041015,20041015 00:00,15:54:27,399107,6968,50541813.65,135860556.2,2003-01-17
20041015,20041015 00:00,16:01:41,399107,7484,50563549.47,135490577.9,2003-06-06
20041015,20041015 00:00,16:19:06,000010,8686,50566380.84,226027031.8,2004-03-22
20041015,20041015 00:00,15:40:43,399107,6200,50573445.93,137378530.1,2002-06-05
20041015,20041015 00:00,15:59:44,399107,7412,50573662.45,135566147.5,2003-05-21
20041015,20041015 00:00,15:33:44,399106,5882,50581382.47,132476678.2,2002-01-24
20060529,20060529 00:00,21:00:14,399107,12785,50581686.47,111380100.8,2006-05-29
20041015,20041015 00:00,15:49:40,399106,6765,50585894.9,130689195.8,2002-11-25
20041015,20041015 00:00,15:50:00,399106,6790,50593788.56,130798927.8,2002-12-02
20041015,20041015 00:00,15:52:13,399106,6880,50596714.37,130678464.6,2002-12-26
20041015,20041015 00:00,15:34:47,399107,5944,50607954.47,138944646.6,2002-02-28
20041015,20041015 00:00,15:58:09,399107,7262,50617463.85,136198154.2,2003-04-07
20041015,20041015 00:00,15:59:39,399107,7406,50628309.11,135720387,2003-05-20
20041015,20041015 00:00,16:07:51,399106,7806,50634828.03,128791074.2,2003-08-21
20041015,20041015 00:00,15:52:21,399106,6885,50639986.05,130815261.8,2002-12-27
20041015,20041015 00:00,16:07:46,399106,7800,50644531.85,128886159.3,2003-08-20
20041015,20041015 00:00,16:15:09,399106,8360,50651300.67,128393745.7,2004-01-06
20041015,20041015 00:00,15:34:58,399107,5952,50652967.76,139018395.5,2002-03-04
20041015,20041015 00:00,15:55:58,399107,7076,50677462.35,136245935.2,2003-02-21
20041015,20041015 00:00,15:59:29,399107,7388,50683653.41,135990638.5,2003-05-15
20041015,20041015 00:00,16:07:55,399106,7812,50687742.01,128817807.5,2003-08-22
20041015,20041015 00:00,16:16:13,399107,8446,50709913.32,135982491,2004-02-03
20041015,20041015 00:00,16:19:55,000010,8742,50712605.82,224272454.5,2004-04-01
20041015,20041015 00:00,15:56:01,399107,7082,50720028.34,136441592.6,2003-02-24
20041015,20041015 00:00,15:57:51,399107,7232,50728612.93,136537023.8,2003-03-31
20041015,20041015 00:00,16:03:10,399107,7532,50731972.64,136128123.9,2003-06-18
20041015,20041015 00:00,15:59:32,399107,7394,50744780.13,136084137.9,2003-05-16
20041015,20041015 00:00,15:54:17,399107,6962,50759299.97,136401384.1,2003-01-16
20041015,20041015 00:00,15:53:27,399106,6924,50762537.99,130875397.5,2003-01-08
20041015,20041015 00:00,15:49:04,399107,6722,50773905.43,136608923.8,2002-11-12
20041015,20041015 00:00,16:03:03,399107,7526,50786094.06,136198195.7,2003-06-17
20041015,20041015 00:00,15:34:37,399107,5932,50797015.06,139447139.5,2002-02-25
20041015,20041015 00:00,15:54:36,399107,6974,50813170.44,136661355.5,2003-01-20
20041015,20041015 00:00,15:59:07,399107,7352,50823873.87,136822519.5,2003-04-28
20041015,20041015 00:00,16:20:03,000010,8756,50824743.65,223238954.1,2004-04-05
20060623,20060623 00:00,21:00:20,399107,12937,50832405.66,112233989,2006-06-23
20041015,20041015 00:00,15:33:49,399106,5886,50838674.9,133287190.9,2002-01-25
20041015,20041015 00:00,15:59:48,399107,7418,50845647.44,136448216.4,2003-05-22
20041015,20041015 00:00,15:58:16,399107,7274,50863966.27,137069456.9,2003-04-09
20041015,20041015 00:00,16:07:39,399106,7788,50877890.82,129327747.5,2003-08-18
20041015,20041015 00:00,15:50:30,399106,6815,50878615.33,131458505.1,2002-12-09
20041015,20041015 00:00,16:06:42,399106,7698,50885533.42,129839110.9,2003-07-28
20060509,20060509 00:00,21:00:11,399106,12671,50885999.76,106837120.2,2006-05-09
20041015,20041015 00:00,15:58:02,399107,7250,50889118.92,136825018.9,2003-04-03
20041015,20041015 00:00,15:34:41,399107,5936,50890304.15,139800904.6,2002-02-26
20041015,20041015 00:00,15:50:54,399106,6835,50894665.81,131601234.7,2002-12-13
20041015,20041015 00:00,15:56:36,399107,7136,50896300.36,136904955.5,2003-03-07
20041015,20041015 00:00,16:20:19,000010,8777,50896503.64,222855971.2,2004-04-08
20041015,20041015 00:00,16:08:23,399106,7854,50925240.26,129612139.1,2003-09-02
20041015,20041015 00:00,16:07:43,399106,7794,50938023.09,129610263.3,2003-08-19
20060531,20060531 00:00,21:00:19,399107,12801,50963492.44,112076663.5,2006-05-31
20041015,20041015 00:00,16:08:37,399106,7866,50975152.02,129651510.3,2003-09-04
20041015,20041015 00:00,16:02:57,399107,7520,50978187.03,136655103.3,2003-06-16
20041015,20041015 00:00,15:55:11,399107,7004,50986521.55,137164067.1,2003-01-27
20041015,20041015 00:00,16:02:31,399107,7508,50990271.19,136758038.3,2003-06-12
20041015,20041015 00:00,15:56:29,399107,7130,51010608.71,137249289.6,2003-03-06
20041015,20041015 00:00,16:07:36,399106,7782,51017705.38,129708583.5,2003-08-15
20061117,20061117 00:00,21:00:20,000016,13776,51021205.74,358049396.2,2006-11-17
20041015,20041015 00:00,16:19:59,000010,8749,51024213.09,225312700.4,2004-04-02
20041015,20041015 00:00,16:08:19,399106,7848,51026588.83,129876761.5,2003-09-01
20041015,20041015 00:00,15:49:14,399107,6727,51032413.86,137281445.5,2002-11-13
20041015,20041015 00:00,15:58:05,399107,7256,51043060.94,137245987.9,2003-04-04
20041015,20041015 00:00,15:50:11,399106,6805,51047394.65,131937877.2,2002-12-05
20041015,20041015 00:00,15:34:44,399107,5940,51049891.34,140218650,2002-02-27
20041015,20041015 00:00,16:07:32,399106,7776,51054284.43,129806788.6,2003-08-14
20041015,20041015 00:00,16:08:29,399106,7860,51056616.23,129916822.1,2003-09-03
20041015,20041015 00:00,15:50:17,399106,6810,51056684.4,131910190.4,2002-12-06
20041015,20041015 00:00,15:57:59,399107,7244,51059814.24,137367577,2003-04-02
20041015,20041015 00:00,15:55:19,399107,7016,51065546.93,137385028.8,2003-01-29
20041015,20041015 00:00,16:20:11,000010,8770,51075591.54,223888211.4,2004-04-07
20041015,20041015 00:00,15:55:29,399107,7028,51076259.31,137559456.8,2003-02-11
20041015,20041015 00:00,16:21:07,399107,8859,51076692.89,137596827.7,2004-04-26
20041015,20041015 00:00,15:59:35,399107,7400,51096261.71,136883625.1,2003-05-19
20041015,20041015 00:00,15:57:55,399107,7238,51100308.07,137501899.6,2003-04-01
20041015,20041015 00:00,15:55:15,399107,7010,51106191.59,137490345.9,2003-01-28
20060828,20060828 00:00,21:00:17,399107,13341,51114732.67,109873124.5,2006-08-28
20060511,20060511 00:00,21:00:17,399106,12687,51144663.1,107326075.4,2006-05-11
20041015,20041015 00:00,16:02:20,399107,7502,51150609.17,137139638.1,2003-06-11
20041015,20041015 00:00,16:20:07,000010,8763,51150725.12,224298040.4,2004-04-06
20041015,20041015 00:00,15:53:43,399106,6936,51151717.86,131868679.3,2003-01-10
20041015,20041015 00:00,16:06:38,399106,7692,51152627.9,130544250.9,2003-07-25
20060901,20060901 00:00,21:00:20,399107,13373,51152889.79,110003852,2006-09-01
20041015,20041015 00:00,16:02:45,399107,7514,51156026.02,137093419,2003-06-13
20041015,20041015 00:00,15:50:04,399106,6795,51162532.87,132218345.6,2002-12-03
20041015,20041015 00:00,16:15:13,399106,8367,51178817.88,129786399.1,2004-01-07
20041015,20041015 00:00,15:32:34,399107,5848,51179805.54,140363208,2002-01-11
20041015,20041015 00:00,16:06:49,399106,7710,51181787.49,130532424.8,2003-07-30
20041015,20041015 00:00,16:06:45,399106,7704,51190391.81,130538148.3,2003-07-29
20060829,20060829 00:00,21:00:19,399107,13349,51193337.97,110101271.1,2006-08-29
20041015,20041015 00:00,16:21:03,399107,8852,51194344.03,137871281.8,2004-04-23
20041015,20041015 00:00,16:06:53,399106,7716,51227505.87,130606470.1,2003-07-31
20041015,20041015 00:00,16:07:29,399106,7770,51239344.49,130419546.6,2003-08-13
20041015,20041015 00:00,15:58:20,399107,7280,51247991.14,138115116.3,2003-04-10
20041015,20041015 00:00,16:01:34,399107,7478,51291343.67,137489008.8,2003-06-05
20060530,20060530 00:00,21:00:14,399107,12793,51332743.45,112802417,2006-05-30
20041015,20041015 00:00,15:59:51,399107,7424,51345876.75,137862977.1,2003-05-23
20041015,20041015 00:00,15:49:52,399106,6780,51348970.96,132672778.2,2002-11-28
20041015,20041015 00:00,15:50:08,399106,6800,51354551.32,132732506.3,2002-12-04
20060508,20060508 00:00,21:00:15,000010,12667,51363851.76,193085457,2006-05-08
20041015,20041015 00:00,16:06:56,399106,7722,51367080.9,130886613.9,2003-08-01
20041015,20041015 00:00,16:07:14,399106,7752,51372605.65,130799390.7,2003-08-08
20041015,20041015 00:00,15:53:51,399106,6942,51378409.63,132499946.4,2003-01-13
20041015,20041015 00:00,16:15:21,399106,8381,51380064.37,130349222.8,2004-01-09
20041015,20041015 00:00,16:00:18,399107,7442,51392967.97,137954952.7,2003-05-28
20041015,20041015 00:00,15:55:43,399107,7052,51406156.94,138148653.4,2003-02-17
20041015,20041015 00:00,16:23:32,399106,9039,51419475.74,130162362,2004-06-08
20041015,20041015 00:00,15:55:47,399107,7058,51425247.36,138204541.7,2003-02-18
20060914,20060914 00:00,21:00:17,399107,13445,51425866.35,110398909.8,2006-09-14
20060907,20060907 00:00,21:00:16,399107,13405,51427891.86,110407989.5,2006-09-07
20060913,20060913 00:00,21:00:16,399107,13437,51465788.67,110413388.5,2006-09-13
20070205,20070205 00:00,21:00:26,399004,14218,51472516.32,107532264.3,2007-02-05
20041015,20041015 00:00,15:55:36,399107,7040,51475404.23,138619697,2003-02-13
20060908,20060908 00:00,21:00:17,399107,13413,51479137.87,110492590.6,2006-09-08
20041015,20041015 00:00,16:22:44,399106,8969,51493316.02,130836888.1,2004-05-25
20041015,20041015 00:00,15:40:32,399107,6192,51549217.68,140075871.3,2002-06-03
20041015,20041015 00:00,15:51:03,399106,6840,51553029.92,133124659.2,2002-12-16
20060510,20060510 00:00,21:00:20,399106,12679,51565125.47,108323954.4,2006-05-10
20041015,20041015 00:00,16:07:17,399106,7758,51569487.32,131290505.7,2003-08-11
20041015,20041015 00:00,15:58:55,399107,7334,51578494.42,139071446.6,2003-04-23
20041015,20041015 00:00,16:06:17,399106,7668,51599300.42,131913664.4,2003-07-21
20041015,20041015 00:00,15:56:15,399107,7106,51623243.17,138891713.9,2003-02-28
20070202,20070202 00:00,21:00:22,399004,14210,51623947.98,108072732.4,2007-02-02
20060830,20060830 00:00,21:00:20,399107,13357,51634917.44,110984511.5,2006-08-30
20041015,20041015 00:00,16:04:41,399106,7584,51644969.44,132247304.5,2003-07-01
20041015,20041015 00:00,15:59:58,399107,7430,51644993.92,138746288.4,2003-05-26
20041015,20041015 00:00,15:53:35,399106,6930,51663280.97,133194359.5,2003-01-09
20060807,20060807 00:00,21:00:15,399106,13219,51671426.71,105845956.4,2006-08-07
20041015,20041015 00:00,16:06:34,399106,7686,51677675.98,132016233.9,2003-07-24
20041015,20041015 00:00,15:55:39,399107,7046,51679106.21,139122971.5,2003-02-14
20041015,20041015 00:00,15:56:12,399107,7100,51679961.12,139013074.8,2003-02-27
20041015,20041015 00:00,15:56:26,399107,7124,51700897.49,139041920.6,2003-03-05
20041015,20041015 00:00,15:55:32,399107,7034,51701802.39,139188863,2003-02-12
20041015,20041015 00:00,16:22:50,399106,8976,51706490.85,131375584.7,2004-05-26
20041015,20041015 00:00,15:56:08,399107,7094,51718299.83,139134125.5,2003-02-26
20041015,20041015 00:00,15:51:21,399106,6850,51723327.88,133568046.8,2002-12-18
20041015,20041015 00:00,15:56:05,399107,7088,51742261.55,139146021,2003-02-25
20041015,20041015 00:00,16:16:27,399107,8467,51776612.05,138908044.8,2004-02-06
20041015,20041015 00:00,16:00:02,399107,7436,51777390.02,139081316.2,2003-05-27
20041015,20041015 00:00,16:01:21,399107,7466,51793419.96,138856406.2,2003-06-03
20041015,20041015 00:00,15:59:20,399106,7374,51800833.69,133030461.5,2003-05-13
20041015,20041015 00:00,16:16:17,399107,8453,51801607,138863059.2,2004-02-04
20041015,20041015 00:00,16:07:21,399106,7764,51823289.87,131995958.3,2003-08-12
20041015,20041015 00:00,16:04:30,399106,7578,51833624.26,132815162,2003-06-30
20041015,20041015 00:00,15:55:54,399107,7070,51835134.19,139270957.5,2003-02-20
20060911,20060911 00:00,21:00:23,399107,13421,51859212.88,111164561.3,2006-09-11
20060628,20060628 00:00,21:00:11,399107,12961,51859479.83,114362527.8,2006-06-28
20041015,20041015 00:00,16:01:28,399107,7472,51859641.91,139076517.7,2003-06-04
20041015,20041015 00:00,15:51:29,399106,6855,51864468.01,134032468.9,2002-12-19
20041015,20041015 00:00,16:15:17,399106,8374,51866065.57,131507466.4,2004-01-08
20060626,20060626 00:00,21:00:16,399107,12945,51867801.47,114593055.5,2006-06-26
20041015,20041015 00:00,15:58:23,399107,7286,51876785.61,139924297.5,2003-04-11
20041015,20041015 00:00,15:55:51,399107,7064,51881144.43,139402008.9,2003-02-19
20041015,20041015 00:00,15:49:30,399106,6750,51894911.57,134226454,2002-11-20
20041015,20041015 00:00,16:06:20,399106,7674,51896567.37,132590650.3,2003-07-22
20041015,20041015 00:00,15:56:22,399107,7118,51906061.44,139595462.7,2003-03-04
20041015,20041015 00:00,15:41:05,399107,6228,51906116.32,141025288,2002-06-14
20041015,20041015 00:00,16:20:55,399107,8838,51907374.52,139623461.4,2004-04-21
20041015,20041015 00:00,16:18:21,399107,8621,51907600.2,139427550.1,2004-03-09
20041015,20041015 00:00,15:56:19,399107,7112,51911603.36,139655013.9,2003-03-03
20060904,20060904 00:00,21:00:22,399107,13381,51923979.8,111626264.5,2006-09-04
20041015,20041015 00:00,15:40:35,399107,6196,51946593.99,141026297.8,2002-06-04
20041015,20041015 00:00,16:01:01,399107,7448,51950594.49,139551075.9,2003-05-29
20041015,20041015 00:00,15:49:01,399107,6717,51955419.38,139765224.4,2002-11-11
20060905,20060905 00:00,21:00:15,399107,13389,51955992.12,111592940.8,2006-09-05
20041015,20041015 00:00,16:07:10,399106,7746,51957245.82,132428077.7,2003-08-07
20060831,20060831 00:00,21:00:18,399107,13365,51961746.17,111724380.3,2006-08-31
20041015,20041015 00:00,15:35:01,399107,5956,51965601,142614711.9,2002-03-05
20041015,20041015 00:00,16:07:07,399106,7740,51970071.38,132461288,2003-08-06
20060627,20060627 00:00,21:00:16,399107,12953,51982818.58,114755843.1,2006-06-27
20070115,20070115 00:00,21:00:17,399004,14098,51982980.74,108490378.7,2007-01-15
20041015,20041015 00:00,16:23:25,399106,9032,51985376.62,131627160.3,2004-06-07
20041015,20041015 00:00,15:32:49,399106,5854,51991102.44,135969317.9,2002-01-15
20041015,20041015 00:00,16:04:49,399106,7590,51992885.2,133176898.3,2003-07-02
20041015,20041015 00:00,16:15:25,399106,8388,52014710.31,132099788.3,2004-01-12
20041015,20041015 00:00,16:07:00,399106,7728,52022394.17,132527881.6,2003-08-04
20041015,20041015 00:00,15:41:10,399107,6232,52035782.42,141418801.2,2002-06-17
20041015,20041015 00:00,15:51:13,399106,6845,52040193.61,134344672.7,2002-12-17
20041015,20041015 00:00,16:07:03,399106,7734,52049199.6,132632818.9,2003-08-05
20060713,20060713 00:00,21:00:14,399107,13085,52054115.66,113816642.6,2006-07-13
20041015,20041015 00:00,16:15:45,399106,8409,52054267.58,131994986.9,2004-01-15
20041015,20041015 00:00,16:15:41,399106,8402,52080849.26,132208588.4,2004-01-14
20041015,20041015 00:00,15:48:22,399107,6667,52092169.06,140467682.9,2002-10-28
20041015,20041015 00:00,15:49:55,399106,6785,52101970.6,134665947.8,2002-11-29
20041015,20041015 00:00,16:06:28,399106,7680,52108315.46,133090073,2003-07-23
20041015,20041015 00:00,16:06:14,399106,7662,52113158.06,133362836.1,2003-07-18
20060602,20060602 00:00,21:00:21,399107,12817,52117642.47,114536233.1,2006-06-02
20041015,20041015 00:00,16:20:59,399107,8845,52121547.74,140268284.8,2004-04-22
20041015,20041015 00:00,16:05:08,399106,7602,52132200.33,133634962.1,2003-07-04
20041015,20041015 00:00,15:32:18,399107,5840,52139628.31,142879516.8,2002-01-09
20060912,20060912 00:00,21:00:18,399107,13429,52140852.43,111821282.7,2006-09-12
20070206,20070206 00:00,21:00:26,399004,14226,52147075.13,108954432,2007-02-06
20050603,20050603 00:00,21:00:20,000300,10865,52154941,188186365.4,2005-06-03
20041015,20041015 00:00,16:05:20,399106,7608,52173124.59,133727479.3,2003-07-07
20060915,20060915 00:00,21:00:19,399107,13453,52176293.15,112044148.9,2006-09-15
20041015,20041015 00:00,15:52:04,399106,6875,52179135.92,134842189.5,2002-12-25
20060728,20060728 00:00,21:00:18,399107,13173,52186957.89,113003581.3,2006-07-28
20050602,20050602 00:00,21:00:35,000300,10857,52198604.87,188726712.4,2005-06-02
20041015,20041015 00:00,16:04:59,399106,7596,52206823.62,133742643.5,2003-07-03
20041015,20041015 00:00,16:04:20,399106,7572,52209574.5,133775936.1,2003-06-27
20060906,20060906 00:00,21:00:16,399107,13397,52226532.29,112194758.3,2006-09-06
20041015,20041015 00:00,16:18:18,399107,8614,52235557.96,140329560.3,2004-03-08
20041015,20041015 00:00,15:58:48,399107,7322,52246767.59,140682007.7,2003-04-21
20060719,20060719 00:00,21:00:13,399107,13117,52251027.97,113547251.5,2006-07-19
20041015,20041015 00:00,16:01:10,399107,7454,52287508.91,140194681.1,2003-05-30
20041015,20041015 00:00,16:05:46,399106,7620,52291328.23,133946047.5,2003-07-09
20041015,20041015 00:00,15:58:51,399107,7328,52302328.81,140896005.1,2003-04-22
20041015,20041015 00:00,16:15:32,399106,8395,52323248.8,132820835.4,2004-01-13
20041015,20041015 00:00,16:16:20,399107,8460,52352831.59,140358255.1,2004-02-05
20041015,20041015 00:00,16:20:50,399107,8831,52359669.39,140885537.2,2004-04-20
20041015,20041015 00:00,15:48:36,399107,6682,52371780.63,141230408,2002-10-31
20041015,20041015 00:00,16:01:16,399107,7460,52380650.23,140416684.1,2003-06-02
20041015,20041015 00:00,16:21:40,399106,8892,52384163.98,133801101.3,2004-05-10
20041015,20041015 00:00,15:48:33,399107,6677,52404080.21,141293240.8,2002-10-30
20041015,20041015 00:00,15:48:25,399107,6672,52410163.76,141311716.2,2002-10-29
20041015,20041015 00:00,15:34:26,399106,5918,52443492.1,137589707.3,2002-02-06
20041015,20041015 00:00,15:48:39,399107,6687,52456754.81,141483865.9,2002-11-01
20041015,20041015 00:00,15:57:41,399106,7212,52468300.91,135559634.2,2003-03-26
20041015,20041015 00:00,15:51:39,399106,6860,52468732.07,135521998,2002-12-20
20060714,20060714 00:00,21:00:12,399107,13093,52475035.58,114274931.4,2006-07-14
20041015,20041015 00:00,15:48:57,399107,6712,52494935.63,141239269.4,2002-11-08
20041015,20041015 00:00,16:22:05,399106,8927,52503001.57,133609661.1,2004-05-17
20041015,20041015 00:00,15:32:26,399107,5844,52504713.61,143969013.7,2002-01-10
20060601,20060601 00:00,21:02:32,399107,12809,52512054.27,115415960.1,2006-06-01
20041015,20041015 00:00,15:51:48,399106,6865,52520514,135625005.1,2002-12-23
20041015,20041015 00:00,16:16:58,399107,8502,52545835.14,140812171.2,2004-02-13
20041015,20041015 00:00,15:51:59,399106,6870,52557981.89,135806230,2002-12-24
20060926,20060926 00:00,21:00:31,399107,13509,52571713.51,112675805.8,2006-09-26
20041015,20041015 00:00,15:41:02,399107,6224,52581706.6,142873283.3,2002-06-13
20060512,20060512 00:00,21:00:12,399106,12695,52584772.84,110271488.7,2006-05-12
20041015,20041015 00:00,16:05:34,399106,7614,52588985.52,134760221.8,2003-07-08
20060509,20060509 00:00,21:00:16,000010,12675,52589393.69,196928378.5,2006-05-09
20060720,20060720 00:00,21:00:13,399107,13125,52601790.74,114281773.6,2006-07-20
20041015,20041015 00:00,16:21:46,399106,8899,52604718.58,134344764.8,2004-05-11
20041015,20041015 00:00,16:15:49,399106,8416,52605653.15,133102999.4,2004-01-16
20041015,20041015 00:00,15:35:09,399107,5960,52620989.68,144424193.8,2002-03-06
20050711,20050711 00:00,21:00:16,000300,11081,52638808.57,192547675.7,2005-07-11
20041015,20041015 00:00,15:41:17,399107,6240,52638931.46,143145501.3,2002-06-19
20061120,20061120 00:00,21:00:19,000016,13792,52640588.34,370179761.8,2006-11-20
20041015,20041015 00:00,15:32:57,399106,5858,52640829.73,137551955.8,2002-01-16
20060804,20060804 00:00,21:00:14,399106,13211,52662560.78,108021327.4,2006-08-04
20041015,20041015 00:00,15:34:16,399106,5906,52666035.34,138106696.3,2002-02-01
