,std_total-2017-07-01-2017-10-31,year_rate-2017-07-01-2017-10-31
0,7.8580451040605e-05,0.02564699426229498
1,7.858046079034693e-05,0.02564699426229498
2,7.85804411721042e-05,0.025646993663934393
3,7.858045104060932e-05,0.02564699426229525
4,7.858025095052857e-05,0.02564699426229525
5,7.858046079037154e-05,0.02564699426229525
6,0.022637707798738783,0.1077864406830603
7,0.02491001026923396,0.10719014297541002
8,0.024910009351827286,0.10719014237704917
9,0.0227259901771565,0.10841200381147527
10,0.0227259901771565,0.10841200381147527
11,0.02272598952961616,0.10841200381147527
12,0.013834896909115452,0.06384073786885248
13,0.04084199480785481,0.1612776464344265
14,0.022773668257481502,0.10869315254098359
15,7.858025095052857e-05,0.02564699426229525
16,0.013834896862062067,0.06384073786885217
17,0.058279249938014796,0.20616453386065586
18,0.022773668257481814,0.10869315254098373
19,0.02277366785984758,0.10869315254098373
20,0.013891160256573148,0.06408011204918021
21,0.013891160283341192,0.06408011354508236
22,0.04084199533858925,0.1612776464344263
23,0.05826830812555957,0.2059449821721312
24,0.022637708131402947,0.1077864406830603
25,7.858046079037154e-05,0.02564699426229525
26,0.022637707798738783,0.1077864406830603
27,0.02491001026923396,0.10719014297541002
28,0.024910009351827286,0.10719014237704917
29,0.024910010897491525,0.10719014387295087
30,0.0227259901771565,0.10841200381147527
31,0.024910009351827286,0.10719014237704917
32,0.05827924993801504,0.20616453386065575
33,0.05827924986273686,0.2061645336612024
34,0.04084199519272009,0.1612776464344263
35,0.02277366884909588,0.10869315254098359
36,0.022773667859847708,0.10869315254098359
37,0.058279249938014796,0.20616453386065586
38,0.05827924989618596,0.20616453415983602
39,0.02277366785984758,0.10869315254098373
40,0.022637708325910232,0.10778644168032782
41,0.022637707743634928,0.10778644018442635
42,0.05804139966551128,0.19372224871311464
43,0.05826830812555957,0.2059449821721312
44,0.05826830821998169,0.20594498316939927
45,7.858046079037154e-05,0.02564699426229525
46,0.04084199480785481,0.1612776464344265
47,0.05827374894927436,0.206054758614754
48,0.024910009351827286,0.10719014237704917
49,0.024910010897491525,0.10719014387295087
50,0.0227259901771565,0.10841200381147527
51,0.02272598952961616,0.10841200381147527
52,0.0408419953385892,0.1612776464344262
53,0.058273748874323836,0.2060547584153003
54,0.05827374890778137,0.20605475891393452
55,0.022761177408257515,0.10868766956284145
56,0.022761178492238944,0.10868766856557352
57,0.05827374894927412,0.20605475861475409
58,0.05827374890778138,0.206054758913934
59,0.013846536926210969,0.06387532909836056
60,0.013891160256573148,0.06408011204918021
61,0.013891160283341192,0.06408011354508236
62,0.058262927370063035,0.20583520752458975
63,0.05826292742771866,0.20583520692622942
64,0.01389116015530687,0.06408011404371616
65,7.858046079037154e-05,0.02564699426229525
66,0.022617179541589663,0.10766822157103831
67,0.058268308067903306,0.2059449827704918
68,0.04084199513671407,0.1612776464344262
69,0.05826830805623949,0.20594498366803266
70,0.02269678675142144,0.10826625811475415
71,0.013797069221488599,0.06370129290983602
72,0.0408419953385892,0.1612776464344262
73,0.058273748874323836,0.2060547584153003
74,0.022761178042781324,0.10868766856557352
75,7.858025095052857e-05,0.02564699426229525
76,0.013846536926211067,0.06387532909836051
77,0.05827374894927412,0.20605475861475409
78,0.04084199519271919,0.16127764643442602
79,0.013846536926210969,0.06387532909836056
80,0.013891160256573148,0.06408011204918021
81,0.013891160283341192,0.06408011354508236
82,0.04084199533858925,0.1612776464344263
83,0.040841995136714535,0.1612776464344263
84,0.019376526549992855,0.07775520404371583
85,0.04084199519272009,0.1612776464344263
86,0.022617179541589663,0.10766822157103831
87,0.0408419953385892,0.1612776464344262
88,0.04084199513671407,0.1612776464344262
89,0.040841995192719645,0.1612776464344262
90,0.02269525174586274,0.108298921127049
91,0.022695252724181075,0.10829892262295071
92,0.0408419953385892,0.1612776464344262
93,0.058268308022773545,0.20594498316939927
94,0.04084199519272009,0.1612776464344263
95,7.858025095052857e-05,0.02564699426229525
96,0.022751679178732925,0.1086851285245904
97,0.04084199533858925,0.1612776464344263
98,0.04084199519271919,0.16127764643442602
99,0.022751679178732973,0.10868512852459014
