,2017-07-03,2017-07-04,2017-07-05,2017-07-06,2017-07-07,2017-07-10,2017-07-11,2017-07-12,2017-07-13,2017-07-14,2017-07-17,2017-07-18,2017-07-19,2017-07-20,2017-07-21,2017-07-24,2017-07-25,2017-07-26,2017-07-27,2017-07-28,2017-07-31,2017-08-01,2017-08-02,2017-08-03,2017-08-04,2017-08-07,2017-08-08,2017-08-09,2017-08-10,2017-08-11,2017-08-14,2017-08-15,2017-08-16,2017-08-17,2017-08-18,2017-08-21,2017-08-22,2017-08-23,2017-08-24,2017-08-25,2017-08-28,2017-08-29,2017-08-30,2017-08-31,2017-09-01,2017-09-04,2017-09-05,2017-09-06,2017-09-07,2017-09-08,2017-09-11,2017-09-12,2017-09-13,2017-09-14,2017-09-15,2017-09-18,2017-09-19,2017-09-20,2017-09-21,2017-09-22,2017-09-25,2017-09-26,2017-09-27,2017-09-28,2017-09-29,2017-09-30,2017-10-03,2017-10-04,2017-10-06,2017-10-09,2017-10-10,2017-10-11,2017-10-12,2017-10-13,2017-10-16,2017-10-17,2017-10-18,2017-10-19,2017-10-20,2017-10-23,2017-10-24,2017-10-25,2017-10-26,2017-10-27
0,1.00021995,1.00033067,1.00043874,1.00054643,1.0006528,1.00096151,1.00106657,1.0011706,1.001272,1.0013719,1.00166408,1.00176385,1.00186967,1.00196836,1.00206822,1.00236587,1.00246498,1.00257067,1.00267289,1.00277355,1.00306977,1.00316831,1.00326802,1.00336833,1.00346814,1.0037613,1.00385921,1.00395751,1.00405827,1.00415917,1.0044486,1.00454508,1.00464118,1.00473634,1.00483503,1.00511966,1.00521686,1.00531335,1.00540364,1.00549528,1.00578636,1.00588463,1.00598006,1.0060779,1.00617635,1.00646618,1.00656838,1.0066659,1.00676586,1.0068634,1.00714792,1.00726204,1.00736183,1.00745822,1.00757295,1.00785696,1.00795319,1.00805239,1.00815166,1.00825552,1.00855926,1.00866742,1.0087808,1.00889342,1.00889342,1.00899625,1.00930621,1.00940951,1.00961552,1.00992075,1.01002378,1.01012688,1.01023093,1.01034197,1.01065719,1.01076187,1.0108671,1.01097212,1.0110802,1.01138366,1.01148333,1.01158468,1.01169412,1.01179229
1,1.00021995,1.00033067,1.00043874,1.00054643,1.0006528,1.00096151,1.00106657,1.0011706,1.001272,1.0013719,1.00166408,1.00176385,1.00186967,1.00196836,1.00206822,1.00236587,1.00246498,1.00257067,1.00267289,1.00277355,1.00306977,1.00316831,1.00326802,1.00336833,1.00346814,1.0037613,1.00385921,1.00395751,1.00405827,1.00415917,1.0044486,1.00454508,1.00464118,1.00473634,1.00483503,1.00511966,1.00521686,1.00531335,1.00540364,1.00549528,1.00578636,1.00588463,1.00598006,1.0060779,1.00617635,1.00646618,1.00656838,1.0066659,1.00676586,1.0068634,1.00714792,1.00726204,1.00736183,1.00745822,1.00757295,1.00785696,1.00795319,1.00805239,1.00815166,1.00825552,1.00855926,1.00866742,1.0087808,1.00889342,1.00889342,1.00899625,1.00930621,1.00940951,1.00961552,1.00992075,1.01002378,1.01012688,1.01023093,1.01034197,1.01065719,1.01076187,1.0108671,1.01097212,1.0110802,1.01138366,1.01148333,1.01158468,1.01169412,1.01179229
2,1.00021995,1.00033067,1.00043874,1.00054643,1.0006528,1.00096151,1.00106657,1.0011706,1.001272,1.0013719,1.00166408,1.00176385,1.00186967,1.00196836,1.00206822,1.00236587,1.00246498,1.00257067,1.00267289,1.00277355,1.00306977,1.00316831,1.00326802,1.00336833,1.00346814,1.0037613,1.00385921,1.00395751,1.00405827,1.00415917,1.0044486,1.00454508,1.00464118,1.00473634,1.00483503,1.00511966,1.00521686,1.00531335,1.00540364,1.00549528,1.00578636,1.00588463,1.00598006,1.0060779,1.00617635,1.00646618,1.00656838,1.0066659,1.00676586,1.0068634,1.00714792,1.00726204,1.00736183,1.00745822,1.00757295,1.00785696,1.00795319,1.00805239,1.00815166,1.00825552,1.00855926,1.00866742,1.0087808,1.00889342,1.00889342,1.00899625,1.00930621,1.00940951,1.00961552,1.00992075,1.01002378,1.01012688,1.01023093,1.01034197,1.01065719,1.01076187,1.0108671,1.01097212,1.0110802,1.01138366,1.01148333,1.01158468,1.01169412,1.01179229
3,1.00021995,1.00033067,1.00043874,1.00054643,1.0006528,1.00096151,1.00106657,1.0011706,1.001272,1.0013719,1.00166408,1.00176385,1.00186967,1.00196836,1.00206822,1.00236587,1.00246498,1.00257067,1.00267289,1.00277355,1.00306977,1.00316831,1.00326802,1.00336833,1.00346814,1.0037613,1.00385921,1.00395751,1.00405827,1.00415917,1.0044486,1.00454508,1.00464118,1.00473634,1.00483503,1.00511966,1.00521686,1.00531335,1.00540364,1.00549528,1.00578636,1.00588463,1.00598006,1.0060779,1.00617635,1.00646618,1.00656838,1.0066659,1.00676586,1.0068634,1.00714792,1.00726204,1.00736183,1.00745822,1.00757295,1.00785696,1.00795319,1.00805239,1.00815166,1.00825552,1.00855926,1.00866742,1.0087808,1.00889342,1.00889342,1.00899625,1.00930621,1.00940951,1.00961552,1.00992075,1.01002378,1.01012688,1.01023093,1.01034197,1.01065719,1.01076187,1.0108671,1.01097212,1.0110802,1.01138366,1.01148333,1.01158468,1.01169412,1.01179229
4,1.00021995,1.00033067,1.00043874,1.00054643,1.0006528,1.00096151,1.00106657,1.0011706,1.001272,1.0013719,1.00166408,1.00176385,1.00186967,1.00196836,1.00206822,1.00236587,1.00246498,1.00257067,1.00267289,1.00277355,1.00306977,1.00316831,1.00326802,1.00336833,1.00346814,1.0037613,1.00385921,1.00395751,1.00405827,1.00415917,1.0044486,1.00454508,1.00464118,1.00473634,1.00483503,1.00511966,1.00521686,1.00531335,1.00540364,1.00549528,1.00578636,1.00588463,1.00598006,1.0060779,1.00617635,1.00646618,1.00656838,1.0066659,1.00676586,1.0068634,1.00714792,1.00726204,1.00736183,1.00745822,1.00757295,1.00785696,1.00795319,1.00805239,1.00815166,1.00825552,1.00855926,1.00866742,1.0087808,1.00889342,1.00889342,1.00899625,1.00930621,1.00940951,1.00961552,1.00992075,1.01002378,1.01012688,1.01023093,1.01034197,1.01065719,1.01076187,1.0108671,1.01097212,1.0110802,1.01138366,1.01148333,1.01158468,1.01169412,1.01179229
5,1.00021995,1.00033067,1.00043874,1.00054643,1.0006528,1.00096151,1.00106657,1.0011706,1.001272,1.0013719,1.00166408,1.00176385,1.00186967,1.00196836,1.00206822,1.00236587,1.00246498,1.00257067,1.00267289,1.00277355,1.00306977,1.00316831,1.00326802,1.00336833,1.00346814,1.0037613,1.00385921,1.00395751,1.00405827,1.00415917,1.0044486,1.00454508,1.00464118,1.00473634,1.00483503,1.00511966,1.00521686,1.00531335,1.00540364,1.00549528,1.00578636,1.00588463,1.00598006,1.0060779,1.00617635,1.00646618,1.00656838,1.0066659,1.00676586,1.0068634,1.00714792,1.00726204,1.00736183,1.00745822,1.00757295,1.00785696,1.00795319,1.00805239,1.00815166,1.00825552,1.00855926,1.00866742,1.0087808,1.00889342,1.00889342,1.00899625,1.00930621,1.00940951,1.00961552,1.00992075,1.01002378,1.01012688,1.01023093,1.01034197,1.01065719,1.01076187,1.0108671,1.01097212,1.0110802,1.01138366,1.01148333,1.01158468,1.01169412,1.01179229
6,0.5140513999999999,0.5140513999999999,0.5140513999999999,0.5140513999999999,0.5140513999999999,0.5140513999999999,0.5140513999999999,0.5140513999999999,0.5140513999999999,0.5140513999999999,0.5140513999999999,0.5140513999999999,0.5140513999999999,0.5140513999999999,0.5140513999999999,0.5140513999999999,0.5140513999999999,0.5140513999999999,0.5140513999999999,0.5140513999999999,0.5140513999999999,0.5140513999999999,0.5140513999999999,0.5140513999999999,0.5140513999999999,0.5140513999999999,0.5140513999999999,0.5140513999999999,0.5140513999999999,0.5140513999999999,0.5140513999999999,0.5140513999999999,0.5140513999999999,0.5140513999999999,1.17327826,0.5289999999999999,0.5289999999999999,0.5289999999999999,0.5289999999999999,0.5289999999999999,0.5289999999999999,0.5289999999999999,0.5289999999999999,0.5289999999999999,0.5289999999999999,0.5289999999999999,0.5289999999999999,0.5289999999999999,0.5289999999999999,0.5289999999999999,0.5289999999999999,0.5289999999999999,0.5289999999999999,0.5289999999999999,0.5289999999999999,0.5289999999999999,0.5289999999999999,0.5289999999999999,0.5289999999999999,0.5289999999999999,0.5289999999999999,0.5289999999999999,0.5289999999999999,0.5289999999999999,0.5289999999999999,0.5289999999999999,0.5289999999999999,0.5289999999999999,0.5289999999999999,0.5289999999999999,0.5289999999999999,0.5289999999999999,0.5289999999999999,0.5289999999999999,0.5289999999999999,0.5289999999999999,0.5289999999999999,0.5289999999999999,0.5289999999999999,0.5289999999999999,0.5289999999999999,0.5289999999999999,0.5289999999999999,0.5289999999999999
7,0.514,0.514,0.514,0.514,0.514,0.514,0.514,0.514,0.514,0.514,0.514,0.514,0.514,0.514,0.514,0.514,0.514,0.514,0.514,0.514,0.514,0.514,0.514,0.514,0.514,0.514,0.514,0.514,0.514,0.514,0.514,0.514,0.514,0.514,1.22853826,0.529,0.529,0.529,0.529,0.529,0.529,0.529,0.529,0.529,0.529,0.529,0.529,0.529,0.529,0.529,0.529,0.529,0.529,0.529,0.529,0.529,0.529,0.529,0.529,0.529,0.529,0.529,0.529,0.529,0.529,0.529,0.529,0.529,0.529,0.529,0.529,0.529,0.529,0.529,0.529,0.529,0.529,0.529,0.529,0.529,0.529,0.529,0.529,0.529
8,0.514,0.514,0.514,0.514,0.514,0.514,0.514,0.514,0.514,0.514,0.514,0.514,0.514,0.514,0.514,0.514,0.514,0.514,0.514,0.514,0.514,0.514,0.514,0.514,0.514,0.514,0.514,0.514,0.514,0.514,0.514,0.514,0.514,0.514,1.22853826,0.529,0.529,0.529,0.529,0.529,0.529,0.529,0.529,0.529,0.529,0.529,0.529,0.529,0.529,0.529,0.529,0.529,0.529,0.529,0.529,0.529,0.529,0.529,0.529,0.529,0.529,0.529,0.529,0.529,0.529,0.529,0.529,0.529,0.529,0.529,0.529,0.529,0.529,0.529,0.529,0.529,0.529,0.529,0.529,0.529,0.529,0.529,0.529,0.529
9,0.514,0.514,0.514,0.514,0.514,0.514,0.514,0.514,0.514,0.514,0.514,0.514,0.514,0.514,0.514,0.514,0.514,0.514,0.514,0.514,0.514,0.514,0.514,0.514,0.514,0.514,0.514,0.514,0.514,0.514,0.514,0.514,0.514,0.514,1.1734586,0.5290529,0.5290529,0.5290529,0.5290529,0.5290529,0.5290529,0.5290529,0.5290529,0.5290529,0.5290529,0.5290529,0.5290529,0.5290529,0.5290529,0.5290529,0.5290529,0.5290529,0.5290529,0.5290529,0.5290529,0.5290529,0.5290529,0.5290529,0.5290529,0.5290529,0.5290529,0.5290529,0.5290529,0.5290529,0.5290529,0.5290529,0.5290529,0.5290529,0.5290529,0.5290529,0.5290529,0.5290529,0.5290529,0.5290529,0.5290529,0.5290529,0.5290529,0.5290529,0.5290529,0.5290529,0.5290529,0.5290529,0.5290529,0.5290529
