,2017-07-01,2017-07-02,2017-07-03,2017-07-04,2017-07-05,2017-07-06,2017-07-07,2017-07-08,2017-07-09,2017-07-10,2017-07-11,2017-07-12,2017-07-13,2017-07-14,2017-07-15,2017-07-16,2017-07-17,2017-07-18,2017-07-19,2017-07-20,2017-07-21,2017-07-22,2017-07-23,2017-07-24,2017-07-25,2017-07-26,2017-07-27,2017-07-28,2017-07-29,2017-07-30,2017-07-31,2017-08-01,2017-08-02,2017-08-03,2017-08-04,2017-08-05,2017-08-06,2017-08-07,2017-08-08,2017-08-09,2017-08-10,2017-08-11,2017-08-12,2017-08-13,2017-08-14,2017-08-15,2017-08-16,2017-08-17,2017-08-18,2017-08-19,2017-08-20,2017-08-21,2017-08-22,2017-08-23,2017-08-24,2017-08-25,2017-08-26,2017-08-27,2017-08-28,2017-08-29,2017-08-30,2017-08-31,2017-09-01,2017-09-02,2017-09-03,2017-09-04,2017-09-05,2017-09-06,2017-09-07,2017-09-08,2017-09-09,2017-09-10,2017-09-11,2017-09-12,2017-09-13,2017-09-14,2017-09-15,2017-09-16,2017-09-17,2017-09-18,2017-09-19,2017-09-20,2017-09-21,2017-09-22,2017-09-23,2017-09-24,2017-09-25,2017-09-26,2017-09-27,2017-09-28,2017-09-29,2017-09-30,2017-10-01,2017-10-02,2017-10-03,2017-10-04,2017-10-05,2017-10-06,2017-10-07,2017-10-08,2017-10-09,2017-10-10,2017-10-11,2017-10-12,2017-10-13,2017-10-14,2017-10-15,2017-10-16,2017-10-17,2017-10-18,2017-10-19,2017-10-20,2017-10-21,2017-10-22,2017-10-23,2017-10-24,2017-10-25,2017-10-26,2017-10-27,2017-10-28
0,1000.0,1000.2199620945006,1000.3307064487037,1000.4388121881497,1000.5465494438342,1000.6529775802986,1000.7563450328827,1000.859132717081,1000.9619209500111,1001.067082009426,1001.1712230179675,1001.2727417799815,1001.3727689268853,1001.4723554487551,1001.5709604168726,1001.6653785113111,1001.7653146661252,1001.8713214717231,1001.9701961524391,1002.070252896227,1002.171642364415,1002.2700957065608,1002.3685486980621,1002.4678934449236,1002.5738442765818,1002.6763273749438,1002.7772567740573,1002.8758398061707,1002.9750843992779,1003.0743287838792,1003.1731717282375,1003.2731981251906,1003.3738364596945,1003.4739832023116,1003.5736783425427,1003.6709346677109,1003.7681903812802,1003.8664693248004,1003.965149398735,1004.0663089271884,1004.1676192177591,1004.2645816430708,1004.3614329193244,1004.4582834923009,1004.5551936274923,1004.6517313815999,1004.7473340403582,1004.8464925547546,1004.9433798535667,1005.0379550750448,1005.1325291466173,1005.2302280284504,1005.3272226931529,1005.4179936880898,1005.5101301930314,1005.6106208754429,1005.7068175874358,1005.8028424743791,1005.901682719709,1005.997675917291,1006.0961027299027,1006.1951528912165,1006.2936795205876,1006.3902837138215,1006.4868066059325,1006.5896695575676,1006.6878321821429,1006.7884606978478,1006.8866628443043,1006.9843912637999,1007.0788363298566,1007.1731694044556,1007.2881080065481,1007.388625286846,1007.4857274764374,1007.6013163139509,1007.6998697986995,1007.7949261274176,1007.8875122472809,1007.9845012625844,1008.0844933251097,1008.1845658727622,1008.2892759217738,1008.393119634301,1008.4944530588931,1008.5955647127568,1008.704654409036,1008.819021342753,1008.9326345409366,1009.0363830837465,1009.140142295019,1009.2444167459223,1009.3486918790605,1009.4529676924186,1009.5572441839812,1009.6615314473054,1009.7652337832003,1009.8689366727099,1009.9712060999267,1010.0734757842564,1010.1775436544665,1010.2816929592173,1010.3868127693696,1010.4990061210596,1010.6065232153109,1010.7122831879653,1010.817569086505,1010.923381469637,1011.029760937069,1011.1359392825626,1011.2452228548802,1011.3482889679937,1011.4505059395597,1011.5521263718914,1011.6529477723269,1011.7554787985837,1011.8662053181833,1011.9655402235594,1012.0651783506498,1012.1642392903068
1,2000.0,2000.4399241890012,2000.6614128974074,2000.8776243762993,2001.0930988876685,2001.3059551605973,2001.5126900657654,2001.718265434162,2001.9238419000221,2002.134164018852,2002.342446035935,2002.545483559963,2002.7455378537707,2002.9447108975103,2003.1419208337452,2003.3307570226223,2003.5306293322503,2003.7426429434463,2003.9403923048783,2004.140505792454,2004.34328472883,2004.5401914131216,2004.7370973961242,2004.9357868898471,2005.1476885531636,2005.3526547498875,2005.5545135481145,2005.7516796123414,2005.9501687985558,2006.1486575677584,2006.346343456475,2006.5463962503811,2006.747672919389,2006.9479664046232,2007.1473566850855,2007.3418693354217,2007.5363807625604,2007.7329386496008,2007.93029879747,2008.1326178543768,2008.3352384355182,2008.5291632861415,2008.7228658386489,2008.9165669846018,2009.1103872549845,2009.3034627631998,2009.4946680807163,2009.6929851095092,2009.8867597071335,2010.0759101500896,2010.2650582932347,2010.4604560569007,2010.6544453863057,2010.8359873761797,2011.0202603860628,2011.2212417508858,2011.4136351748716,2011.6056849487582,2011.803365439418,2011.995351834582,2012.1922054598053,2012.390305782433,2012.5873590411752,2012.780567427643,2012.973613211865,2013.1793391151352,2013.3756643642857,2013.5769213956955,2013.7733256886086,2013.9687825275998,2014.1576726597132,2014.3463388089112,2014.5762160130962,2014.777250573692,2014.9714549528749,2015.2026326279017,2015.399739597399,2015.5898522548353,2015.7750244945619,2015.969002525169,2016.1689866502195,2016.3691317455243,2016.5785518435475,2016.786239268602,2016.9889061177862,2017.1911294255135,2017.409308818072,2017.638042685506,2017.8652690818733,2018.072766167493,2018.280284590038,2018.4888334918446,2018.697383758121,2018.9059353848372,2019.1144883679624,2019.3230628946108,2019.5304675664006,2019.7378733454198,2019.9424121998534,2020.1469515685128,2020.355087308933,2020.5633859184345,2020.7736255387392,2020.998012242119,2021.2130464306217,2021.4245663759307,2021.63513817301,2021.846762939274,2022.059521874138,2022.2718785651252,2022.4904457097605,2022.6965779359873,2022.9010118791193,2023.1042527437828,2023.3058955446538,2023.5109575971674,2023.7324106363667,2023.9310804471188,2024.1303567012997,2024.3284785806136
2,5000.0,5001.099810472503,5001.653532243518,5002.194060940748,5002.732747219171,5003.264887901492,5003.781725164413,5004.295663585404,5004.809604750055,5005.33541004713,5005.856115089837,5006.363708899907,5006.863844634426,5007.361777243775,5007.854802084362,5008.326892556554,5008.826573330624,5009.356607358614,5009.850980762195,5010.3512644811335,5010.858211822074,5011.350478532803,5011.84274349031,5012.339467224617,5012.869221382908,5013.3816368747175,5013.886283870285,5014.379199030853,5014.8754219963885,5015.371643919395,5015.865858641187,5016.365990625952,5016.869182298471,5017.369916011557,5017.868391712713,5018.354673338554,5018.8409519064,5019.332346624001,5019.825746993674,5020.331544635941,5020.838096088795,5021.322908215354,5021.807164596622,5022.291417461504,5022.775968137461,5023.258656907999,5023.73667020179,5024.232462773772,5024.716899267833,5025.189775375223,5025.662645733086,5026.151140142251,5026.636113465764,5027.0899684404485,5027.550650965157,5028.053104377214,5028.534087937179,5029.014212371895,5029.508413598545,5029.988379586455,5030.480513649514,5030.975764456083,5031.468397602939,5031.951418569109,5032.434033029664,5032.948347787839,5033.439160910716,5033.942303489241,5034.433314221523,5034.921956319001,5035.394181649284,5035.865847022279,5036.440540032741,5036.943126434231,5037.428637382188,5038.006581569754,5038.499348993498,5038.974630637088,5039.437561236405,5039.922506312922,5040.422466625549,5040.922829363811,5041.4463796088685,5041.965598171504,5042.472265294465,5042.977823563783,5043.5232720451795,5044.095106713764,5044.663172704682,5045.1819154187315,5045.700711475094,5046.222083729611,5046.743459395302,5047.2648384620925,5047.786220919906,5048.307657236527,5048.826168916002,5049.34468336355,5049.8560304996345,5050.367378921283,5050.887718272333,5051.408464796086,5051.934063846848,5052.495030605298,5053.032616076554,5053.5614159398265,5054.087845432525,5054.616907348184,5055.148804685345,5055.6796964128125,5056.226114274401,5056.741444839968,5057.252529697797,5057.760631859456,5058.264738861633,5058.777393992917,5059.331026590915,5059.827701117795,5060.325891753248,5060.821196451532
3,10000.0,10002.199620945006,10003.307064487037,10004.388121881497,10005.465494438342,10006.529775802985,10007.563450328826,10008.591327170809,10009.61920950011,10010.67082009426,10011.712230179673,10012.727417799813,10013.727689268851,10014.72355448755,10015.709604168724,10016.653785113109,10017.653146661249,10018.713214717229,10019.70196152439,10020.702528962267,10021.716423644148,10022.700957065606,10023.68548698062,10024.678934449234,10025.738442765816,10026.763273749435,10027.77256774057,10028.758398061706,10029.750843992777,10030.74328783879,10031.731717282373,10032.731981251904,10033.738364596942,10034.739832023113,10035.736783425426,10036.709346677108,10037.6819038128,10038.664693248002,10039.651493987349,10040.663089271882,10041.67619217759,10042.645816430708,10043.614329193244,10044.582834923009,10045.551936274922,10046.517313815997,10047.47334040358,10048.464925547543,10049.433798535665,10050.379550750446,10051.325291466172,10052.302280284503,10053.272226931527,10054.179936880897,10055.101301930314,10056.106208754429,10057.068175874358,10058.02842474379,10059.01682719709,10059.97675917291,10060.961027299029,10061.951528912166,10062.936795205878,10063.902837138217,10064.868066059327,10065.896695575679,10066.878321821432,10067.884606978481,10068.866628443046,10069.843912638002,10070.788363298569,10071.731694044558,10072.881080065483,10073.886252868462,10074.857274764376,10076.013163139509,10076.998697986995,10077.949261274176,10078.87512247281,10079.845012625845,10080.844933251097,10081.845658727621,10082.892759217737,10083.931196343008,10084.94453058893,10085.955647127566,10087.046544090359,10088.190213427528,10089.326345409365,10090.363830837463,10091.401422950188,10092.444167459222,10093.486918790604,10094.529676924185,10095.572441839811,10096.615314473054,10097.652337832003,10098.6893667271,10099.712060999269,10100.734757842565,10101.775436544665,10102.816929592173,10103.868127693697,10104.990061210596,10106.065232153109,10107.122831879653,10108.17569086505,10109.233814696368,10110.29760937069,10111.359392825625,10112.452228548802,10113.482889679935,10114.505059395595,10115.521263718912,10116.529477723267,10117.554787985833,10118.66205318183,10119.65540223559,10120.651783506495,10121.642392903064
4,15000.0,15003.299431417508,15004.960596730554,15006.582182822243,15008.198241657512,15009.794663704477,15011.345175493238,15012.886990756213,15014.428814250163,15016.006230141387,15017.568345269508,15019.09112669972,15020.591533903276,15022.085331731323,15023.564406253085,15024.980677669662,15026.479719991874,15028.069822075844,15029.552942286584,15031.053793443401,15032.574635466222,15034.05143559841,15035.528230470929,15037.018401673851,15038.607664148723,15040.144910624153,15041.658851610857,15043.137597092558,15044.626265989167,15046.114931758188,15047.597575923563,15049.097971877858,15050.607546895417,15052.109748034673,15053.60517513814,15055.064020015663,15056.522855719202,15057.997039872005,15059.477240981025,15060.994633907827,15062.514288266388,15063.968724646063,15065.421493789869,15066.874252384514,15068.327904412385,15069.775970723998,15071.210010605373,15072.69738832132,15074.150697803501,15075.569326125671,15076.98793719926,15078.453420426755,15079.90834039729,15081.269905321346,15082.651952895469,15084.15931313164,15085.602263811534,15087.042637115683,15088.525240795632,15089.965138759362,15091.44154094854,15092.927293368246,15094.405192808812,15095.854255707321,15097.302099088987,15098.845043363513,15100.317482732142,15101.826910467717,15103.299942664564,15104.765868956998,15106.182544947847,15107.597541066832,15109.321620098219,15110.829379302688,15112.285912146559,15114.01974470926,15115.49804698049,15116.923891911261,15118.312683709211,15119.767518938765,15121.267399876644,15122.76848809143,15124.339138826603,15125.89679451451,15127.416795883391,15128.933470691347,15130.569816135538,15132.28532014129,15133.989518114045,15135.545746256194,15137.10213442528,15138.66625118883,15140.230378185903,15141.794515386273,15143.358662759712,15144.922971709575,15146.478506747999,15148.034050090642,15149.568091498895,15151.10213676384,15152.663154816992,15154.225394388253,15155.802191540539,15157.485091815888,15159.097848229658,15160.684247819476,15162.26353629757,15163.85072204455,15165.44641405603,15167.039089238435,15168.6783428232,15170.2243345199,15171.75758909339,15173.281895578366,15174.794216584898,15176.332181978749,15177.993079772745,15179.483103353386,15180.977675259743,15182.463589354596
5,20000.0,20004.399241890012,20006.614128974074,20008.776243762994,20010.930988876684,20013.05955160597,20015.12690065765,20017.182654341617,20019.23841900022,20021.34164018852,20023.424460359347,20025.454835599627,20027.455378537703,20029.4471089751,20031.419208337447,20033.307570226218,20035.306293322497,20037.426429434458,20039.40392304878,20041.405057924534,20043.432847288295,20045.401914131213,20047.37097396124,20049.357868898467,20051.476885531632,20053.52654749887,20055.54513548114,20057.51679612341,20059.501687985554,20061.48657567758,20063.463434564746,20065.463962503807,20067.476729193884,20069.479664046226,20071.47356685085,20073.418693354215,20075.3638076256,20077.329386496003,20079.302987974697,20081.326178543764,20083.35238435518,20085.291632861416,20087.228658386488,20089.165669846017,20091.103872549844,20093.034627631994,20094.94668080716,20096.929851095087,20098.86759707133,20100.75910150089,20102.650582932343,20104.604560569005,20106.544453863055,20108.359873761794,20110.202603860627,20112.212417508857,20114.136351748715,20116.05684948758,20118.03365439418,20119.95351834582,20121.922054598057,20123.903057824333,20125.873590411757,20127.805674276435,20129.736132118654,20131.793391151357,20133.756643642864,20135.769213956963,20137.73325688609,20139.687825276003,20141.576726597137,20143.463388089116,20145.762160130966,20147.772505736924,20149.71454952875,20152.026326279018,20153.99739597399,20155.898522548352,20157.75024494562,20159.69002525169,20161.689866502194,20163.691317455243,20165.785518435474,20167.862392686016,20169.88906117786,20171.911294255133,20174.093088180718,20176.380426855056,20178.65269081873,20180.727661674926,20182.802845900376,20184.888334918443,20186.97383758121,20189.05935384837,20191.144883679623,20193.23062894611,20195.304675664007,20197.3787334542,20199.424121998538,20201.46951568513,20203.55087308933,20205.633859184345,20207.736255387394,20209.98012242119,20212.130464306218,20214.245663759306,20216.3513817301,20218.467629392737,20220.59521874138,20222.71878565125,20224.904457097604,20226.96577935987,20229.01011879119,20231.042527437825,20233.058955446533,20235.109575971666,20237.32410636366,20239.31080447118,20241.30356701299,20243.28478580613
6,30000.0,30000.904704094683,30053.69570076057,29955.355842001652,30098.114129402566,30103.729722904747,30086.667019770895,30087.089785516,30087.51255351804,30149.872386912797,30296.454826128735,30344.24590511837,30451.35987990008,30563.02987014701,30563.435432380877,30563.8237740033,30475.053869126594,30469.428945150215,30651.533616316716,30706.963246794603,30635.011450536258,30635.416389132508,30635.821326286554,30687.849556058613,30641.51323901658,30627.236771088596,30598.7878284853,30602.00061844548,30602.408811456935,30602.817003610795,30683.023730428664,30781.882326460647,30776.014745285458,30660.224898904817,30609.241473538208,30609.641488803627,30610.041501553536,30716.317864055338,30733.443363369253,30700.476754141877,30520.47997232876,30272.391321328854,30272.78967062808,30273.188017034736,30459.1465942312,30498.021685622727,30531.059661657662,30515.03850477472,30472.19070665259,30472.579694538523,30472.968677694902,30535.105725252848,30629.162131266832,30658.230082519218,30634.024294755516,30866.41999544268,30866.815652519104,30867.210602879106,30934.411552118516,30911.77693366512,30942.54858018444,30917.33237631009,30911.704616988085,30912.101950034856,30912.49894869011,30834.06998708306,30845.20101355808,30852.829877975153,30817.505265239382,30819.794067859057,30820.182520415747,30820.57051235157,30923.44354770356,31003.04882960996,31012.054658873545,30995.23441253489,31000.389064055456,31000.780030735474,31001.16083744647,31092.435851734455,31053.478103739944,31141.027896457555,31134.099813422625,31148.894964804265,31149.31174917961,31149.727621411952,31045.072241550995,31068.504764204354,31069.11100818473,31100.00498004943,31164.54932448698,31470.84199087521,31471.270874497808,31471.69976091815,31472.128650127946,31472.557583641996,31472.984111349535,31473.410641334085,31473.831275488228,31474.25191069988,31474.679941850052,31482.12068434309,31473.89364405475,31501.192724675868,31549.145132922647,31549.580123690175,31550.01316459087,31546.471703691695,31529.063044321265,31641.566346871314,31540.22968281682,31595.356149842413,31595.776568246463,31596.194533084647,31578.0076023318,31650.368804690544,31746.192932056245,31708.924609502625,31868.60787675798,31869.015314402786
7,50000.0,50001.0679159688,50168.22562653467,49961.74231423211,50128.25436255417,50144.7653405858,50072.13873191399,50072.63776612078,50073.13680299165,50203.059221187366,50491.77800617811,50578.284516644766,50797.95037195191,51026.79974062891,51027.278467749114,51027.73686759762,50874.649534251555,50857.77233579883,51236.06443898049,51289.09760384797,51114.24364707486,51114.721638050985,51115.19962732471,51207.4032460933,51179.70939984122,51136.17860666456,51108.96343833596,51078.248720775475,51078.730553275,51079.21238476224,51282.6303142067,51398.738342291435,51449.29822273655,51213.90549532528,51227.41400579858,51227.88618525726,51228.35836174665,51424.29434247031,51424.69007155778,51341.45591694405,50923.48250789485,50391.940631451595,50392.410844397804,50392.88105392961,50711.05771869092,50741.71468834685,50787.16645249775,50769.27332451196,50704.174198286186,50704.63336098646,50705.09251810394,50810.380582241974,51001.674599867445,51048.93013572044,50982.51896162629,51366.80923707495,51367.276272111674,51367.74247293778,51405.62393572083,51323.819110919925,51382.832030396625,51412.910662806746,51460.10325025187,51460.572263610025,51461.040882251225,51297.58085831822,51331.82213403658,51372.63488684499,51345.78526263862,51303.717270525005,51304.175801320715,51304.63378839789,51438.0510883695,51660.922858925915,51774.11926901346,51771.374706295355,51747.60382477589,51748.065323251816,51748.51482886375,51937.49590425585,51891.04813612789,52133.888798958316,52160.89577311393,52179.961699830616,52180.453673607015,52180.94457068652,51980.241827555015,51979.4511593168,52029.11627950596,52073.509476180705,52205.67613777602,52739.56852130616,52740.07477707755,52740.5810361514,52741.08729851794,52741.59361318137,52742.09708802214,52742.60056555071,52743.097083619854,52743.59360293727,52744.09885244714,52764.27121183079,52692.98390907268,52750.16340350378,52828.70317609129,52829.216640758525,52829.727803795926,52854.19452787569,52857.038079768376,52997.143526531436,52823.38297181636,52976.47279429791,52976.96905769486,52977.462424893834,52980.42654400147,53049.91779577958,53210.32006180936,53190.859932594314,53366.35973784786,53366.840678709894
8,100000.0,100002.1358319376,100336.45125306935,99923.48462846423,100256.50872510835,100289.5306811716,100144.27746382798,100145.27553224156,100146.2736059833,100406.11844237473,100983.55601235622,101156.56903328953,101595.90074390383,102053.59948125781,102054.55693549823,102055.47373519524,101749.29906850311,101715.54467159766,102472.12887796097,102578.19520769594,102228.48729414972,102229.44327610197,102230.39925464943,102414.8064921866,102359.41879968243,102272.35721332912,102217.92687667192,102156.49744155095,102157.46110655,102158.42476952448,102565.2606284134,102797.47668458287,102898.5964454731,102427.81099065056,102454.82801159716,102455.77237051452,102456.7167234933,102848.58868494062,102849.38014311556,102682.9118338881,101846.9650157897,100783.88126290319,100784.82168879561,100785.76210785922,101422.11543738184,101483.4293766937,101574.3329049955,101538.54664902392,101408.34839657237,101409.26672197292,101410.18503620788,101620.76116448395,102003.34919973489,102097.86027144088,101965.03792325257,102733.6184741499,102734.55254422335,102735.48494587556,102811.24787144166,102647.63822183985,102765.66406079325,102825.82132561349,102920.20650050374,102921.14452722005,102922.08176450245,102595.16171663644,102663.64426807316,102745.26977368999,102691.57052527725,102607.43454105001,102608.35160264143,102609.26757679578,102876.102176739,103321.84571785183,103548.23853802693,103542.74941259071,103495.20764955178,103496.13064650363,103497.0296577275,103874.9918085117,103782.09627225577,104267.77759791663,104321.79154622786,104359.92339966123,104360.90734721403,104361.88914137305,103960.48365511003,103958.9023186336,104058.23255901191,104147.01895236141,104411.35227555204,105479.13704261232,105480.1495541551,105481.1620723028,105482.17459703588,105483.18722636274,105484.19417604429,105485.20113110142,105486.19416723971,105487.18720587454,105488.19770489428,105528.54242366158,105385.96781814536,105500.32680700756,105657.40635218257,105658.43328151705,105659.45560759185,105708.38905575138,105714.07615953675,105994.28705306287,105646.76594363272,105952.94558859582,105953.93811538973,105954.92484978767,105960.85308800294,106099.83559155915,106420.64012361872,106381.71986518863,106732.71947569572,106733.68135741979
9,200000.0,200006.0313606312,200346.56745071482,199689.52221055693,200659.81033964327,200705.24400887167,200603.357829025,200606.1762673257,200608.99472067264,201018.11450157026,201981.49168944842,202280.79278773826,202994.90442418325,203742.18489841104,203744.88864663686,203747.47759078635,203140.4084729061,203102.92785422766,204336.69024660854,204709.94326236204,204227.69134367595,204230.3909343176,204233.09051534458,204580.61028875463,204262.71170759012,204151.87931073707,203953.29231447168,203990.14753934476,203992.86882608774,203995.59010711353,204532.10919468687,205193.36201288237,205148.95682594646,204367.6783522621,204021.87233923754,204024.53910767366,204027.20585933974,204728.10355220537,204832.80628209547,204623.8500155032,203436.75766993006,201776.47578807647,201779.13145007132,201781.78709278232,203021.00780260275,203282.5034884403,203485.9555232605,203391.53591880092,203116.79555731456,203119.3888098875,203121.98203093,203539.00283625652,204158.81618963688,204343.60660609894,204164.49142638012,205726.16539992546,205728.8031137683,205731.4361161683,206209.74405812792,206061.2573860719,206262.93254070124,206093.88539184432,206059.00009904575,206061.6489860242,206064.2956437259,205557.7209561105,205643.03221826942,205690.05136993132,205445.38315533346,205466.95499019063,205469.5446739019,205472.13128680742,206147.44706222913,206674.3193450552,206741.08977142238,206624.04903151892,206646.28396206134,206648.8904065948,206651.42911800143,207251.14845203125,206990.48878446958,207570.51059199017,207514.9210557504,207623.73964616584,207626.51820866813,207629.29069021708,206942.90707483725,207098.03154680217,207114.52478134,207326.3612310659,207743.82748699945,209762.8877239136,209765.74694806425,209768.60619086656,209771.46545226517,209774.32500902552,209777.1685270758,209780.01206030615,209782.81628800044,209785.62052274472,209788.47406374587,209833.9850009117,209791.24433263484,209977.45116141712,210295.71302393073,210298.6129623809,210301.4999017189,210265.8555186525,210152.64653686815,210912.8559952572,210256.09537067858,210607.66279129827,210610.4655806586,210613.25201291314,210506.10522023877,211002.6809690437,211639.68160658312,211411.64788722893,212466.935878108,212469.65212907337
