,2017-07-03,2017-07-04,2017-07-05,2017-07-06,2017-07-07,2017-07-10,2017-07-11,2017-07-12,2017-07-13,2017-07-14,2017-07-17,2017-07-18,2017-07-19,2017-07-20,2017-07-21,2017-07-24,2017-07-25,2017-07-26,2017-07-27,2017-07-28,2017-07-31,2017-08-01,2017-08-02,2017-08-03,2017-08-04,2017-08-07,2017-08-08,2017-08-09,2017-08-10,2017-08-11,2017-08-14,2017-08-15,2017-08-16,2017-08-17,2017-08-18,2017-08-21,2017-08-22,2017-08-23,2017-08-24,2017-08-25,2017-08-28,2017-08-29,2017-08-30,2017-08-31,2017-09-01,2017-09-04,2017-09-05,2017-09-06,2017-09-07,2017-09-08,2017-09-11,2017-09-12,2017-09-13,2017-09-14,2017-09-15,2017-09-18,2017-09-19,2017-09-20,2017-09-21,2017-09-22,2017-09-25,2017-09-26,2017-09-27,2017-09-28,2017-09-29,2017-09-30,2017-10-03,2017-10-04,2017-10-06,2017-10-09,2017-10-10,2017-10-11,2017-10-12,2017-10-13,2017-10-16,2017-10-17,2017-10-18,2017-10-19,2017-10-20,2017-10-23,2017-10-24,2017-10-25,2017-10-26,2017-10-27,2017-10-30,2017-10-31,2017-11-01,2017-11-02,2017-11-03,2017-11-06,2017-11-07,2017-11-08,2017-11-09,2017-11-10,2017-11-13,2017-11-14,2017-11-15,2017-11-16,2017-11-17
0,1000.09011,1000.1812482117244,1000.272274707124,1000.3644397945156,1000.4470398863092,1000.5387208530448,1000.63053028607,1000.722678351604,1000.8149049536412,1000.9936404875168,1001.0844806603908,1001.173717330997,1001.2642134233064,1001.3543672530832,1001.445130012931,1001.5366821267168,1001.6279521645594,1001.715314154547,1001.8053583441364,1001.8953505194763,1001.9854309304416,1002.074888189715,1002.165435676612,1002.258166044375,1002.3515263925419,1002.4478724212587,1002.5445885919901,1002.6417351626246,1002.7389312524311,1002.8362470657094,1002.9326396857773,1003.03030526623,1003.1288229028132,1003.2270191832872,1003.3244626236605,1003.4222767255217,1003.5206522455318,1003.6175321292997,1003.7155955983638,1003.8144113987503,1003.9121628461328,1004.0102551035643,1004.1084975070262,1004.2058659080292,1004.3036353911342,1004.4013641778945,1004.5000767439656,1004.5969306413652,1004.6942559920058,1004.7906262650405,1004.8844335179086,1004.9799879786916,1005.0759233683444,1005.1717473068784,1005.2681834843147,1005.3648098621112,1005.4616667078936,1005.5598198757975,1005.6601948570177,1005.759835669124,1005.8610352237893,1005.9639649835235,1006.0624287364163,1006.1609021269412,1006.2609547670484,1006.3610173563907,1006.4610898959564,1006.5611723867357,1006.661264829718,1006.760612229944,1006.861620522169,1006.9602224806669,1007.0598309858748,1007.1589156026453,1007.2595609930812,1007.3602869491807,1007.4616173204448,1007.5640560176939,1007.6605202004172,1007.7568525461484,1007.8541917805358,1007.9520443440157,1008.0506422129936,1008.1473949136333,1008.1473949136333,1008.2490968228324,1008.3500225574243,1008.4509281441817,1008.551127828402,1008.551127828402,1008.6511458437487,1008.7517487090352,1008.8527953717032,1008.955093045154,1008.955093045154,1009.0579761959916,1009.1616064501469,1009.2663574248967,1009.3704531570013
1,2000.18022,2000.3624964234489,2000.544549414248,2000.7288795890313,2000.8940797726184,2001.0774417060888,2001.26106057214,2001.4453567032085,2001.6298099072824,2001.9872809750327,2002.1689613207816,2002.347434661994,2002.5284268466128,2002.7087345061664,2002.890260025862,2003.0733642534333,2003.2559043291187,2003.430628309094,2003.6107166882723,2003.7907010389526,2003.9708618608831,2004.14977637943,2004.330871353224,2004.51633208875,2004.7030527850839,2004.8957448425174,2005.0891771839802,2005.2834703252493,2005.4778625048623,2005.6724941314187,2005.8652793715546,2006.06061053246,2006.2576458056265,2006.4540383665744,2006.648925247321,2006.844553451043,2007.0413044910642,2007.2350642585986,2007.431191196728,2007.628822797501,2007.8243256922647,2008.0205102071286,2008.2169950140524,2008.4117318160584,2008.6072707822684,2008.8027283557885,2009.0001534879311,2009.1938612827305,2009.3885119840115,2009.581252530081,2009.7688670358173,2009.9599759573841,2010.1518467366889,2010.3434946137563,2010.536366968629,2010.7296197242224,2010.923333415787,2011.1196397515948,2011.3203897140359,2011.519671338248,2011.7220704475785,2011.927929967047,2012.1248574728327,2012.3218042538824,2012.521909534097,2012.7220347127807,2012.9221797919129,2013.1223447734715,2013.322529659436,2013.521224459888,2013.723241044338,2013.9204449613333,2014.1196619717487,2014.3178312052905,2014.5191219861624,2014.720573898361,2014.9232346408896,2015.1281120353879,2015.3210404008344,2015.5137050922967,2015.7083835610715,2015.9040886880318,2016.101284425987,2016.2947898272666,2016.2947898272666,2016.4981936456643,2016.7000451148485,2016.901856288364,2017.102255656804,2017.102255656804,2017.3022916874966,2017.5034974180703,2017.7055907434067,2017.910186090308,2017.910186090308,2018.1159523919837,2018.3232129002938,2018.5327148497927,2018.7409063140026
2,5000.45055,5000.906241058621,5001.36137353562,5001.822198972578,5002.235199431547,5002.693604265222,5003.15265143035,5003.61339175802,5004.074524768203,5004.968202437583,5005.422403301954,5005.868586654984,5006.321067116532,5006.771836265415,5007.225650064655,5007.683410633584,5008.139760822794,5008.576570772733,5009.02679172068,5009.476752597379,5009.927154652206,5010.374440948574,5010.827178383058,5011.290830221874,5011.757631962709,5012.239362106293,5012.722942959948,5013.208675813122,5013.694656262155,5014.181235328545,5014.663198428885,5015.151526331149,5015.644114514063,5016.135095916434,5016.622313118301,5017.111383627606,5017.603261227657,5018.087660646494,5018.577977991818,5019.072056993751,5019.560814230661,5020.051275517821,5020.542487535129,5021.029329540145,5021.518176955669,5022.006820889469,5022.5003837198265,5022.984653206825,5023.471279960028,5023.953131325201,5024.422167589542,5024.899939893458,5025.379616841718,5025.858736534389,5026.340917421572,5026.824049310555,5027.308333539466,5027.799099378986,5028.300974285086,5028.799178345618,5029.3051761189445,5029.819824917616,5030.312143682078,5030.804510634702,5031.304773835239,5031.805086781949,5032.305449479779,5032.805861933675,5033.306324148586,5033.803061149716,5034.308102610841,5034.801112403329,5035.299154929369,5035.794578013223,5036.297804965404,5036.8014347459,5037.308086602221,5037.8202800884665,5038.302601002082,5038.784262730738,5039.270958902675,5039.7602217200765,5040.253211064965,5040.736974568163,5040.736974568163,5041.245484114157,5041.750112787116,5042.254640720904,5042.755639142007,5042.755639142007,5043.255729218739,5043.758743545172,5044.263976858513,5044.775465225766,5044.775465225766,5045.289880979954,5045.808032250732,5046.33178712448,5046.852265785004
3,10000.9011,10001.812482117242,10002.72274707124,10003.644397945156,10004.470398863094,10005.387208530445,10006.3053028607,10007.22678351604,10008.149049536407,10009.936404875163,10010.844806603907,10011.737173309968,10012.642134233063,10013.54367253083,10014.451300129307,10015.366821267167,10016.279521645589,10017.153141545466,10018.05358344136,10018.953505194759,10019.854309304412,10020.748881897149,10021.654356766116,10022.581660443748,10023.515263925416,10024.478724212586,10025.4458859199,10026.417351626244,10027.389312524308,10028.362470657092,10029.32639685777,10030.303052662297,10031.288229028127,10032.270191832868,10033.244626236601,10034.222767255213,10035.206522455312,10036.17532129299,10037.155955983637,10038.144113987502,10039.121628461322,10040.102551035641,10041.084975070258,10042.05865908029,10043.03635391134,10044.013641778938,10045.000767439653,10045.96930641365,10046.942559920057,10047.906262650402,10048.844335179085,10049.799879786917,10050.75923368344,10051.717473068778,10052.681834843144,10053.64809862111,10054.616667078932,10055.598198757973,10056.601948570173,10057.598356691236,10058.610352237889,10059.639649835231,10060.624287364157,10061.609021269403,10062.609547670478,10063.6101735639,10064.610898959558,10065.61172386735,10066.612648297172,10067.606122299432,10068.616205221682,10069.602224806658,10070.59830985874,10071.589156026446,10072.595609930808,10073.6028694918,10074.616173204442,10075.640560176933,10076.605202004164,10077.568525461476,10078.54191780535,10079.520443440153,10080.506422129927,10081.473949136325,10081.473949136325,10082.490968228314,10083.500225574237,10084.509281441808,10085.511278284013,10085.511278284013,10086.51145843748,10087.517487090345,10088.527953717026,10089.550930451533,10089.550930451533,10090.579761959909,10091.616064501464,10092.66357424896,10093.704531570009
4,15001.35165,15002.718723175863,15004.084120606864,15005.466596917737,15006.70559829464,15008.08081279567,15009.457954291052,15010.840175274065,15012.223574304617,15014.904607312752,15016.267209905864,15017.605759964956,15018.9632013496,15020.31550879625,15021.676950193967,15023.050231900754,15024.419282468389,15025.729712318203,15027.080375162044,15028.430257792144,15029.78146395662,15031.123322845726,15032.481535149174,15033.872490665624,15035.272895888133,15036.718086318884,15038.16882887985,15039.626027439368,15041.08396878647,15042.54370598564,15043.989595286661,15045.45457899345,15046.932343542196,15048.405287749309,15049.866939354904,15051.334150882825,15052.809783682977,15054.262981939492,15055.73393397546,15057.216170981255,15058.682442691987,15060.153826553462,15061.627462605393,15063.08798862044,15064.554530867012,15066.020462668408,15067.501151159482,15068.953959620476,15070.413839880082,15071.859393975603,15073.266502768627,15074.699819680376,15076.138850525163,15077.576209603172,15079.022752264722,15080.47214793167,15081.925000618403,15083.397298136962,15084.902922855264,15086.39753503686,15087.915528356836,15089.459474752854,15090.936431046242,15092.413531904109,15093.914321505725,15095.415260345857,15096.916348439343,15098.417585801033,15099.918972445765,15101.409183449156,15102.924307832533,15104.403337209995,15105.897464788113,15107.383734039673,15108.893414896216,15110.404304237705,15111.924259806667,15113.460840265403,15114.907803006252,15116.35278819222,15117.812876708032,15119.280665160231,15120.759633194895,15122.21092370449,15122.21092370449,15123.736452342473,15125.250338361353,15126.763922162712,15128.266917426015,15128.266917426015,15129.767187656218,15131.276230635514,15132.791930575537,15134.326395677295,15134.326395677295,15135.86964293986,15137.424096752193,15138.995361373434,15140.556797355008
5,20001.8022,20003.624964234485,20005.44549414248,20007.288795890312,20008.940797726187,20010.77441706089,20012.6106057214,20014.45356703208,20016.298099072814,20019.872809750334,20021.68961320781,20023.474346619936,20025.284268466126,20027.08734506166,20028.902600258607,20030.73364253433,20032.559043291178,20034.306283090933,20036.10716688272,20037.907010389517,20039.708618608824,20041.49776379429,20043.30871353223,20045.163320887496,20047.030527850835,20048.957448425168,20050.8917718398,20052.834703252487,20054.778625048617,20056.724941314184,20058.65279371554,20060.6061053246,20062.576458056254,20064.54038366573,20066.489252473202,20068.445534510425,20070.413044910627,20072.35064258598,20074.311911967263,20076.288227975005,20078.243256922644,20080.205102071282,20082.16995014052,20084.11731816058,20086.07270782268,20088.02728355788,20090.001534879306,20091.9386128273,20093.88511984011,20095.812525300804,20097.68867035817,20099.59975957383,20101.51846736688,20103.43494613756,20105.363669686292,20107.29619724222,20109.233334157863,20111.196397515945,20113.203897140345,20115.19671338248,20117.22070447577,20119.279299670463,20121.248574728317,20123.218042538807,20125.219095340955,20127.2203471278,20129.221797919115,20131.2234477347,20133.225296594344,20135.212244598864,20137.232410443365,20139.204449613317,20141.19661971748,20143.178312052893,20145.191219861616,20147.2057389836,20149.232346408884,20151.281120353866,20153.21040400833,20155.13705092296,20157.0838356107,20159.040886880306,20161.01284425985,20162.94789827265,20162.94789827265,20164.981936456632,20167.00045114847,20169.018562883608,20171.022556568027,20171.022556568027,20173.02291687496,20175.03497418069,20177.055907434053,20179.101860903065,20179.101860903065,20181.159523919818,20183.232129002932,20185.32714849792,20187.40906314001
6,29856.0,29802.788417956017,29908.908755441927,29889.265323518404,29911.011943319834,29916.53057600625,29952.903388418643,30000.510116409896,30072.883734930885,30121.484561176152,29983.68123599937,29995.03166670902,30107.847763377,30142.362350933287,30143.895530888487,30158.892359058307,30140.321599515028,30107.659037989964,30082.39826210936,30101.37133073357,30099.355452052485,30120.549066190804,30102.861522096748,30048.140913375384,30034.136784113813,30032.697545374627,29998.425977733637,30018.745966474307,29874.48622277134,29811.341024996236,29962.99648140938,29977.812003497816,29958.18809359785,29868.892510596466,29867.174803412603,29891.319520926696,29942.312034476032,29904.793913076195,29818.675331990336,29918.15509091397,29956.52793713293,29934.887112399967,29915.892372803624,29927.003635755696,29937.705513456836,29962.56595268588,29827.27503498992,29854.042435882868,29860.57789362684,29842.860024805967,29873.0101600433,29923.31519926448,29942.61491382828,29946.602052881484,29962.035577183637,29979.78553851375,29976.35477660848,30025.060225941783,30015.1214120656,30011.996101979414,29983.942071251728,30002.1642245566,29995.06445066121,30057.595735786734,30156.34728383351,30156.34728383351,30156.34728383351,30156.34728383351,30156.34728383351,30290.988056746944,30296.416443356564,30277.488534939937,30244.789137770986,30263.46870202813,30213.976505467715,30189.474398115053,30240.33907299971,30235.043729036748,30266.32118445113,30260.98095999892,30318.919962963515,30267.85579795094,30307.395930054554,30383.993429539896,30238.135676761263,30224.629372806005,30279.229284946603,30237.766537761094,30221.459567441714,30076.382055217404,30081.302565998827,30064.396208733182,30065.19582898853,30043.535288972,29899.311898687996,29809.12272159056,29728.472496358907,29834.289500466533,29794.225614322742
7,49760.00000000001,49655.33265398088,49873.35838675216,49755.51315711077,49836.97815193651,49870.828227277605,49936.080031417725,50042.18648677045,50176.021400297606,50298.07541326051,50026.21359227015,50089.672828064286,50338.32231781658,50400.342316752285,50366.741782556426,50397.93267377316,50382.90109414074,50327.41854108382,50241.44850769129,50283.817273183304,50290.65323750149,50357.113823364736,50320.65685342853,50190.75127493496,50160.219823963904,50233.047378101306,50164.01342251501,50188.29422051897,49793.187605027146,49578.662758825616,49914.49527354916,49950.885487623935,49947.623164928336,49701.88161970102,49694.77240795138,49768.19191697476,49939.50112838936,49863.62565868945,49691.434156784686,49908.279137782745,49988.41653633738,49956.094521139436,49968.08087807879,50004.03046778695,50029.547166919256,50086.34605778699,49771.1275422781,49820.55538447556,49782.61677924655,49695.12576832438,49840.02090075238,49991.66567286543,50058.90675474487,50069.173023522635,50107.76443572527,50168.630572040885,50167.88013070914,50286.569569968895,50264.13387174041,50258.27647655613,50157.847711654176,50221.942030138474,50222.62784147624,50387.457900888534,50574.654225909646,50574.654225909646,50574.654225909646,50574.654225909646,50574.654225909646,50948.26928880434,50957.30962182328,50900.8162276756,50854.778541189015,50902.05830133499,50843.48364748624,50841.969378726535,50964.70810234454,50940.384179391796,51025.09507750499,51006.683025189406,51146.13366470618,51087.61630329514,51197.04922299005,51451.83964709829,51204.846119909176,51170.453936848964,51225.91041328103,51163.38651507965,51125.612519145,50880.18503875909,50950.313006674216,50931.565134566066,50949.299550114,50952.09393202653,50707.5238811528,50535.17705960421,50347.008061397675,50582.196561728626,50492.22019539804
8,99520.0,99310.66530796175,99746.71677350432,99511.02631422154,99673.95630387304,99741.6564545552,99872.16006283544,100084.3729735409,100352.0428005952,100596.15082652103,100052.4271845403,100179.3456561286,100676.64463563316,100800.68463350457,100733.48356511284,100795.86534754632,100765.80218828148,100654.83708216764,100482.89701538258,100567.63454636661,100581.30647500297,100714.22764672947,100641.31370685706,100381.50254986993,100320.4396479278,100466.0947562026,100328.02684503002,100376.58844103794,99586.37521005428,99157.32551765123,99828.99054709832,99901.77097524787,99895.24632985667,99403.76323940203,99389.54481590276,99536.38383394953,99879.00225677872,99727.2513173789,99382.8683135694,99816.55827556548,99976.83307267477,99912.18904227887,99936.16175615755,100008.0609355739,100059.09433383851,100172.69211557398,99542.2550845562,99641.11076895113,99565.2335584931,99390.25153664876,99680.04180150476,99983.33134573084,100117.81350948973,100138.34604704527,100215.52887145053,100337.2611440818,100335.76026141828,100573.13913993779,100528.2677434808,100516.55295311226,100315.69542330835,100443.88406027695,100445.25568295248,100774.91580177707,101149.30845181928,101149.30845181928,101149.30845181928,101149.30845181928,101149.30845181928,101896.53857760868,101914.61924364656,101801.6324553512,101709.55708237801,101804.11660266998,101686.96729497248,101683.93875745307,101929.41620468909,101880.76835878359,102050.19015501,102013.36605037881,102292.26732941237,102175.23260659027,102394.0984459801,102903.67929419657,102409.69223981835,102340.90787369793,102451.82082656206,102326.7730301593,102251.22503829,101760.37007751818,101900.62601334843,101863.13026913213,101898.599100228,101904.18786405306,101415.0477623056,101070.317244725,100693.93559425963,101164.34946940491,100984.28794507144
9,199040.00000000003,198685.25611970678,199392.72503627962,199261.7688234561,199406.7462887989,199443.53717337505,199686.02258945766,200003.4007760661,200485.891566206,200809.89707450767,199891.20823999585,199966.87777806006,200718.9850891801,200949.08233955532,200959.30353925665,201059.28239372207,200935.47733010023,200717.7269199332,200549.32174739573,200675.80887155718,200662.36968035,200803.660441272,200685.74348064503,200320.93942250265,200227.5785607588,200217.9836358309,199989.50651822434,200124.97310982874,199163.2414851423,198742.273499975,199753.30987606253,199852.0800233188,199721.2539573191,199125.95007064322,199114.49868941735,199275.46347284465,199615.41356317358,199365.2927538413,198791.16887993566,199454.36727275985,199710.18624755298,199565.91408266648,199439.28248535754,199513.3575717047,199584.70342304566,199750.43968457254,198848.50023326624,199026.9495725525,199070.51929084558,198952.4001653732,199153.40106695527,199488.76799509657,199617.43275885528,199644.01368587665,199746.90384789094,199865.23692342505,199842.36517738987,200167.06817294526,200100.8094137707,200079.9740131961,199892.94714167825,200014.4281637107,199967.09633774147,200383.9715719116,201042.31522555678,201042.31522555678,201042.31522555678,201042.31522555678,201042.31522555678,201939.92037831305,201976.10962237712,201849.9235662664,201631.92758514,201756.45801352093,201426.51003645148,201263.1626541004,201602.2604866648,201566.9581935784,201775.47456300762,201739.87306665946,202126.13308642348,201785.70531967297,202049.3062003637,202559.95619693265,201587.5711784084,201497.52915204005,201861.5285663107,201585.11025174067,201476.39711627804,200509.21370144925,200542.01710665878,200429.30805822113,200434.63885992352,200290.2352598133,199328.7459912533,198727.4848106036,198189.81664239266,198895.26333644343,198628.17076215148
