,2017-07-03,2017-07-04,2017-07-05,2017-07-06,2017-07-07,2017-07-10,2017-07-11,2017-07-12,2017-07-13,2017-07-14,2017-07-17,2017-07-18,2017-07-19,2017-07-20,2017-07-21,2017-07-24,2017-07-25,2017-07-26,2017-07-27,2017-07-28,2017-07-31,2017-08-01,2017-08-02,2017-08-03,2017-08-04,2017-08-07,2017-08-08,2017-08-09,2017-08-10,2017-08-11,2017-08-14,2017-08-15,2017-08-16,2017-08-17,2017-08-18,2017-08-21,2017-08-22,2017-08-23,2017-08-24,2017-08-25,2017-08-28,2017-08-29,2017-08-30,2017-08-31,2017-09-01,2017-09-04,2017-09-05,2017-09-06,2017-09-07,2017-09-08,2017-09-11,2017-09-12,2017-09-13,2017-09-14,2017-09-15,2017-09-18,2017-09-19,2017-09-20,2017-09-21,2017-09-22,2017-09-25,2017-09-26,2017-09-27,2017-09-28,2017-09-29,2017-09-30,2017-10-03,2017-10-04,2017-10-06,2017-10-09,2017-10-10,2017-10-11,2017-10-12,2017-10-13,2017-10-16,2017-10-17,2017-10-18,2017-10-19,2017-10-20,2017-10-23,2017-10-24,2017-10-25,2017-10-26,2017-10-27,2017-10-30,2017-10-31,2017-11-01,2017-11-02,2017-11-03,2017-11-06,2017-11-07,2017-11-08,2017-11-09,2017-11-10,2017-11-13,2017-11-14,2017-11-15,2017-11-16,2017-11-17,2017-11-20,2017-11-21,2017-11-22,2017-11-23,2017-11-24,2017-11-27,2017-11-28,2017-11-29,2017-11-30,2017-12-01,2017-12-04,2017-12-05,2017-12-06,2017-12-07,2017-12-08
24,15002.8785,15004.75746050334,15008.698460050342,15013.372318837786,15014.860144034583,15017.502308974128,15020.049577715776,15021.40423598719,15023.435280053936,15024.804065242302,15026.235328077557,15027.878296648329,15029.501608061933,15031.157859139143,15032.738836322767,15034.63521632697,15035.824756665284,15037.011233596833,15038.17103827328,15041.38063511798,15042.993823191096,15044.291582268223,15045.526718607127,15046.77775415378,15049.442839429596,15051.252986414322,15052.744565585275,15054.115720087755,15055.487150029856,15058.250434141373,15060.00818371455,15061.385722663113,15062.873486344799,15064.373296657834,15066.922941838293,15068.541430700705,15070.192038729025,15071.846444411036,15073.506156141495,15075.154444039668,15076.802912178124,15078.514430844714,15080.186336524806,15081.842593390147,15083.553326795516,15085.23453964932,15086.87822680476,15088.472306358204,15090.08858351166,15091.716653168936,15093.355915431803,15094.96079196629,15096.562669205534,15098.277034862249,15099.950980837104,15101.62511240235,15103.298674497306,15104.942215459065,15106.589711506505,15108.277117577281,15109.99115161627,15111.707797711006,15113.374014612782,15115.040415231633,15116.763378688565,15118.486538546102,15120.20989482663,15121.933447552541,15123.657196746228,15125.413204583341,15127.198457103877,15128.96470879573,15130.641603244052,15132.316565269532,15134.310853269668,15135.981832530977,15137.939369061378,15139.591523764117,15141.359222470432,15143.696745507197,15145.340896662858,15146.951755120626,15148.584293580794,15150.242003160041,15151.91140832637,15153.638271669577,15155.347905139386,15157.047577406947,15158.839140430597,15160.65077329627,15162.385758170765,15164.114270147196,15165.827966700866,15167.533212397442,15169.259126001682,15170.980230142117,15172.66405723786,15174.357326546648,15176.053364465035,15177.755662370928,15179.434018592074,15181.091157403884,15182.750147045565,15184.417820321716,15189.473240218576,15191.164739958607,15192.85992203194,15194.542835125503,15196.2610340293,15198.015898253509,15199.767621565941,15201.539002484558,15203.318798670969,15205.05866647429
25,20003.838,20006.34328067112,20011.59794673379,20017.82975845038,20019.813525379443,20023.336411965505,20026.732770287705,20028.53898131626,20031.24704007192,20033.07208698974,20034.98043743675,20037.171062197776,20039.335477415916,20041.543812185526,20043.651781763692,20046.18028843596,20047.76634222038,20049.348311462447,20050.89471769771,20055.174180157308,20057.32509758813,20059.0554430243,20060.702291476173,20062.370338871708,20065.92378590613,20068.337315219098,20070.326087447036,20072.15429345034,20073.982866706476,20077.667245521832,20080.010911619403,20081.84763021749,20083.8313151264,20085.831062210447,20089.230589117728,20091.38857426761,20093.589384972034,20095.795259214716,20098.00820818866,20100.205925386228,20102.403882904167,20104.685907792955,20106.91511536641,20109.12345785353,20111.404435727352,20113.64605286576,20115.83763573968,20117.963075144275,20120.118111348886,20122.28887089192,20124.474553909076,20126.614389288392,20128.750225607382,20131.036046483,20133.267974449474,20135.5001498698,20137.731565996408,20139.92295394542,20142.119615342006,20144.36949010304,20146.65486882169,20148.94373028134,20151.16535281704,20153.38722030884,20155.68450491808,20157.982051394796,20160.279859768834,20162.57793007005,20164.876262328296,20167.217606111117,20169.597942805165,20171.952945060966,20174.188804325397,20176.422087026036,20179.081137692887,20181.3091100413,20183.9191587485,20186.122031685485,20188.478963293906,20191.59566067626,20193.787862217137,20195.93567349416,20198.11239144105,20200.322670880043,20202.548544435147,20204.851028892757,20207.130540185837,20209.39676987592,20211.785520574118,20214.201031061682,20216.51434422768,20218.81902686292,20221.103955601146,20223.377616529913,20225.6788346689,20227.97364018948,20230.218742983805,20232.47643539552,20234.737819286707,20237.007549827897,20239.245358122756,20241.454876538504,20243.666862727412,20245.890427095615,20252.630986958095,20254.886319944802,20257.146562709244,20259.390446833997,20261.681378705725,20264.02119767134,20266.356828754582,20268.718669979404,20271.091731561286,20273.411555299044
26,29832.13866,29808.676887103138,29984.875769165596,30040.543800112315,30046.545946364502,29813.708788222022,29871.933018998334,29898.88790866511,29953.53695290502,29976.363474904847,29935.63676521036,29964.358586278733,30204.76197484406,30312.02402169732,30396.479540584685,30449.352594651864,30331.913603075747,30203.400053656133,30275.21355652867,30342.827178247877,30410.27375354257,30459.505358079325,30450.706737438613,30269.737794076333,30256.17907229417,30276.243857480997,30284.196005470814,30301.23609549929,30314.447695538878,30229.85021290964,30387.553482604642,30387.005986244563,30367.311907973977,30421.194293855096,30447.630522827818,30445.455369055526,30411.077927355804,30410.06253178871,30370.025499335214,30448.41170758913,30666.644794190044,30767.08480233186,30688.56935396412,30683.677919078116,30726.137345003226,30857.022147424716,30843.390793629882,30848.412064751446,30803.093492583514,30820.843036747872,30844.849528125884,30790.42810853406,30825.43233848143,30752.467540053087,30784.292155923893,30805.82661086954,30750.286918649395,30780.024135284864,30718.977751315626,30738.292281037895,30656.2134827838,30715.27662494887,30714.01817694392,30714.01817694392,30806.37679698209,30806.37679698209,30806.37679698209,30806.37679698209,30806.37679698209,30855.59955988676,30831.316397021656,30907.234159982927,31000.987128014774,31078.588777506702,31112.790114010786,31095.638305289,31169.015892332198,31112.834885461878,31051.091480128558,31128.138071998263,31208.437288939906,31265.786211399303,31260.780964189264,31256.478205974712,31226.2827450251,31289.56904825165,31222.892126333714,31176.211632977855,31126.80033210574,31298.626439976248,31013.021588650856,30970.84098794775,31109.878510105398,31389.305911446314,31450.39974963474,31341.710550869826,31235.684709327175,31310.198563755042,31251.203038441185,31327.729731473864,31400.28290210368,31251.14560688022,30835.627336122954,30810.27034295994,30639.650154117335,30695.956595095555,30663.426610701234,30583.354066100528,30416.17412808572,30455.70487513945,30413.154480178826,30330.196700025295,30207.712804008905,30327.334040974376
27,49712.515849999996,49708.59562793746,50071.81712803642,50169.70474949643,50207.058613303605,49812.78177475998,49858.88330494478,49940.04843065325,50000.06378012794,50066.341681439386,49864.07021127032,49918.45968260711,50452.27099626283,50680.66725230477,50807.13643683935,50886.009401099225,50655.028666916915,50418.96791108606,50511.39802540615,50666.2813644814,50775.94671314584,50821.36713373987,50786.7349261027,50449.34215052766,50353.54612241282,50475.95415161035,50496.14847278181,50536.659135890346,50534.14843511813,50334.77742108438,50685.73683439829,50738.075393036896,50708.02656700821,50743.679492448995,50746.52883896997,50773.932652413685,50707.321774938864,50699.1511474312,50620.36615533939,50757.02569769916,51169.97759581778,51297.16194912836,51263.556181140855,51254.008177187636,51310.93387267962,51537.077674868175,51510.60947327688,51490.27797407579,51418.40921627576,51443.833980048956,51541.81147742982,51493.24087899619,51562.75030885355,51440.63840385337,51485.8138098644,51595.856633432486,51489.82582218828,51552.38592103272,51463.51561488832,51496.21040537837,51338.04066231028,51368.92572600418,51458.08649734826,51458.08649734826,51668.13030385962,51668.13030385962,51668.13030385962,51668.13030385962,51668.13030385962,51808.55589208386,51762.51394446727,51940.94045749192,52083.33465583163,52282.71890220121,52296.19374967874,52301.398668897484,52496.0093945225,52400.94559620048,52261.85766623891,52483.926118290474,52008.05739402976,52158.581170836944,52142.81034008298,52156.217927459045,52111.60004164775,52233.578844654745,52109.71025848171,52011.018569137545,51892.52799558083,52292.924921278,52392.05830071802,52299.347143217245,52583.06479552291,53157.95965015056,53354.144797724264,53099.559575031475,52872.647414690204,53067.93254927689,52857.53865962023,53049.538063365995,53228.49813023741,52913.176121205055,51999.72730739382,51944.78526098993,51559.27054789643,51708.499529057444,51622.40234772991,51399.82242130109,51201.05357085504,51301.942362580994,51174.49723850103,51032.033237188676,50811.12565254774,51099.57116643825
28,99425.03169999999,99417.19125587492,100143.63425607284,100339.40949899286,100414.11722660721,99625.56354951995,99717.76660988956,99880.0968613065,100000.12756025587,100132.68336287877,99728.14042254064,99836.91936521421,100904.54199252566,101361.33450460953,101614.2728736787,101772.01880219845,101310.05733383383,100837.93582217212,101022.7960508123,101332.5627289628,101551.89342629167,101642.73426747974,101573.4698522054,100898.68430105531,100707.09224482565,100951.9083032207,100992.29694556362,101073.31827178069,101068.29687023626,100669.55484216876,101371.47366879658,101476.15078607379,101416.05313401642,101487.35898489799,101493.05767793994,101547.86530482737,101414.64354987773,101398.3022948624,101240.73231067878,101514.05139539832,102339.95519163556,102594.32389825673,102527.11236228171,102508.01635437527,102621.86774535924,103074.15534973635,103021.21894655377,102980.55594815158,102836.81843255152,102887.66796009791,103083.62295485965,102986.48175799238,103125.5006177071,102881.27680770674,102971.6276197288,103191.71326686497,102979.65164437656,103104.77184206544,102927.03122977664,102992.42081075674,102676.08132462057,102737.85145200836,102916.17299469652,102916.17299469652,103336.26060771925,103336.26060771925,103336.26060771925,103336.26060771925,103336.26060771925,103617.11178416772,103525.02788893454,103881.88091498383,104166.66931166327,104565.43780440242,104592.38749935749,104602.79733779497,104992.018789045,104801.89119240096,104523.71533247782,104967.85223658095,104016.11478805952,104317.16234167389,104285.62068016596,104312.43585491809,104223.2000832955,104467.15768930949,104219.42051696342,104022.03713827509,103785.05599116166,104585.849842556,104784.11660143604,104598.69428643449,105166.12959104581,106315.91930030112,106708.28959544853,106199.11915006295,105745.29482938041,106135.86509855378,105715.07731924046,106099.07612673199,106456.99626047481,105826.35224241011,103999.45461478764,103889.57052197985,101896.5571911478,102196.59442152285,102024.98629099606,101577.885459345,101189.5757977617,101391.22439601648,101135.04665189033,100851.82365173263,100411.63329418004,100984.75942327593
29,198880.9244,198724.5125806876,199899.17179443725,200270.29200074874,200310.30630909666,198758.05858814679,199146.22012665556,199325.91939110073,199690.24635270008,199842.4231660323,199570.91176806905,199762.39057519153,201365.07983229373,202080.16014464878,202643.19693723123,202995.68396434575,202212.75735383827,201356.00035770755,201834.75704352444,202285.51452165248,202735.15835695047,203063.36905386214,203004.7115829241,201798.25196050887,201707.8604819611,201841.62571653997,201894.6400364721,202008.2406366619,202096.31797025914,201532.33475273094,202583.68988403093,202580.03990829704,202448.74605315982,202807.96195903397,202984.20348551875,202969.70246037017,202740.51951570535,202733.75021192472,202466.83666223474,202989.41138392754,204444.2986279336,205113.89868221243,204590.4623597608,204557.8527938541,204840.91563335483,205713.48098283142,205622.60529086585,205656.0804316763,205353.95661722342,205472.28691165248,205632.33018750587,205269.5207235604,205502.88225654286,205016.45026702058,205228.61437282592,205372.17740579692,205001.91279099594,205200.16090189907,204793.18500877082,204921.9485402526,204374.756551892,204768.51083299247,204760.12117962612,204760.12117962612,205375.8453132139,205375.8453132139,205375.8453132139,205375.8453132139,205375.8453132139,205703.9970659117,205542.10931347767,206048.2277332195,206673.2475200985,207190.59185004464,207418.60076007192,207304.25536859332,207793.43928221465,207418.8992364125,207007.27653419037,207520.92047998842,208056.24859293268,208438.57474266202,208405.20642792835,208376.52137316472,208175.2183001673,208597.12698834433,208152.61417555806,207841.41088651898,207512.00221403825,208657.50959984164,206753.47725767232,206472.27325298497,207399.1900673693,209262.03940964202,209669.33166423155,208944.7370057988,208237.89806218116,208734.65709170027,208341.35358960787,208851.53154315907,209335.21934735784,208340.97071253476,205570.84890748633,205401.80228639956,201932.41510988006,202306.87962496557,202091.67476711242,201559.28998954635,200460.23547355327,200722.16159464946,200438.97551398046,199891.02757820344,199081.23177308534,199871.12031817247
30,198880.9244,198724.5125806876,199899.17179443725,200270.29200074874,200310.30630909666,198758.05858814679,199146.22012665556,199325.91939110073,199690.24635270008,199842.4231660323,199570.91176806905,199762.39057519153,201365.07983229373,202080.16014464878,202643.19693723123,202995.68396434575,202212.75735383827,201356.00035770755,201834.75704352444,202285.51452165248,202735.15835695047,203063.36905386214,203004.7115829241,201798.25196050887,201707.8604819611,201841.62571653997,201894.6400364721,202008.2406366619,202096.31797025914,201532.33475273094,202583.68988403093,202580.03990829704,202448.74605315982,202807.96195903397,202984.20348551875,202969.70246037017,202740.51951570535,202733.75021192472,202466.83666223474,202989.41138392754,204444.2986279336,205113.89868221243,204590.4623597608,204557.8527938541,204840.91563335483,205713.48098283142,205622.60529086585,205656.0804316763,205353.95661722342,205472.28691165248,205632.33018750587,205269.5207235604,205502.88225654286,205016.45026702058,205228.61437282592,205372.17740579692,205001.91279099594,205200.16090189907,204793.18500877082,204921.9485402526,204374.756551892,204768.51083299247,204760.12117962612,204760.12117962612,205375.8453132139,205375.8453132139,205375.8453132139,205375.8453132139,205375.8453132139,205703.9970659117,205542.10931347767,206048.2277332195,206673.2475200985,207190.59185004464,207418.60076007192,207304.25536859332,207793.43928221465,207418.8992364125,207007.27653419037,207520.92047998842,208056.24859293268,208438.57474266202,208405.20642792835,208376.52137316472,208175.2183001673,208597.12698834433,208152.61417555806,207841.41088651898,207512.00221403825,208657.50959984164,206753.47725767232,206472.27325298497,207399.1900673693,209262.03940964202,209669.33166423155,208944.7370057988,208237.89806218116,208734.65709170027,208341.35358960787,208851.53154315907,209335.21934735784,208340.97071253476,205570.84890748633,205401.80228639956,204264.33436078217,204639.71063397033,204422.84407134153,203889.02710733682,202774.49418723813,203038.03250092964,202754.3632011921,202201.31133350194,201384.752026726,202182.22693982912
31,99440.4622,99362.2562903438,99949.58589721863,100135.14600037437,100155.15315454833,99379.02929407339,99573.11006332778,99662.95969555037,99845.12317635004,99921.21158301615,99785.45588403453,99881.19528759576,100682.53991614687,101040.08007232439,101321.59846861562,101497.84198217287,101106.37867691914,100678.00017885378,100917.37852176222,101142.75726082624,101367.57917847524,101531.68452693107,101502.35579146205,100899.12598025444,100853.93024098055,100920.81285826999,100947.32001823605,101004.12031833096,101048.15898512957,100766.16737636547,101291.84494201546,101290.01995414852,101224.37302657991,101403.98097951699,101492.10174275938,101484.85123018509,101370.25975785268,101366.87510596236,101233.41833111737,101494.70569196377,102222.1493139668,102556.94934110621,102295.2311798804,102278.92639692705,102420.45781667742,102856.74049141571,102811.30264543292,102828.04021583815,102676.97830861171,102736.14345582624,102816.16509375293,102634.7603617802,102751.44112827143,102508.22513351029,102614.30718641296,102686.08870289846,102500.95639549797,102600.08045094954,102396.59250438541,102460.9742701263,102187.378275946,102384.25541649623,102380.06058981306,102380.06058981306,102687.92265660696,102687.92265660696,102687.92265660696,102687.92265660696,102687.92265660696,102851.99853295585,102771.05465673884,103024.11386660975,103336.62376004925,103595.29592502232,103709.30038003596,103652.12768429666,103896.71964110732,103709.44961820624,103503.63826709519,103760.46023999421,104028.12429646634,104219.28737133101,104202.60321396418,104188.26068658236,104087.60915008365,104298.56349417217,104076.30708777903,103920.70544325949,103756.00110701912,104328.75479992082,103376.73862883616,103236.13662649249,103699.59503368464,104631.01970482101,104834.66583211577,104472.3685028994,104118.94903109058,104367.32854585013,104170.67679480393,104425.76577157954,104667.60967367892,104170.48535626738,102785.42445374317,102700.90114319978,102132.16718039109,102319.85531698517,102211.42203567077,101944.51355366841,101387.24709361907,101519.01625046482,101377.18160059606,101100.65566675097,100692.376013363,101091.11346991456
32,49712.515849999996,49761.74961680573,50270.313864473865,50350.35653142383,50490.102200162226,49877.49384471329,49783.71427231989,50170.19194508484,50033.129072087104,50087.46801765165,49485.57845754678,49604.93391527812,50640.50120735963,51012.44082234385,51180.18851911011,51219.5823597652,50927.805728434905,50544.22196174612,50664.1922439241,50939.058425999385,51050.58664240102,50875.30484547006,50690.96936368622,50206.18053547388,49937.18419638043,50305.65434767208,50315.96301816477,50519.97877890408,50495.833909037116,50229.760999092236,50867.934088511334,50996.987151960464,50982.729975373695,50945.52108969897,50863.696627578145,50948.17060269546,50779.16792028941,50772.98711873956,50678.537435426464,50734.24890461881,51329.969368843274,51457.09024304354,51671.6633813286,51650.3033798491,51762.37289016718,52165.63317613967,52044.6055152278,51998.72367412663,51881.59675217929,51905.03168999467,52257.030613300936,52310.91529890885,52488.722532460575,52347.02976343378,52362.611696518776,52702.988471849385,52551.762975568185,52677.299234849364,52458.43347680553,52565.97990436891,52297.64948986927,52291.17221413681,52596.86511375931,52596.86511375931,52983.9619249443,52983.9619249443,52983.9619249443,52983.9619249443,52983.9619249443,53256.18235369485,53196.402061704466,53451.416121319024,52964.67189046936,53457.67889131635,53380.15255658748,53420.05401700929,53807.2960757188,53679.084909211735,53413.66710004338,53945.85034584729,54174.08050889178,54489.95094067552,54509.74962338736,54465.63316490947,54495.54764537408,54787.853982836765,54589.80645233737,54383.73639012317,54105.25921138837,55024.70680275009,55053.644611290525,54910.44802153936,55412.80161888239,56332.47337653272,56238.57029451633,55674.0819967082,55369.36395986314,55726.36564310052,55107.68387694127,55699.9539323353,55940.83551028909,55431.96536264661,53897.28288585051,53222.31559785416,51941.7517462292,52351.31190877823,52190.251690563455,51600.03681256207,51627.85949340505,51844.56187786277,51497.62295388561,51269.31542232008,50863.83184010587,51312.47621516102
33,29827.50951,29857.049770083442,30162.188318684322,30210.213918854304,30294.061320097342,29926.49630682798,29870.228563391942,30102.11516705091,30019.877443252262,30052.480810590994,29691.347074528072,29762.96034916688,30384.30072441578,30607.464493406318,30708.113111466075,30731.749415859125,30556.683437060947,30326.533177047677,30398.515346354467,30563.435055599635,30630.351985440615,30525.18290728204,30414.581618211738,30123.70832128433,29962.31051782826,30183.392608603255,30189.57781089887,30311.98726734245,30297.50034542227,30137.85659945534,30520.760453106803,30598.192291176285,30589.637985224224,30567.312653819386,30518.217976546894,30568.90236161728,30467.50075217365,30463.792271243747,30407.122461255884,30440.54934277129,30797.981621305964,30874.25414582613,31002.99802879717,30990.182027909468,31057.423734100314,31299.37990568381,31226.763309136684,31199.234204475983,31128.958051307578,31143.019013996807,31354.21836798057,31386.549179345315,31493.233519476347,31408.217858060267,31417.56701791127,31621.793083109635,31531.05778534092,31606.379540909616,31475.06008608332,31539.587942621354,31378.589693921564,31374.70332848209,31558.119068255593,31558.119068255593,31790.377154966587,31790.377154966587,31790.377154966587,31790.377154966587,31790.377154966587,31953.709412216915,31917.841237022687,32070.84967279142,31778.80313428163,32074.607334789816,32028.0915339525,32052.032410205586,32284.377645431287,32207.45094552705,32048.200260026028,32367.51020750838,32504.448305335078,32693.97056440532,32705.849774032427,32679.37989894569,32697.328587224456,32872.712389702065,32753.883871402428,32630.241834073913,32463.155526833034,33014.82408165006,33032.18676677432,32946.26881292363,33247.680971329435,33799.48402591963,33743.1421767098,33404.44919802492,33221.61837591789,33435.81938586032,33064.610326164766,33419.97235940119,33564.50130617346,33259.17921758797,32338.369731510305,31933.38935871251,31165.05104773753,31410.787145266946,31314.151014338084,30960.022087537258,30976.71569604304,31106.737126717668,30898.573772331376,30761.58925339206,30518.29910406353,30787.48572909662
34,19888.09244,19872.45125806876,19989.91717944373,20027.029200074874,20031.030630909667,19875.80585881468,19914.622012665557,19932.591939110072,19969.02463527001,19984.24231660323,19957.091176806905,19976.239057519157,20136.507983229374,20208.01601446488,20264.319693723126,20299.568396434577,20221.27573538383,20135.600035770756,20183.475704352444,20228.55145216525,20273.51583569505,20306.336905386215,20300.47115829241,20179.82519605089,20170.786048196114,20184.162571653997,20189.464003647212,20200.824063666194,20209.63179702592,20153.233475273097,20258.368988403094,20258.003990829708,20244.874605315985,20280.7961959034,20298.420348551877,20296.970246037017,20274.05195157054,20273.375021192474,20246.683666223475,20298.941138392755,20444.42986279336,20511.38986822124,20459.04623597608,20455.785279385414,20484.091563335485,20571.348098283142,20562.260529086583,20565.60804316763,20535.39566172234,20547.228691165248,20563.23301875059,20526.95207235604,20550.288225654287,20501.64502670206,20522.861437282594,20537.21774057969,20500.191279099596,20520.016090189907,20479.31850087708,20492.19485402526,20437.475655189202,20476.851083299247,20476.01211796261,20476.01211796261,20537.584531321394,20537.584531321394,20537.584531321394,20537.584531321394,20537.584531321394,20570.39970659117,20554.21093134777,20604.822773321954,20667.324752009852,20719.05918500447,20741.86007600719,20730.425536859337,20779.343928221468,20741.889923641247,20700.72765341904,20752.09204799884,20805.62485929327,20843.857474266202,20840.52064279284,20837.652137316476,20817.521830016733,20859.712698834435,20815.261417555812,20784.1410886519,20751.200221403826,20865.750959984165,20675.347725767235,20647.2273252985,20739.919006736927,20926.20394096421,20966.933166423158,20894.47370057988,20823.789806218116,20873.46570917003,20834.135358960793,20885.15315431591,20933.521934735785,20834.09707125348,20557.084890748636,20540.180228639958,20426.433436078223,20463.971063397035,20442.284407134153,20388.902710733684,20277.449418723816,20303.803250092966,20275.436320119217,20220.131133350198,20138.475202672602,20218.222693982916
35,14913.754755,14912.578688381238,15021.545138410927,15050.91142484893,15062.117583991083,14943.834532427993,14957.664991483436,14982.014529195976,15000.01913403838,15019.902504431817,14959.2210633811,14975.537904782133,15135.68129887885,15204.200175691432,15242.140931051805,15265.802820329767,15196.508600075076,15125.690373325819,15153.419407621846,15199.884409344422,15232.784013943752,15246.410140121963,15236.02047783081,15134.8026451583,15106.063836723846,15142.786245483105,15148.844541834544,15160.997740767107,15160.24453053544,15100.433226325316,15205.721050319487,15221.422617911072,15212.407970102466,15223.103847734703,15223.958651690993,15232.179795724109,15212.19653248166,15209.74534422936,15186.10984660182,15227.107709309746,15350.993278745333,15389.148584738507,15379.066854342256,15376.20245315629,15393.280161803885,15461.123302460453,15453.182841983065,15447.083392222738,15425.52276488273,15433.150194014688,15462.543443228948,15447.972263698859,15468.825092656067,15432.191521156014,15445.744142959322,15478.756990029748,15446.947746656486,15465.715776309817,15439.054684466495,15448.863121613513,15401.412198693084,15410.677717801254,15437.425949204482,15437.425949204482,15500.43909115789,15500.43909115789,15500.43909115789,15500.43909115789,15500.43909115789,15542.56676762516,15528.754183340181,15582.282137247576,15625.00039674949,15684.815670660364,15688.858124903622,15690.419600669245,15748.802818356751,15720.283678860147,15678.557299871673,15745.177835487144,15602.41721820893,15647.57435125108,15642.843102024892,15646.86537823771,15633.480012494323,15670.073653396421,15632.91307754451,15603.30557074126,15567.758398674248,15687.877476383399,15717.617490215405,15689.804142965173,15774.919438656869,15947.387895045164,16006.243439317277,15929.867872509441,15861.794224407058,15920.379764783067,15857.261597886069,15914.8614190098,15968.549439071221,15873.952836361515,15599.918192218143,15583.435578296976,15467.781164368926,15512.549858717233,15486.720704318972,15419.946726390328,15360.31607125651,15390.582708774296,15352.349171550308,15309.609971156602,15243.337695764321,15329.871349931473
36,9944.04622,9936.22562903438,9994.958589721866,10013.514600037437,10015.515315454833,9937.90292940734,9957.311006332779,9966.295969555036,9984.512317635004,9992.121158301616,9978.545588403453,9988.119528759578,10068.253991614687,10104.00800723244,10132.159846861563,10149.784198217289,10110.637867691916,10067.800017885378,10091.737852176222,10114.275726082626,10136.757917847524,10153.168452693108,10150.235579146205,10089.912598025445,10085.393024098057,10092.081285826998,10094.732001823606,10100.412031833097,10104.81589851296,10076.616737636548,10129.184494201547,10129.001995414854,10122.437302657992,10140.3980979517,10149.210174275939,10148.485123018509,10137.02597578527,10136.687510596237,10123.341833111737,10149.470569196377,10222.21493139668,10255.69493411062,10229.52311798804,10227.892639692707,10242.045781667743,10285.674049141571,10281.130264543292,10282.804021583815,10267.69783086117,10273.614345582624,10281.616509375295,10263.47603617802,10275.144112827144,10250.82251335103,10261.430718641297,10268.608870289845,10250.095639549798,10260.008045094954,10239.65925043854,10246.09742701263,10218.737827594601,10238.425541649623,10238.006058981306,10238.006058981306,10268.792265660697,10268.792265660697,10268.792265660697,10268.792265660697,10268.792265660697,10285.199853295586,10277.105465673885,10302.411386660977,10333.662376004926,10359.529592502235,10370.930038003595,10365.212768429668,10389.671964110734,10370.944961820624,10350.36382670952,10376.04602399942,10402.812429646636,10421.928737133101,10420.26032139642,10418.826068658238,10408.760915008366,10429.856349417218,10407.630708777906,10392.07054432595,10375.600110701913,10432.875479992083,10337.673862883617,10323.61366264925,10369.959503368464,10463.101970482105,10483.466583211579,10447.23685028994,10411.894903109058,10436.732854585014,10417.067679480397,10442.576577157955,10466.760967367893,10417.04853562674,10278.542445374318,10270.090114319979,10096.620755494005,10115.343981248281,10104.583738355625,10077.96449947732,10023.011773677665,10036.108079732476,10021.948775699024,9994.551378910175,9954.061588654271,9993.556015908627
37,4971.251585,4976.174961680575,5027.0313864473865,5035.035653142384,5049.010220016223,4987.749384471329,4978.371427231989,5017.019194508485,5003.31290720871,5008.746801765165,4948.557845754678,4960.4933915278125,5064.050120735963,5101.244082234386,5118.018851911012,5121.95823597652,5092.780572843491,5054.4221961746125,5066.419224392412,5093.90584259994,5105.058664240102,5087.530484547007,5069.096936368622,5020.618053547388,4993.718419638044,5030.565434767209,5031.5963018164775,5051.997877890409,5049.583390903712,5022.976099909223,5086.793408851133,5099.6987151960475,5098.27299753737,5094.552108969898,5086.369662757815,5094.817060269547,5077.916792028941,5077.2987118739575,5067.853743542647,5073.424890461882,5132.996936884327,5145.709024304355,5167.166338132862,5165.030337984911,5176.237289016719,5216.563317613967,5204.46055152278,5199.872367412664,5188.15967521793,5190.5031689994685,5225.703061330095,5231.091529890886,5248.872253246057,5234.702976343378,5236.261169651878,5270.298847184939,5255.176297556818,5267.729923484936,5245.843347680554,5256.597990436892,5229.764948986927,5229.117221413682,5259.686511375931,5259.686511375931,5298.396192494431,5298.396192494431,5298.396192494431,5298.396192494431,5298.396192494431,5325.618235369486,5319.6402061704475,5345.141612131903,5296.467189046937,5345.7678891316355,5338.015255658749,5342.005401700929,5380.72960757188,5367.908490921173,5341.366710004338,5394.585034584729,5417.408050889178,5448.995094067553,5450.974962338735,5446.563316490948,5449.554764537408,5478.785398283677,5458.980645233737,5438.373639012318,5410.525921138838,5502.470680275011,5505.364461129053,5491.044802153937,5541.280161888239,5633.247337653272,5623.857029451633,5567.408199670822,5536.936395986316,5572.6365643100535,5510.768387694128,5569.995393233531,5594.083551028911,5543.196536264662,5389.728288585052,5322.2315597854185,5194.175174622921,5235.131190877823,5219.025169056346,5160.003681256209,5162.785949340506,5184.456187786277,5149.762295388562,5126.931542232009,5086.383184010589,5131.247621516102
