,2017-07-03,2017-07-04,2017-07-05,2017-07-06,2017-07-07,2017-07-10,2017-07-11,2017-07-12,2017-07-13,2017-07-14,2017-07-17,2017-07-18,2017-07-19,2017-07-20,2017-07-21,2017-07-24,2017-07-25,2017-07-26,2017-07-27,2017-07-28,2017-07-31,2017-08-01,2017-08-02,2017-08-03,2017-08-04,2017-08-07,2017-08-08,2017-08-09,2017-08-10,2017-08-11,2017-08-14,2017-08-15,2017-08-16,2017-08-17,2017-08-18,2017-08-21,2017-08-22,2017-08-23,2017-08-24,2017-08-25,2017-08-28,2017-08-29,2017-08-30,2017-08-31,2017-09-01,2017-09-04,2017-09-05,2017-09-06,2017-09-07,2017-09-08,2017-09-11,2017-09-12,2017-09-13,2017-09-14,2017-09-15,2017-09-18,2017-09-19,2017-09-20,2017-09-21,2017-09-22,2017-09-25,2017-09-26,2017-09-27,2017-09-28,2017-09-29,2017-09-30,2017-10-03,2017-10-04,2017-10-06,2017-10-09,2017-10-10,2017-10-11,2017-10-12,2017-10-13,2017-10-16,2017-10-17,2017-10-18,2017-10-19,2017-10-20,2017-10-23,2017-10-24,2017-10-25,2017-10-26,2017-10-27,2017-10-30,2017-10-31,2017-11-01,2017-11-02,2017-11-03,2017-11-06,2017-11-07,2017-11-08,2017-11-09,2017-11-10
10,199040.0,198304.6304088264,199373.31857300675,199863.78335012015,199535.82971172844,198858.8065569913,200136.48773451697,200016.70412344948,200627.91455593094,200835.89382847468,201032.97580906068,200652.59684600067,201401.1284682197,201726.8546060537,201741.88435513846,202204.7702861542,201738.64994056863,200702.1367011908,200765.707630094,200887.73566128238,200958.87046775108,201151.51696557095,201053.78205572692,199915.2837318239,199830.63499209684,199734.3297549932,199293.72253782128,199722.1122692088,199858.45510254128,199463.61481305226,199957.20897874128,199974.33482926848,199648.74210985948,200081.6915100216,200234.76884066986,200154.77271538548,200249.00900057773,200556.02023789816,200299.29816534652,201206.10764318687,201939.0199423237,202168.94109192808,201546.4772092901,201300.73553071416,201441.0391984248,201972.9209560825,201891.48067210426,201980.19869958967,201804.9676137412,201951.5046792582,201864.0153117823,201772.83153247848,201817.19618607566,201746.4159365707,201820.1130610705,201802.47308317453,201551.17872828906,201924.03307162324,201460.13961913672,202165.36821135785,201965.01819821668,202362.1890229303,201780.64811927575,201780.64811927575,201900.33253736206,201900.33253736206,201900.33253736206,201900.33253736206,201900.33253736206,202610.42100406968,202432.00642751734,202808.12072994266,203096.9786905982,203106.08934722454,203010.45720043595,202795.134388248,203331.30555044414,203181.47994024647,202869.1572909632,202724.1436724545,203316.68730836108,203375.87384354047,203561.44985789686,203734.52988359254,202756.6041401513,202453.85809447925,202192.1109798951,202153.28733940574,201950.30054964442,200980.9391070061,201688.2329103646,201339.31106879987,201641.17094898343,202417.78346053677
11,99520.0,99152.3152044132,99686.65928650336,99931.89167506008,99767.91485586422,99429.40327849565,100068.24386725848,100008.35206172474,100313.95727796547,100417.94691423736,100516.48790453034,100326.29842300033,100700.56423410984,100863.42730302688,100870.94217756928,101102.3851430771,100869.32497028432,100351.0683505954,100382.85381504695,100443.86783064119,100479.43523387554,100575.75848278547,100526.89102786347,99957.64186591195,99915.31749604842,99867.1648774966,99646.86126891064,99861.0561346044,99929.22755127064,99731.80740652613,99978.60448937069,99987.16741463424,99824.37105492974,100040.8457550108,100117.38442033493,100077.38635769274,100124.50450028887,100278.01011894908,100149.64908267328,100603.05382159344,100969.50997116187,101084.47054596404,100773.23860464508,100650.36776535708,100720.5195992124,100986.46047804123,100945.74033605213,100990.09934979484,100902.4838068706,100975.7523396291,100932.00765589117,100886.41576623924,100908.5980930378,100873.20796828537,100910.05653053524,100901.23654158726,100775.58936414453,100962.01653581162,100730.06980956836,101082.68410567893,100982.50909910834,101181.09451146515,100890.32405963787,100890.32405963787,100950.16626868107,100950.16626868107,100950.16626868107,100950.16626868107,100950.16626868107,101305.21050203484,101216.00321375867,101404.06036497133,101548.4893452991,101553.04467361227,101505.22860021798,101397.56719412397,101665.65277522207,101590.73997012324,101434.5786454816,101362.07183622725,101658.34365418054,101687.93692177023,101780.72492894848,101867.26494179627,101378.30207007565,101226.92904723962,101096.05548994755,101076.64366970287,100975.15027482217,100490.46955350303,100844.11645518226,100669.6555343999,100820.58547449169,101208.89173026833
12,49759.99999999999,49576.1576022066,49843.32964325169,49965.945837530046,49883.95742793211,49714.70163924783,50034.12193362924,50004.17603086237,50156.978638982735,50208.97345711868,50258.24395226517,50163.14921150017,50350.282117054914,50431.713651513426,50435.47108878464,50551.19257153855,50434.66248514216,50175.5341752977,50191.426907523484,50221.933915320595,50239.71761693777,50287.87924139274,50263.445513931736,49978.820932955976,49957.65874802421,49933.5824387483,49823.43063445533,49930.528067302206,49964.61377563532,49865.903703263066,49989.302244685336,49993.58370731712,49912.18552746487,50020.4228775054,50058.692210167465,50038.69317884637,50062.25225014443,50139.00505947454,50074.82454133665,50301.52691079672,50484.75498558093,50542.23527298202,50386.61930232254,50325.18388267854,50360.2597996062,50493.230239020624,50472.870168026064,50495.04967489743,50451.2419034353,50487.87616981455,50466.003827945584,50443.20788311962,50454.299046518914,50436.603984142675,50455.028265267625,50450.61827079363,50387.794682072265,50481.00826790581,50365.03490478418,50541.342052839456,50491.25454955417,50590.54725573258,50445.16202981895,50445.16202981895,50475.08313434054,50475.08313434054,50475.08313434054,50475.08313434054,50475.08313434054,50652.60525101742,50608.001606879334,50702.03018248567,50774.24467264955,50776.522336806134,50752.61430010899,50698.78359706199,50832.826387611036,50795.36998506162,50717.28932274081,50681.03591811362,50829.17182709027,50843.96846088512,50890.36246447424,50933.632470898134,50689.151035037816,50613.46452361984,50548.02774497378,50538.321834851435,50487.57513741111,50245.23477675153,50422.05822759117,50334.82776719998,50410.29273724586,50604.44586513419
13,29856.0,29742.01101017932,29938.610320354936,30019.837116267914,29978.841881178574,29922.201113252653,30107.82349866709,30071.29371166813,30176.392944318188,30238.62588803932,30216.727104526508,30156.418474714486,30309.000167341317,30369.158612603067,30339.436860555215,30411.805690068613,30325.98657065766,30176.674675084185,30154.492694332384,30186.96724972584,30208.823865893184,30255.22055943281,30239.299686883813,30059.855651388374,30016.918844833795,30032.282184527183,29970.349805535323,30025.03392070927,30018.316158790098,29895.70472894865,29998.10949336432,30025.446347367706,29963.03693184,30018.43363416813,30028.67346290793,30040.10242872101,30069.296204271202,30109.532353519786,30055.408810770186,30241.75860118848,30372.740183397094,30376.995792502723,30318.601617504464,30276.34873259636,30282.920555611767,30341.427216641,30348.38849995061,30347.655615671567,30317.174376860825,30343.440169031226,30339.35684422936,30349.528331612906,30354.197882329023,30344.410180335737,30341.54652551,30360.54278350416,30317.257049450014,30381.122114045225,30327.88937805275,30430.677242301783,30396.566697070342,30425.67656640266,30369.11483163492,30369.11483163492,30398.70503415564,30398.70503415564,30398.70503415564,30398.70503415564,30398.70503415564,30545.2454913604,30519.574468187715,30592.4883603657,30633.961204302217,30640.175471040016,30602.55326615512,30582.05445948476,30695.00724536315,30673.9191732098,30625.189522371915,30619.768452353637,30720.687898098287,30757.99846976939,30787.553584866502,30843.69690284435,30695.647157710697,30636.5300265674,30596.297806520368,30584.46657196584,30548.839071740967,30402.204644196605,30514.627459652016,30251.2320216449,30306.752902076154,30444.43824123063
14,19904.0,19830.46304088264,19937.33185730068,19986.378335012017,19953.582971172844,19885.88065569913,20013.6487734517,20001.670412344956,20062.791455593102,20083.58938284748,20103.29758090607,20065.259684600063,20140.11284682196,20172.685460605368,20174.188435513854,20220.477028615423,20173.86499405686,20070.213670119083,20076.5707630094,20088.77356612824,20095.88704677511,20115.151696557088,20105.3782055727,19991.52837318239,19983.063499209686,19973.43297549932,19929.37225378213,19972.211226920885,19985.84551025413,19946.361481305226,19995.72089787413,19997.43348292685,19964.87421098595,20008.169151002163,20023.47688406699,20015.477271538548,20024.900900057783,20055.602023789816,20029.92981653466,20120.610764318688,20193.901994232376,20216.89410919281,20154.647720929017,20130.073553071416,20144.10391984248,20197.29209560825,20189.148067210426,20198.01986995897,20180.49676137412,20195.150467925814,20186.40153117823,20177.28315324785,20181.719618607567,20174.641593657067,20182.011306107048,20180.24730831745,20155.117872828898,20192.40330716233,20146.013961913668,20216.536821135778,20196.501819821668,20236.218902293032,20178.06481192758,20178.06481192758,20190.033253736216,20190.033253736216,20190.033253736216,20190.033253736216,20190.033253736216,20261.04210040697,20243.20064275173,20280.812072994264,20309.69786905982,20310.60893472245,20301.0457200436,20279.5134388248,20333.130555044416,20318.14799402465,20286.915729096323,20272.41436724545,20331.668730836107,20337.587384354054,20356.1449857897,20373.45298835925,20275.66041401513,20245.385809447926,20219.211097989508,20215.32873394058,20195.03005496444,20098.09391070061,20168.823291036457,20133.931106879983,20164.117094898334,20241.77834605367
15,15002.8785,15004.75746050334,15008.698460050342,15013.372318837786,15014.860144034585,15017.502308974128,15020.049577715776,15021.40423598719,15023.435280053936,15024.804065242302,15026.235328077557,15027.878296648327,15029.501608061932,15031.157859139143,15032.73883632277,15034.635216326968,15035.824756665283,15037.011233596832,15038.171038273282,15041.380635117981,15042.993823191096,15044.291582268224,15045.526718607129,15046.777754153782,15049.442839429597,15051.252986414322,15052.744565585275,15054.115720087757,15055.487150029856,15058.250434141371,15060.00818371455,15061.385722663113,15062.873486344799,15064.373296657834,15066.922941838291,15068.541430700703,15070.192038729023,15071.846444411036,15073.506156141497,15075.154444039668,15076.802912178126,15078.514430844714,15080.186336524806,15081.842593390149,15083.553326795514,15085.234539649318,15086.878226804758,15088.472306358202,15090.08858351166,15091.716653168936,15093.355915431805,15094.960791966292,15096.562669205534,15098.277034862249,15099.950980837104,15101.625112402351,15103.298674497308,15104.942215459065,15106.589711506504,15108.27711757728,15109.99115161627,15111.707797711006,15113.374014612784,15115.040415231631,15116.763378688565,15118.486538546102,15120.20989482663,15121.933447552541,15123.657196746228,15125.41320458334,15127.198457103877,15128.964708795733,15130.641603244052,15132.316565269532,15134.310853269668,15135.981832530977,15137.939369061376,15139.591523764117,15141.359222470432,15143.696745507195,15145.34089666286,15146.951755120625,15148.584293580794,15150.242003160041,15150.24200316004,15151.96867624114,15153.678121347193,15155.3776063485,15157.168971981573,15157.168971981573,15158.903558398726,15160.631673404385,15162.344976389795,15164.04983045894
16,9952.0,9909.329555695014,9962.118399998804,9984.655837462786,9907.576998984548,9854.071588794017,9913.986013539847,9918.520926043233,9947.514845699226,9951.299820954051,9968.145719417886,9961.171928421447,9943.998643852241,9960.82413904479,9963.763808387204,9987.353354196048,9963.85810326661,9914.262708052423,9924.682774364308,9933.248485458163,9949.703291655329,9967.723309831455,9958.57817083881,9899.781279398729,9899.777975145296,9892.727324596264,9875.613011812558,9897.11672455673,9899.428673985292,9801.531634752751,9829.59036926222,9827.275912347379,9814.843111337948,9843.654987887041,9854.106317772554,9852.119299259322,9855.862256577127,9868.824280826628,9854.078288359671,9904.797893521203,9948.984786770468,9965.926561109505,9932.843830507962,9920.623539642484,9931.218080027409,9960.909143819312,9893.700771824586,9896.778334364351,9888.6233536442,9895.839011552898,9891.95912148568,9889.361793522878,9890.92937042813,9888.037716463174,9890.965978486613,9891.724697795871,9879.17958771204,9897.914880355056,9877.032976964749,9911.572340730085,9901.955565262597,9918.25516954767,9891.966340101639,9835.55667803772,9835.55667803772,9835.55667803772,9835.55667803772,9835.55667803772,9835.55667803772,9884.951138973212,9877.222717270855,9899.99204799827,9914.707959302004,9918.107137197214,9905.739915355303,9898.582125321867,9936.964747391672,9929.04427632436,9913.843942456497,9913.695817191889,9948.538355220486,9962.912339000608,9973.560715610694,9992.909855935392,9944.943888674869,9927.180032410999,9913.516307356176,9908.104291563064,9897.09916368241,9849.59308774424,9820.34926951802,9806.83764457319,9832.742450900705,9877.515041491904
17,4976.0,4948.143604433546,4992.309693027309,5005.865338598255,5007.779734295293,5003.269714574335,5027.878822286635,5021.819402934175,5044.890019845358,5065.116877551316,5041.676560133172,5040.739040548753,5095.814543238335,5110.0137290042685,5098.142571865031,5111.923448722759,5092.380927009976,5071.003210815366,5066.169570002192,5078.598493278951,5100.044359274953,5122.468500751727,5114.593533101386,5079.160994196671,5067.808719182191,5076.534993665585,5072.605458008645,5079.336191353384,5065.296851265955,5011.743187234622,5044.6386512119425,5049.3116053778795,5042.656775635935,5065.222981029996,5069.651010362508,5082.022178148777,5089.143249197441,5089.847092769232,5072.038358813849,5129.944883379282,5174.840941226197,5179.221345709626,5173.667277546513,5164.806759209745,5169.765614390359,5181.288370681165,5191.0209506512565,5191.434839789554,5173.4582825866055,5183.372146499063,5188.909551080354,5194.293781528886,5201.99508789379,5192.275233814119,5183.1032639783425,5190.832431405073,5179.346398593821,5193.871973623185,5178.321458938215,5191.729392500125,5177.034864604847,5189.6369745493985,5187.983846177014,5187.983846177014,5198.766521473077,5198.766521473077,5198.766521473077,5198.766521473077,5198.766521473077,5233.936619554854,5232.3561445355435,5241.0764633777535,5254.39897779433,5262.235408883181,5254.53701675568,5248.667176027143,5277.295099912203,5268.413242015067,5262.797247339337,5269.859978137418,5297.845798995276,5315.742814992604,5281.911619667137,5296.884715552777,5271.4596689181235,5266.270811885083,5256.98776329915,5248.913426689255,5244.720649984041,5219.545990864118,5247.964284788649,5239.294092951651,5263.820941224344,5301.008835866051
18,1990.4,1982.8007340119552,1995.9073546903294,2001.3224744178613,1998.5894587452387,1994.813407550177,2007.1882332444727,2004.752914111209,2011.7595296212128,2015.9083925359546,2014.448473635101,2010.4278983143,2020.600011156088,2024.6105741735385,2022.6291240370144,2027.4537126712407,2021.732438043844,2011.7783116722794,2010.2995129554924,2012.4644833150562,2013.9215910595456,2017.0147039621882,2015.953312458921,2003.9903767592248,2001.12792298892,2002.1521456351447,1998.0233203690213,2001.668928047285,2001.2210772526737,1993.046981929911,1999.873966224288,2001.6964231578472,1997.535795456,2001.2289089445426,2001.911564193862,2002.6734952480679,2004.6197469514136,2007.302156901319,2003.6939207180128,2016.1172400792318,2024.849345559807,2025.1330528335156,2021.2401078336306,2018.4232488397574,2018.861370374118,2022.7618144427336,2023.225899996708,2023.177041044772,2021.1449584573886,2022.8960112687487,2022.6237896152913,2023.3018887741941,2023.613192155269,2022.96067868905,2022.7697683673334,2024.036185566944,2021.1504699633347,2025.408140936349,2021.8592918701834,2028.7118161534527,2026.4377798046905,2028.3784377601776,2024.6076554423278,2024.6076554423278,2026.580335610377,2026.580335610377,2026.580335610377,2026.580335610377,2026.580335610377,2036.349699424027,2034.6382978791805,2039.4992240243805,2042.264080286815,2042.6783647360007,2040.1702177436746,2038.803630632317,2046.3338163575436,2044.9279448806533,2041.6793014914608,2041.3178968235761,2048.04585987322,2050.5332313179597,2052.503572324434,2056.246460189624,2046.3764771807141,2042.4353351044947,2039.7531871013598,2038.9644381310568,2036.5892714493993,2026.8136429464425,2034.308497310136,2016.748801442995,2020.4501934717453,2029.6292160820435
19,1000.1919,1000.3171640335561,1000.5798973366893,1000.8914879225192,1000.9906762689723,1001.1668205982753,1001.3366385143852,1001.4269490658127,1001.5623520035961,1001.653604349487,1001.7490218718373,1001.8585531098888,1001.9667738707956,1002.0771906092764,1002.1825890881844,1002.309014421798,1002.388317111019,1002.4674155731224,1002.5447358848854,1002.7587090078656,1002.8662548794065,1002.9527721512152,1003.0351145738084,1003.1185169435852,1003.2961892953064,1003.4168657609547,1003.5163043723517,1003.607714672517,1003.6991433353236,1003.8833622760916,1004.00054558097,1004.092381510874,1004.1915657563196,1004.2915531105223,1004.461529455886,1004.5694287133804,1004.6794692486017,1004.7897629607356,1004.9004104094327,1005.0102962693112,1005.1201941452084,1005.2342953896476,1005.3457557683203,1005.4561728926764,1005.5702217863676,1005.6823026432879,1005.7918817869839,1005.8981537572135,1006.0059055674443,1006.1144435445958,1006.2237276954536,1006.3307194644194,1006.437511280369,1006.5518023241499,1006.6633987224736,1006.77500749349,1006.8865782998204,1006.996147697271,1007.1059807671004,1007.218474505152,1007.3327434410847,1007.4471865140672,1007.558267640852,1007.6693610154422,1007.7842252459044,1007.89910256974,1008.0139929884419,1008.1288965035028,1008.2438131164153,1008.3608803055562,1008.4798971402588,1008.5976472530488,1008.7094402162704,1008.8211043513022,1008.9540568846446,1009.0654555020653,1009.1959579374252,1009.3061015842746,1009.4239481646956,1009.5797830338133,1009.6893931108573,1009.7967836747084,1009.9056195720532,1010.0161335440027,1010.0161335440027,1010.1312450827428,1010.2452080898128,1010.3585070899004,1010.4779314654384,1010.4779314654384,1010.5935705599153,1010.7087782269592,1010.8229984259864,1010.9366553639296
20,1000.1919,1000.3171640335561,1000.5798973366893,1000.8914879225192,1000.9906762689723,1001.1668205982753,1001.3366385143852,1001.4269490658127,1001.5623520035961,1001.653604349487,1001.7490218718373,1001.8585531098888,1001.9667738707956,1002.0771906092764,1002.1825890881844,1002.309014421798,1002.388317111019,1002.4674155731224,1002.5447358848854,1002.7587090078656,1002.8662548794065,1002.9527721512152,1003.0351145738084,1003.1185169435852,1003.2961892953064,1003.4168657609547,1003.5163043723517,1003.607714672517,1003.6991433353236,1003.8833622760916,1004.00054558097,1004.092381510874,1004.1915657563196,1004.2915531105223,1004.461529455886,1004.5694287133804,1004.6794692486017,1004.7897629607356,1004.9004104094327,1005.0102962693112,1005.1201941452084,1005.2342953896476,1005.3457557683203,1005.4561728926764,1005.5702217863676,1005.6823026432879,1005.7918817869839,1005.8981537572135,1006.0059055674443,1006.1144435445958,1006.2237276954536,1006.3307194644194,1006.437511280369,1006.5518023241499,1006.6633987224736,1006.77500749349,1006.8865782998204,1006.996147697271,1007.1059807671004,1007.218474505152,1007.3327434410847,1007.4471865140672,1007.558267640852,1007.6693610154422,1007.7842252459044,1007.89910256974,1008.0139929884419,1008.1288965035028,1008.2438131164153,1008.3608803055562,1008.4798971402588,1008.5976472530488,1008.7094402162704,1008.8211043513022,1008.9540568846446,1009.0654555020653,1009.1959579374252,1009.3061015842746,1009.4239481646956,1009.5797830338133,1009.6893931108573,1009.7967836747084,1009.9056195720532,1010.0161335440027,1010.0161335440027,1010.1312450827428,1010.2452080898128,1010.3585070899004,1010.4779314654384,1010.4779314654384,1010.5935705599153,1010.7087782269592,1010.8229984259864,1010.9366553639296
21,1990.4,1981.8659111390025,1992.4236799997605,1996.9311674925568,1981.5153997969085,1970.8143177588024,1982.7972027079682,1983.7041852086456,1989.5029691398443,1990.2599641908093,1993.629143883576,1992.2343856842886,1988.7997287704475,1992.1648278089567,1992.7527616774398,1997.4706708392084,1992.7716206533207,1982.852541610484,1984.9365548728608,1986.649697091632,1989.9406583310647,1993.54466196629,1991.7156341677605,1979.956255879745,1979.9555950290585,1978.545464919252,1975.1226023625104,1979.4233449113447,1979.8857347970568,1960.3063269505496,1965.9180738524435,1965.4551824694752,1962.9686222675891,1968.730997577408,1970.82126355451,1970.423859851864,1971.1724513154247,1973.7648561653243,1970.8156576719327,1980.95957870424,1989.7969573540927,1993.1853122218995,1986.568766101592,1984.1247079284965,1986.2436160054813,1992.1818287638614,1978.7401543649166,1979.35566687287,1977.7246707288398,1979.167802310579,1978.3918242971358,1977.8723587045754,1978.1858740856253,1977.6075432926345,1978.1931956973224,1978.3449395591736,1975.8359175424082,1979.5829760710108,1975.406595392949,1982.3144681460165,1980.391113052519,1983.6510339095328,1978.3932680203272,1967.1113356075439,1967.1113356075439,1967.1113356075439,1967.1113356075439,1967.1113356075439,1967.1113356075439,1976.9902277946421,1975.4445434541706,1979.9984095996533,1982.9415918604002,1983.6214274394424,1981.1479830710605,1979.7164250643725,1987.392949478334,1985.8088552648721,1982.7687884912991,1982.739163438377,1989.7076710440967,1992.5824678001209,1994.7121431221383,1998.5819711870777,1988.988777734973,1985.4360064821994,1982.7032614712343,1981.620858312612,1979.4198327364807,1969.9186175488467,1964.069853903603,1961.3675289146365,1966.5484901801392,1975.5030082983794
22,4976.0,4957.001835029888,4989.768386725824,5003.306186044652,4996.473646863095,4987.033518875443,5017.970583111181,5011.882285278022,5029.3988240530325,5039.770981339887,5036.12118408775,5026.0697457857505,5051.500027890219,5061.526435433845,5056.572810092534,5068.634281678102,5054.331095109611,5029.445779180698,5025.748782388731,5031.16120828764,5034.803977648863,5042.536759905472,5039.883281147302,5009.975941898063,5002.8198074722995,5005.380364087863,4995.058300922553,5004.172320118212,5003.052693131684,4982.6174548247745,4999.684915560721,5004.241057894618,4993.83948864,5003.072272361356,5004.778910484654,5006.683738120169,5011.549367378534,5018.255392253297,5009.234801795032,5040.29310019808,5062.123363899517,5062.832632083788,5053.100269584078,5046.058122099394,5047.153425935295,5056.904536106835,5058.06474999177,5057.942602611929,5052.862396143472,5057.240028171871,5056.5594740382285,5058.254721935486,5059.0329803881705,5057.401696722625,5056.924420918333,5060.0904639173605,5052.876174908336,5063.520352340872,5054.6482296754575,5071.779540383633,5066.094449511726,5070.946094400444,5061.51913860582,5061.51913860582,5066.450839025942,5066.450839025942,5066.450839025942,5066.450839025942,5066.450839025942,5090.874248560067,5086.595744697954,5098.748060060951,5105.660200717038,5106.695911840001,5100.425544359186,5097.009076580793,5115.834540893858,5112.319862201633,5104.198253728652,5103.294742058938,5120.11464968305,5126.3330782949,5131.2589308110855,5140.6161504740585,5115.941192951783,5106.0883377612345,5099.382967753396,5097.4110953276395,5091.473178623496,5067.034107366103,5085.771243275339,5041.872003607487,5051.1254836793605,5074.073040205107
23,9952.0,9914.003670059776,9979.536773451648,10006.612372089308,9992.94729372619,9974.067037750887,10035.941166222365,10023.764570556044,10058.797648106065,10079.541962679774,10072.242368175504,10052.139491571501,10103.000055780438,10123.05287086769,10113.14562018507,10137.268563356203,10108.662190219222,10058.891558361396,10051.497564777465,10062.32241657528,10069.607955297726,10085.073519810941,10079.766562294604,10019.951883796126,10005.639614944595,10010.760728175726,9990.116601845106,10008.344640236424,10006.105386263367,9965.234909649549,9999.369831121441,10008.482115789237,9987.67897728,10006.144544722712,10009.557820969309,10013.36747624034,10023.098734757068,10036.510784506594,10018.469603590063,10080.586200396156,10124.246727799034,10125.665264167576,10106.200539168156,10092.116244198787,10094.306851870591,10113.809072213671,10116.12949998354,10115.885205223858,10105.724792286945,10114.480056343742,10113.118948076457,10116.509443870971,10118.065960776345,10114.80339344525,10113.848841836667,10120.180927834721,10105.752349816672,10127.040704681744,10109.296459350915,10143.559080767265,10132.188899023453,10141.892188800888,10123.03827721164,10123.03827721164,10132.90167805188,10132.90167805188,10132.90167805188,10132.90167805188,10132.90167805188,10181.748497120134,10173.191489395907,10197.4961201219,10211.320401434075,10213.391823680002,10200.851088718371,10194.018153161585,10231.669081787715,10224.639724403269,10208.396507457304,10206.589484117876,10240.2292993661,10252.6661565898,10262.517861622171,10281.23230094812,10231.882385903571,10212.176675522473,10198.765935506795,10194.822190655284,10182.946357246996,10134.06821473221,10171.54248655068,10083.744007214975,10102.250967358725,10148.146080410215
24,15002.8785,15004.75746050334,15008.698460050342,15013.372318837786,15014.860144034585,15017.502308974128,15020.049577715776,15021.40423598719,15023.435280053936,15024.804065242302,15026.235328077557,15027.878296648327,15029.501608061932,15031.157859139143,15032.73883632277,15034.635216326968,15035.824756665283,15037.011233596832,15038.171038273282,15041.380635117981,15042.993823191096,15044.291582268224,15045.526718607129,15046.777754153782,15049.442839429597,15051.252986414322,15052.744565585275,15054.115720087757,15055.487150029856,15058.250434141371,15060.00818371455,15061.385722663113,15062.873486344799,15064.373296657834,15066.922941838291,15068.541430700703,15070.192038729023,15071.846444411036,15073.506156141497,15075.154444039668,15076.802912178126,15078.514430844714,15080.186336524806,15081.842593390149,15083.553326795514,15085.234539649318,15086.878226804758,15088.472306358202,15090.08858351166,15091.716653168936,15093.355915431805,15094.960791966292,15096.562669205534,15098.277034862249,15099.950980837104,15101.625112402351,15103.298674497308,15104.942215459065,15106.589711506504,15108.27711757728,15109.99115161627,15111.707797711006,15113.374014612784,15115.040415231631,15116.763378688565,15118.486538546102,15120.20989482663,15121.933447552541,15123.657196746228,15125.41320458334,15127.198457103877,15128.964708795733,15130.641603244052,15132.316565269532,15134.310853269668,15135.981832530977,15137.939369061376,15139.591523764117,15141.359222470432,15143.696745507195,15145.34089666286,15146.951755120625,15148.584293580794,15150.242003160041,15150.24200316004,15151.96867624114,15153.678121347193,15155.3776063485,15157.168971981573,15157.168971981573,15158.903558398726,15160.631673404385,15162.344976389795,15164.04983045894
25,20003.838,20006.34328067112,20011.597946733797,20017.82975845038,20019.813525379443,20023.3364119655,20026.732770287705,20028.53898131626,20031.247040071918,20033.07208698974,20034.980437436752,20037.171062197776,20039.33547741592,20041.543812185526,20043.651781763692,20046.18028843596,20047.76634222038,20049.34831146245,20050.89471769771,20055.174180157308,20057.32509758813,20059.0554430243,20060.702291476173,20062.370338871708,20065.92378590613,20068.337315219098,20070.32608744704,20072.15429345034,20073.982866706483,20077.667245521832,20080.010911619403,20081.84763021749,20083.831315126397,20085.83106221045,20089.230589117728,20091.38857426761,20093.58938497204,20095.79525921472,20098.00820818866,20100.205925386228,20102.403882904167,20104.685907792955,20106.91511536641,20109.12345785353,20111.404435727352,20113.64605286576,20115.83763573968,20117.963075144275,20120.118111348893,20122.28887089192,20124.474553909084,20126.614389288392,20128.750225607382,20131.036046483,20133.267974449474,20135.5001498698,20137.731565996408,20139.92295394542,20142.119615342006,20144.36949010304,20146.65486882169,20148.943730281346,20151.165352817043,20153.38722030884,20155.68450491808,20157.9820513948,20160.279859768834,20162.57793007005,20164.876262328296,20167.217606111117,20169.597942805165,20171.952945060966,20174.1888043254,20176.42208702604,20179.081137692887,20181.3091100413,20183.9191587485,20186.122031685485,20188.478963293903,20191.59566067626,20193.787862217137,20195.93567349416,20198.11239144105,20200.322670880043,20200.322670880043,20202.624901654843,20204.904161796247,20207.170141798,20209.558629308754,20209.558629308754,20211.87141119829,20214.175564539168,20216.45996851972,20218.733107278582
26,29856.0,29745.69456132397,29905.99778595101,29979.56750251803,29930.374456759262,29828.82098354868,30020.473160177546,30002.505618517418,30094.187183389644,30125.384074271205,30154.946371359103,30097.889526900093,30210.169270232946,30259.028190908066,30261.28265327078,30330.71554292313,30260.797491085294,30105.320505178617,30114.856144514102,30133.160349192352,30143.830570162667,30172.72754483564,30158.067308359045,29987.292559773585,29974.595248814527,29960.14946324897,29894.058380673192,29958.316840381318,29978.768265381183,29919.542221957843,29993.581346811206,29996.150224390272,29947.31131647892,30012.253726503237,30035.215326100482,30023.215907307822,30037.35135008666,30083.403035684718,30044.894724801983,30180.91614647804,30290.852991348565,30325.341163789213,30231.97158139352,30195.11032960712,30216.155879763715,30295.938143412368,30283.72210081563,30297.029804938462,30270.745142061176,30292.725701888725,30279.602296767345,30265.924729871767,30272.579427911347,30261.9623904856,30273.016959160566,30270.370962476183,30232.67680924335,30288.604960743487,30219.020942870517,30324.805231703664,30294.7527297325,30354.328353439552,30267.09721789137,30267.09721789137,30285.049880604318,30285.049880604318,30285.049880604318,30285.049880604318,30285.049880604318,30391.563150610455,30364.800964127597,30421.2181094914,30464.54680358973,30465.913402083686,30451.568580065392,30419.27015823719,30499.695832566627,30477.221991036968,30430.373593644483,30408.62155086817,30497.50309625416,30506.38107653108,30534.217478684546,30560.179482538882,30413.490621022687,30368.07871417189,30328.81664698427,30322.993100910866,30292.54508244666,30147.14086605092,30253.234936554687,30200.89666031998,30246.175642347516,30362.667519080507
