,2017-07-03,2017-07-04,2017-07-05,2017-07-06,2017-07-07,2017-07-10,2017-07-11,2017-07-12,2017-07-13,2017-07-14,2017-07-17,2017-07-18,2017-07-19,2017-07-20,2017-07-21,2017-07-24,2017-07-25,2017-07-26,2017-07-27,2017-07-28,2017-07-31,2017-08-01,2017-08-02,2017-08-03,2017-08-04,2017-08-07,2017-08-08,2017-08-09,2017-08-10,2017-08-11,2017-08-14,2017-08-15,2017-08-16,2017-08-17,2017-08-18,2017-08-21,2017-08-22,2017-08-23,2017-08-24,2017-08-25,2017-08-28,2017-08-29,2017-08-30,2017-08-31,2017-09-01,2017-09-04,2017-09-05,2017-09-06,2017-09-07,2017-09-08,2017-09-11,2017-09-12,2017-09-13,2017-09-14,2017-09-15,2017-09-18,2017-09-19,2017-09-20,2017-09-21,2017-09-22,2017-09-25,2017-09-26,2017-09-27,2017-09-28,2017-09-29,2017-09-30,2017-10-03,2017-10-04,2017-10-06,2017-10-09,2017-10-10,2017-10-11,2017-10-12,2017-10-13,2017-10-16,2017-10-17,2017-10-18,2017-10-19,2017-10-20,2017-10-23,2017-10-24,2017-10-25,2017-10-26,2017-10-27,2017-10-30,2017-10-31,2017-11-01,2017-11-02,2017-11-03,2017-11-06,2017-11-07,2017-11-08,2017-11-09,2017-11-10,2017-11-13,2017-11-14,2017-11-15,2017-11-16,2017-11-17
0,1000.0,999.9144008743173,1000.6622151963518,1001.0211301150737,1001.1485191756154,1000.8405480972696,1000.9444975008666,1000.9914139771423,1001.4413403889163,1001.5614297297573,1000.8096499485686,1001.091165803512,1001.9519342375836,1002.127810074364,1002.1604728811149,1002.4595336695224,1002.275394420728,1002.2638123784067,1002.5880064467468,1002.8671572684764,1003.2392069925099,1003.5678499455116,1003.1957135271492,1003.1197944354756,1003.0984444924447,1003.364085437506,1003.6001645674687,1003.7163885031737,1003.569529561654,1002.9095151819374,1003.5575401062993,1003.9578794837573,1004.1564375728148,1005.0563310792004,1005.060918798259,1005.6815265013646,1005.4922839520032,1005.5511858344046,1004.7067805251614,1006.6712043509773,1007.9584295105873,1007.1355459654055,1006.9286301280936,1007.0064239324801,1007.6365863218792,1008.1872450955,1008.2831716566162,1008.3858839381824,1007.805931063514,1007.7807983572084,1008.3057556212292,1008.708665593852,1009.0005777991839,1008.8785453706796,1008.7402892595512,1009.4155109759863,1008.968208120468,1009.594833269299,1009.4269930392984,1009.4331757092281,1008.4525985343934,1008.5523659041783,1008.9322402819716,1009.0199653229896,1009.3483705679124,1009.4390836098264,1009.5298069921199,1009.620540715972,1009.711284782561,1011.3507866748897,1011.9472830672667,1011.91534495439,1012.1415102459108,1013.1445994908194,1012.1167117933768,1012.4792431115147,1013.10799920611,1012.4914684849626,1013.1107000530476,1013.9166615550715,1014.7600642016873,1016.0386323425836,1016.5788537255096,1017.1979364176452,1017.1979364176452,1016.6557100810068,1016.4390297546182,1015.9298224328528,1015.5433256007556,1015.5433256007556,1017.028666309495,1017.0940929409234,1018.3581218351512,1020.388747741786,1020.388747741786,1020.1929529373531,1018.9455656410285,1020.7467782397667,1020.3364628813176
1,2000.0,1999.8288017486345,2001.3244303927038,2002.0422602301473,2002.2970383512309,2001.6810961945398,2001.8889950017333,2001.982827954285,2002.8826807778325,2003.1228594595145,2001.619299897137,2002.182331607024,2003.903868475168,2004.255620148728,2004.3209457622297,2004.919067339045,2004.550788841456,2004.527624756813,2005.1760128934936,2005.7343145369525,2006.4784139850199,2007.1356998910235,2006.3914270542984,2006.2395888709511,2006.1968889848893,2006.728170875012,2007.2003291349367,2007.432777006348,2007.139059123308,2005.8190303638748,2007.1150802125985,2007.9157589675146,2008.3128751456293,2010.1126621584008,2010.121837596518,2011.363053002729,2010.9845679040063,2011.102371668809,2009.4135610503229,2013.3424087019546,2015.9168590211746,2014.2710919308115,2013.857260256188,2014.0128478649601,2015.2731726437585,2016.374490191,2016.5663433132324,2016.7717678763647,2015.611862127028,2015.5615967144165,2016.6115112424584,2017.417331187704,2018.0011555983679,2017.757090741359,2017.4805785191033,2018.8310219519726,2017.936416240936,2019.189666538598,2018.8539860785968,2018.8663514184561,2016.9051970687867,2017.104731808357,2017.8644805639435,2018.0399306459801,2018.6967411358248,2018.8781672196528,2019.0596139842398,2019.241081431944,2019.422569565122,2022.7015733497794,2023.8945661345333,2023.83068990878,2024.2830204918214,2026.2891989816387,2024.2334235867536,2024.9584862230288,2026.21599841222,2024.9829369699253,2026.221400106095,2027.833323110143,2029.5201284033747,2032.077264685168,2033.157707451019,2034.3958728352904,2034.3958728352904,2033.3114201620133,2032.8780595092364,2031.8596448657047,2031.086651201512,2031.086651201512,2034.0573326189908,2034.188185881848,2036.7162436703034,2040.7774954835734,2040.7774954835734,2040.3859058747075,2037.891131282058,2041.4935564795355,2040.6729257626366
2,5000.0,4999.572004371586,5003.311075981758,5005.105650575367,5005.742595878076,5004.202740486348,5004.722487504332,5004.957069885712,5007.206701944581,5007.807148648786,5004.048249742843,5005.45582901756,5009.759671187921,5010.639050371821,5010.802364405575,5012.297668347613,5011.376972103641,5011.319061892034,5012.940032233735,5014.335786342381,5016.19603496255,5017.839249727558,5015.978567635746,5015.598972177378,5015.492222462224,5016.820427187529,5018.000822837345,5018.581942515871,5017.84764780827,5014.547575909688,5017.787700531497,5019.789397418786,5020.782187864074,5025.281655396004,5025.304593991297,5028.407632506824,5027.461419760017,5027.755929172025,5023.533902625808,5033.3560217548875,5039.792147552938,5035.677729827029,5034.6431506404715,5035.032119662401,5038.182931609397,5040.9362254775015,5041.415858283082,5041.929419690914,5039.029655317572,5038.903991786043,5041.52877810615,5043.543327969261,5045.002888995921,5044.392726853399,5043.701446297759,5047.077554879934,5044.84104060234,5047.974166346497,5047.134965196494,5047.165878546142,5042.262992671969,5042.761829520894,5044.661201409861,5045.099826614953,5046.741852839565,5047.195418049136,5047.649034960603,5048.102703579863,5048.556423912807,5056.75393337445,5059.736415336336,5059.576724771951,5060.707551229555,5065.722997454099,5060.583558966885,5062.396215557576,5065.53999603055,5062.457342424814,5065.553500265238,5069.583307775359,5073.800321008438,5080.1931617129185,5082.894268627549,5085.989682088227,5085.989682088227,5083.278550405034,5082.195148773091,5079.649112164264,5077.716628003779,5077.716628003779,5085.143331547476,5085.470464704618,5091.790609175755,5101.943738708932,5101.943738708932,5100.964764686767,5094.727828205144,5103.733891198836,5101.68231440659
3,10000.0,9999.144008743173,10006.622151963516,10010.211301150734,10011.485191756152,10008.405480972697,10009.444975008664,10009.914139771425,10014.413403889164,10015.614297297572,10008.096499485686,10010.91165803512,10019.51934237584,10021.278100743642,10021.60472881115,10024.595336695225,10022.753944207281,10022.638123784069,10025.88006446747,10028.67157268476,10032.3920699251,10035.678499455116,10031.957135271492,10031.197944354755,10030.984444924448,10033.64085437506,10036.001645674687,10037.163885031741,10035.69529561654,10029.095151819376,10035.575401062992,10039.578794837573,10041.564375728149,10050.563310792008,10050.609187982594,10056.815265013647,10054.922839520032,10055.511858344047,10047.067805251616,10066.712043509775,10079.584295105877,10071.355459654058,10069.286301280941,10070.064239324802,10076.365863218794,10081.872450955,10082.831716566165,10083.858839381828,10078.059310635144,10077.807983572086,10083.0575562123,10087.086655938521,10090.005777991842,10088.785453706798,10087.402892595517,10094.155109759868,10089.682081204684,10095.948332692995,10094.269930392988,10094.331757092285,10084.525985343938,10085.523659041788,10089.322402819722,10090.199653229904,10093.48370567913,10094.390836098271,10095.298069921206,10096.205407159725,10097.112847825614,10113.5078667489,10119.472830672672,10119.153449543905,10121.415102459108,10131.445994908196,10121.16711793377,10124.792431115153,10131.0799920611,10124.914684849628,10131.107000530475,10139.166615550717,10147.600642016876,10160.38632342584,10165.788537255097,10171.979364176454,10171.979364176454,10166.557100810069,10164.390297546182,10159.298224328528,10155.433256007558,10155.433256007558,10170.286663094952,10170.940929409237,10183.581218351508,10203.887477417864,10203.887477417864,10201.929529373534,10189.455656410288,10207.467782397673,10203.36462881318
4,15000.0,14998.716013114758,15009.933227945276,15015.316951726103,15017.22778763423,15012.608221459046,15014.167462513004,15014.871209657142,15021.620105833745,15023.42144594636,15012.144749228533,15016.367487052683,15029.27901356376,15031.917151115464,15032.407093216723,15036.893005042839,15034.130916310924,15033.957185676103,15038.820096701209,15043.007359027148,15048.588104887654,15053.517749182678,15047.935702907243,15046.796916532136,15046.476667386674,15050.461281562593,15054.002468512037,15055.745827547613,15053.542943424813,15043.642727729064,15053.363101594492,15059.36819225636,15062.346563592226,15075.844966188013,15075.913781973892,15085.222897520469,15082.384259280052,15083.267787516072,15070.601707877431,15100.068065264662,15119.376442658811,15107.033189481086,15103.929451921409,15105.096358987199,15114.548794828192,15122.808676432502,15124.247574849249,15125.788259072742,15117.088965952713,15116.711975358125,15124.58633431844,15130.629983907784,15135.008666987766,15133.1781805602,15131.104338893276,15141.2326646398,15134.523121807022,15143.92249903949,15141.404895589478,15141.497635638423,15126.788978015906,15128.285488562678,15133.98360422958,15135.29947984485,15140.225558518692,15141.586254147402,15142.947104881805,15144.308110739585,15145.669271738418,15170.261800123348,15179.209246008999,15178.73017431585,15182.122653688659,15197.168992362287,15181.750676900647,15187.18864667272,15196.619988091648,15187.372027274438,15196.660500795713,15208.74992332607,15221.400963025313,15240.579485138753,15248.682805882641,15257.969046264672,15257.969046264672,15249.835651215095,15246.585446319268,15238.947336492784,15233.149884011327,15233.149884011327,15255.429994642416,15256.411394113846,15275.371827527257,15305.831216126784,15305.831216126784,15302.89429406029,15284.18348461542,15311.201673596492,15305.046943219755
5,20000.0,19998.288017486346,20013.24430392704,20020.422602301467,20022.970383512304,20016.81096194539,20018.889950017332,20019.82827954285,20028.826807778325,20031.228594595144,20016.192998971368,20021.82331607024,20039.03868475168,20042.556201487285,20043.2094576223,20049.19067339045,20045.507888414562,20045.276247568134,20051.76012893494,20057.343145369523,20064.7841398502,20071.356998910243,20063.914270542984,20062.39588870951,20061.968889848897,20067.28170875012,20072.003291349374,20074.327770063483,20071.39059123308,20058.190303638752,20071.150802125987,20079.157589675146,20083.128751456297,20101.126621584008,20101.21837596519,20113.630530027294,20109.845679040067,20111.02371668809,20094.135610503232,20133.42408701955,20159.16859021176,20142.710919308116,20138.572602561882,20140.128478649603,20152.73172643759,20163.74490191,20165.663433132333,20167.717678763656,20156.11862127029,20155.61596714417,20166.1151124246,20174.173311877043,20180.011555983685,20177.5709074136,20174.805785191034,20188.31021951973,20179.36416240936,20191.89666538599,20188.539860785968,20188.66351418457,20169.05197068788,20171.047318083576,20178.644805639444,20180.39930645981,20186.96741135826,20188.781672196543,20190.596139842408,20192.41081431945,20194.225695651232,20227.0157334978,20238.945661345344,20238.30689908781,20242.830204918217,20262.891989816395,20242.33423586754,20249.584862230306,20262.1599841222,20249.82936969925,20262.21400106095,20278.33323110143,20295.201284033752,20320.77264685168,20331.57707451019,20343.958728352907,20343.958728352907,20333.114201620137,20328.780595092365,20318.596448657056,20310.86651201512,20310.86651201512,20340.573326189908,20341.88185881848,20367.162436703027,20407.77495483573,20407.77495483573,20403.859058747068,20378.91131282057,20414.93556479535,20406.729257626364
6,30000.0,29915.64861603154,30034.385746565094,30031.888751873612,30029.26191620083,29980.12690828042,29947.008354197955,29930.14207236319,29970.127962968174,29977.644051823037,29790.634534357047,29830.98573955592,29977.152495043963,30051.994746916913,30075.315001531933,30122.797872328832,30061.759149842,30048.080844949247,30086.606385925643,30160.5647074672,30214.737540356007,30274.926008626924,30222.606320298815,30175.585500952242,30091.16231300922,30155.37560521793,30178.368428409438,30224.443274509667,30208.789611976816,30112.189833180768,30277.78119820085,30385.529219383487,30278.258972940584,30276.19565815406,30291.3546389149,30372.801070145986,30424.438835329613,30380.322800619284,30278.144244959014,30497.016192354287,30629.133207044786,30592.271896803024,30574.028112547414,30534.304228881694,30673.405970970518,30725.057962614257,30831.689390728472,30841.158588585324,30751.95892923739,30782.98422171919,30883.014336400724,30832.896789648814,30916.797312566832,30865.214566034614,30816.46235240335,30995.136013422038,30935.403988752238,31006.68214049649,30909.71244043192,30873.56075237272,30868.87108437832,30854.092855266183,30895.36075540675,30895.528268308168,31054.800686987157,31054.973905542218,31055.147143842467,31055.320401890138,31055.493679687508,31248.620441090126,31364.251296924747,31438.475668079813,31499.530761703965,31562.048386865787,31466.249242066842,31506.125042035,31653.489924649813,31646.741169000343,31652.43142992205,31852.74843128957,31920.65296222897,32050.0405404572,32001.49046630601,32010.085552778168,32010.085552778168,32048.443598076974,32012.859166644936,31964.823706171417,31954.97573392337,31954.97573392337,31976.56594228416,31893.51962703063,32024.994054082406,32206.13017951908,32206.13017951908,32007.974279516857,31928.05316768205,32122.17052938609,31915.40249259777
7,50000.0,49721.25532803311,50045.738410230304,50057.064594791256,50061.363426106676,49877.98339375031,49857.41220062259,49771.52284406535,49851.087336304416,49942.35259562628,49521.65033166262,49546.22742918836,49956.03133795903,50067.76420915383,50155.97374700492,50148.73159673254,50051.342442748115,49972.71616474564,49930.4006687995,50212.843759955416,50452.540511386884,50515.547820276326,50366.781822352714,50278.96572890085,50162.05205563303,50463.86726065858,50514.954322465615,50805.6773372125,50714.75030128669,50419.60479444271,50760.648539800975,50867.537911013525,50711.7231828455,50760.974434765885,50940.9691425771,51156.69987523108,51111.385897196415,50890.91021382755,50650.57953011566,50898.93094466423,51058.64005421153,50856.33894144413,50826.238482053115,50712.373901089006,50913.49639122255,51142.56529761,51242.09684040281,51241.28168828307,51194.96442985752,51318.30012086098,51222.5104647486,51099.95804375789,51231.034686820196,51196.79940817911,51218.26215393537,51442.899404452735,51369.640395768074,51471.862403976214,51355.93728567162,51356.0699971716,51550.116462199316,51454.55739639842,51480.70294174821,51480.98377684175,51803.5398230563,51803.83022366844,51804.12065738333,51804.41112420479,51804.701624136535,52281.11529628055,52650.31517418161,52893.985641473184,53043.06195631304,53102.7753429895,52953.02101166661,53036.226748629226,53431.58848207325,53634.26248693128,53569.06964001213,54209.77707107403,54326.539057465634,54836.50504897483,54455.71899341914,54573.82101880751,54573.82101880751,54554.669737837656,54456.56958287208,54516.27397495042,54591.93853394248,54591.93853394248,54568.4720045625,54174.93233565538,54388.78467119816,54635.60696796932,54635.60696796932,53955.29961768964,53953.201240769435,54536.19448334816,53889.86530333747
8,100000.0,99442.51065606622,100091.47682046061,100114.12918958251,100122.72685221335,99755.96678750061,99714.82440124518,99543.04568813069,99702.17467260883,99884.70519125256,99043.30066332524,99092.45485837672,99912.06267591806,100135.52841830766,100311.94749400984,100297.46319346508,100102.68488549623,99945.43232949128,99860.801337599,100425.68751991083,100905.08102277377,101031.09564055268,100733.56364470537,100557.93145780172,100324.10411126606,100927.73452131716,101029.90864493123,101611.354674425,101429.50060257336,100839.20958888542,101521.29707960195,101735.07582202704,101423.446365691,101521.94886953176,101881.9382851542,102313.39975046217,102222.77179439283,101781.8204276551,101301.15906023132,101797.86188932846,102117.28010842306,101712.67788288828,101652.47696410623,101424.74780217801,101826.9927824451,102285.13059522,102484.19368080565,102482.56337656613,102389.92885971504,102636.60024172196,102445.0209294972,102199.91608751577,102462.06937364039,102393.59881635822,102436.52430787074,102885.79880890547,102739.28079153618,102943.7248079524,102711.87457134324,102712.1399943432,103100.23292439863,102909.11479279684,102961.40588349642,102961.9675536835,103607.0796461126,103607.66044733688,103608.24131476668,103608.82224840957,103609.40324827307,104562.2305925611,105300.63034836322,105787.97128294637,106086.12391262608,106205.550685979,105906.04202333324,106072.45349725848,106863.17696414648,107268.52497386256,107138.13928002426,108419.55414214806,108653.07811493122,109673.01009794966,108911.43798683828,109147.64203761502,109147.64203761502,109109.33947567533,108913.13916574416,109032.54794990084,109183.87706788495,109183.87706788495,109136.944009125,108349.86467131076,108777.56934239632,109271.21393593863,109271.21393593863,107910.59923537928,107906.40248153887,109072.38896669632,107779.73060667494
9,200000.0,199437.65744021029,200229.2383104339,200212.59167915734,200195.07944133886,199867.51272186945,199646.7223613197,199534.28048242122,199800.8530864545,199850.96034548696,198604.23022904687,198873.2382637061,199847.68330029305,200346.63164611266,200502.1000102129,200818.65248219212,200411.7276656133,200320.53896632828,200577.37590617093,201070.43138311466,201431.58360237337,201832.8400575129,201484.04213532532,201170.57000634828,200607.74875339482,201035.8373681196,201189.1228560629,201496.28849673114,201391.9307465121,200747.93222120515,201851.87465467234,202570.19479588984,201855.05981960398,201841.30438769376,201942.36425943265,202485.34046764,202829.59223553078,202535.48533746187,201854.29496639344,203313.44128236198,204194.22138029846,203948.4793120201,203826.85408364935,203562.02819254468,204489.3731398035,204833.71975076167,205544.59593818986,205607.72392390206,205013.05952824926,205219.8948114613,205886.76224267148,205552.64526432546,206111.98208377886,205768.09710689745,205443.08234935565,206634.24008948024,206236.0265916816,206711.21426997657,206064.74960287946,205823.73834915145,205792.47389585548,205693.9523684412,205969.07170271163,205970.18845538775,207032.0045799144,207033.15937028147,207034.3142922831,207035.46934593425,207036.62453125004,208324.13627393421,209095.00864616493,209589.83778719872,209996.87174469308,210413.65591243847,209774.99494711225,210040.83361356665,211023.266164332,210978.27446000226,211016.20953281366,212351.65620859712,212804.3530815265,213666.93693638133,213343.26977537342,213400.5703518545,213400.5703518545,213656.2906538465,213419.06111096626,213098.8247078095,213033.1715594891,213033.1715594891,213177.10628189435,212623.46418020414,213499.96036054933,214707.5345301271,214707.5345301271,213386.49519677888,212853.68778454684,214147.80352924048,212769.34995065164
