,2017-07-01-2017-07-31-std,2017-07-01-2017-07-31-year_rate,2017-08-01-2017-08-31-std,2017-08-01-2017-08-31-year_rate,2017-09-01-2017-09-30-std,2017-09-01-2017-09-30-year_rate,2017-10-01-2017-10-31-std,2017-10-01-2017-10-31-year_rate,2017-07-01-2017-10-31-std,2017-07-01-2017-10-31-year_rate
0,3.197361589660671e-06,0.02370523916768004,2.7320464845485753e-06,0.024891057630785262,6.640459638454761e-06,0.026057385090394194,3.5608696511758697e-06,0.021499810496817037,4.895860990059526e-06,0.02531293858068308
1,3.197361589700111e-06,0.02370523916768004,2.7320464845849545e-06,0.024891057630785262,6.6404596384710805e-06,0.026057385090394194,3.560869651160275e-06,0.021499810496819788,4.895860990073541e-06,0.025312938580683418
2,3.1973615896553494e-06,0.02370523916767284,2.73204648459812e-06,0.02489105763078942,6.640459638458722e-06,0.026057385090403326,3.56086965117551e-06,0.021499810496826373,4.895860990073763e-06,0.025312938580685868
3,3.197361589656356e-06,0.02370523916767284,2.73204648458969e-06,0.02489105763079384,6.640459638460356e-06,0.026057385090403326,3.5608696511590315e-06,0.021499810496828576,4.895860990069034e-06,0.025312938580685868
4,3.197361589652717e-06,0.02370523916767137,2.7320464845656837e-06,0.02489105763078574,6.6404596384706595e-06,0.02605738509039574,3.5608696511887467e-06,0.02149981049682493,4.895860990072297e-06,0.025312938580682603
5,3.1973615896561676e-06,0.02370523916767284,2.7320464845597277e-06,0.02489105763079384,6.640459638447666e-06,0.026057385090405612,3.5608696511255817e-06,0.021499810496830772,4.895860990060295e-06,0.025312938580686405
6,0.0022208036025648022,0.1254398015985357,0.0024178259404224406,0.020206918679657522,0.0009355641834719572,0.07762952020518689,0.0015175721089916965,0.2040832087655264,0.0018207959176666478,0.11454576102257898
7,0.0028208913081851374,0.1749118249036585,0.0035356166589147284,-0.024180456939023386,0.0017753981915716523,0.16970077473008735,0.0020869777371602467,0.23766114109952344,0.002585572507083758,0.15922149346046194
8,0.002820891308185123,0.1749118249036585,0.0035356166589148082,-0.024180456939023386,0.0017753981915716508,0.16970077473008735,0.0020869777371602103,0.23766114109952344,0.0025855725070837755,0.15922149346046194
9,0.002273278009453706,0.12837546676789502,0.0024778930099658785,0.021735991367296207,0.0009557237961028608,0.07851997803952059,0.0015465736340464478,0.20854027569022326,0.001863493719023164,0.11734261362719199
10,0.002273278009453706,0.12837546676789502,0.0024778930099658785,0.021735991367296207,0.0009557237961028608,0.07851997803952059,0.0015465736340464478,0.20854027569022326,0.001863493719023164,0.11734261362719199
11,0.0022732780094536437,0.12837546676789502,0.002477893009965857,0.021735991367296207,0.000955723796102833,0.07851997803952239,0.0015465736340464539,0.20854027569022326,0.0018634937190231383,0.11734261362719199
12,0.0010917689622678825,0.07864870028228699,0.0011844359788749969,0.022536740497493494,0.0005049070573278788,0.059385435646809794,0.0008226853030515653,0.11654163092337066,0.0009144886100016642,0.07369245002508018
