,2017-07-03,2017-07-04,2017-07-05,2017-07-06,2017-07-07,2017-07-10,2017-07-11,2017-07-12,2017-07-13,2017-07-14,2017-07-17,2017-07-18,2017-07-19,2017-07-20,2017-07-21,2017-07-24,2017-07-25,2017-07-26,2017-07-27,2017-07-28,2017-07-31,2017-08-01,2017-08-02,2017-08-03,2017-08-04,2017-08-07,2017-08-08,2017-08-09,2017-08-10,2017-08-11,2017-08-14,2017-08-15,2017-08-16,2017-08-17,2017-08-18,2017-08-21,2017-08-22,2017-08-23,2017-08-24,2017-08-25,2017-08-28,2017-08-29,2017-08-30,2017-08-31,2017-09-01,2017-09-04,2017-09-05,2017-09-06,2017-09-07,2017-09-08,2017-09-11,2017-09-12,2017-09-13,2017-09-14,2017-09-15,2017-09-18,2017-09-19,2017-09-20,2017-09-21,2017-09-22,2017-09-25,2017-09-26,2017-09-27,2017-09-28,2017-09-29,2017-09-30,2017-10-03,2017-10-04,2017-10-06,2017-10-09,2017-10-10,2017-10-11,2017-10-12,2017-10-13,2017-10-16,2017-10-17,2017-10-18,2017-10-19,2017-10-20,2017-10-23,2017-10-24,2017-10-25,2017-10-26,2017-10-27
0,198880.9244,198725.06916695848,200317.96295662454,200845.16355314708,200860.2054855961,199071.2706981917,199588.19022009117,199562.7301433932,200185.43887263976,200493.75791910206,200192.0174971261,200384.17657635742,202304.6543195095,203229.59403485054,203871.19668734993,204353.4930274779,203283.43985536622,202268.87086729278,202773.96047322624,203356.1970231804,203936.08307192472,204522.42816480764,204566.38128590063,203045.84375257473,202901.54957541404,203063.93591811197,203168.93580616848,203154.02579464353,203215.83205104317,197819.20588353716,199134.01390184116,199209.30084353813,199026.0832631955,199410.5807595635,199611.9801907042,199624.12130026714,199419.91073150124,199387.11772219892,199015.86197874628,199824.07903198767,201671.54820390238,202419.2812176652,201742.176378843,201709.44312709832,201967.03884734822,202919.59244387838,202905.86022469305,202886.97873986524,202558.33647653877,202702.69047648954,202787.2600383753,202321.3452390469,202529.7962390494,201912.93650732382,202202.92435801824,202348.89926482967,201873.9832416711,202098.93533020478,201768.73185234287,201846.1900878091,201193.6664189821,201534.9403886063,201554.8626287641,201554.8626287641,202328.70796888953,202328.70796888953,202328.70796888953,202328.70796888953,202328.70796888953,202788.46247925138,202574.34178701704,203315.6630431577,204148.56325961518,204669.18526426758,204948.2520986344,204860.36331311043,205481.9539423426,205028.9098795425,204537.73183069972,205106.94823392326,205747.3606556581,206261.66062056535,206150.5304038616,206251.46913335443
1,99440.4622,99362.53458347924,100158.98147831227,100422.58177657354,100430.10274279804,99535.63534909586,99794.09511004559,99781.3650716966,100092.71943631988,100246.87895955103,100096.00874856305,100192.08828817871,101152.32715975474,101614.79701742527,101935.59834367497,102176.74651373895,101641.71992768311,101134.43543364639,101386.98023661312,101678.0985115902,101968.04153596236,102261.21408240382,102283.19064295031,101522.92187628736,101450.77478770702,101531.96795905598,101584.46790308424,101577.01289732177,101607.91602552158,98909.60294176858,99567.00695092058,99604.65042176907,99513.04163159775,99705.29037978176,99805.9900953521,99812.06065013357,99709.95536575062,99693.55886109946,99507.93098937314,99912.03951599383,100835.77410195119,101209.6406088326,100871.0881894215,100854.72156354916,100983.51942367411,101459.79622193919,101452.93011234653,101443.48936993262,101279.16823826938,101351.34523824477,101393.63001918765,101160.67261952345,101264.8981195247,100956.46825366191,101101.46217900912,101174.44963241483,100936.99162083556,101049.46766510239,100884.36592617143,100923.09504390456,100596.83320949104,100767.47019430315,100777.43131438205,100777.43131438205,101164.35398444477,101164.35398444477,101164.35398444477,101164.35398444477,101164.35398444477,101394.23123962569,101287.17089350852,101657.83152157885,102074.28162980759,102334.59263213379,102474.1260493172,102430.18165655521,102740.9769711713,102514.45493977125,102268.86591534986,102553.47411696163,102873.68032782905,103130.83031028268,103075.2652019308,103125.73456667722
2,49720.2311,49681.26729173962,50079.490739156136,50211.29088828677,50215.05137139902,49767.81767454793,49897.04755502279,49890.6825358483,50046.35971815994,50123.439479775516,50048.004374281525,50096.044144089356,50576.16357987737,50807.398508712635,50967.79917183748,51088.373256869476,50820.859963841554,50567.217716823194,50693.49011830656,50839.0492557951,50984.02076798118,51130.60704120191,51141.59532147516,50761.46093814368,50725.38739385351,50765.98397952799,50792.23395154212,50788.50644866088,50803.95801276079,49454.80147088429,49783.50347546029,49802.32521088453,49756.520815798875,49852.64518989088,49902.99504767605,49906.030325066786,49854.97768287531,49846.77943054973,49753.96549468657,49956.01975799692,50417.887050975594,50604.8203044163,50435.54409471075,50427.36078177458,50491.759711837054,50729.898110969596,50726.46505617326,50721.74468496631,50639.58411913469,50675.672619122386,50696.815009593825,50580.336309761726,50632.44905976235,50478.234126830954,50550.73108950456,50587.22481620742,50468.49581041778,50524.733832551196,50442.18296308572,50461.54752195228,50298.41660474552,50383.73509715158,50388.715657191024,50388.715657191024,50582.17699222238,50582.17699222238,50582.17699222238,50582.17699222238,50582.17699222238,50697.115619812845,50643.58544675426,50828.91576078942,51037.140814903796,51167.296316066895,51237.0630246586,51215.09082827761,51370.48848558565,51257.22746988563,51134.43295767493,51276.737058480816,51436.84016391452,51565.41515514134,51537.6326009654,51562.86728333861
3,29827.50951,29825.29232987199,30106.22346051534,30188.39668368349,30207.15463921653,29934.805276869367,29981.682680503192,29999.842307192823,30074.494414982753,30137.716800851722,30011.424998853618,30044.223624345093,30412.7562390079,30581.4730454044,30669.20233698576,30735.99751249371,30554.197128941243,30388.70017103208,30448.14248775422,30560.94874747993,30646.324317160233,30712.159488461984,30706.657385642375,30456.875581224725,30391.12957229675,30469.11344517334,30489.033591446976,30494.18348294894,30488.707809145475,29223.741201871024,29474.18932074005,29517.530205523508,29491.712351125487,29516.83344309096,29522.24239812465,29542.743908270688,29506.431744537058,29497.62009385212,29434.65202271585,29559.499816216092,29866.44988023056,29954.503309547905,29911.48399527114,29905.725203319314,29936.10629954367,30083.985241886174,30079.607221623253,30059.51479979217,30012.36431261224,30031.528445056505,30079.21690212171,30034.677362979262,30072.743652932353,29979.855165080768,30018.628252068655,30085.238743017395,30005.84820643996,30047.458482616374,30005.54923088192,30017.5274942946,29906.68865593343,29917.296182259455,29975.25672647425,29975.25672647425,30125.21848874143,30125.21848874143,30125.21848874143,30125.21848874143,30125.21848874143,30229.38008753642,30193.891386235926,30336.370678312996,30453.006416809894,30573.431688498775,30589.095228706854,30596.23241794807,30733.10003145283,30664.228966388942,30568.688510912252,30710.602833530804,30448.32529876581,30565.81082915198,30546.272105391592,30571.40363162045
4,19888.09244,19872.506916695846,20031.796295662458,20084.516355314707,20086.02054855961,19907.12706981917,19958.819022009116,19956.27301433932,20018.54388726398,20049.375791910206,20019.20174971261,20038.417657635742,20230.465431950946,20322.959403485056,20387.11966873499,20435.349302747793,20328.343985536623,20226.88708672928,20277.396047322625,20335.619702318043,20393.608307192473,20452.242816480764,20456.638128590064,20304.584375257473,20290.154957541406,20306.393591811197,20316.89358061685,20315.402579464353,20321.583205104314,19781.920588353714,19913.401390184117,19920.930084353815,19902.60832631955,19941.058075956353,19961.19801907042,19962.412130026714,19941.991073150122,19938.711772219893,19901.58619787463,19982.407903198768,20167.154820390235,20241.92812176652,20174.2176378843,20170.94431270983,20196.703884734823,20291.95924438784,20290.586022469306,20288.697873986523,20255.83364765388,20270.26904764895,20278.72600383753,20232.13452390469,20252.979623904943,20191.293650732383,20220.292435801824,20234.889926482967,20187.398324167112,20209.893533020477,20176.873185234286,20184.619008780912,20119.36664189821,20153.49403886063,20155.48626287641,20155.48626287641,20232.870796888954,20232.870796888954,20232.870796888954,20232.870796888954,20232.870796888954,20278.84624792514,20257.434178701704,20331.56630431577,20414.85632596152,20466.91852642676,20494.82520986344,20486.036331311043,20548.19539423426,20502.890987954248,20453.77318306997,20510.69482339233,20574.736065565805,20626.166062056534,20615.05304038616,20625.146913335444
