,2017-07-01-2017-07-31-std,2017-07-01-2017-07-31-year_rate,2017-08-01-2017-08-31-std,2017-08-01-2017-08-31-year_rate,2017-09-01-2017-09-30-std,2017-09-01-2017-09-30-year_rate,2017-10-01-2017-10-31-std,2017-10-01-2017-10-31-year_rate,2017-07-01-2017-10-31-std,2017-07-01-2017-10-31-year_rate
0,0.00031236939057363426,0.050938193640461336,0.0007439352260379102,0.06220646218588823,0.0004578964758011321,0.038974194711372,0.0014754662744869843,0.20622309832427455,0.0009094820249869117,0.10880384564945351
1,0.0003123693905735855,0.050938193640461336,0.0007439352260379032,0.06220646218588823,0.0004578964758011338,0.038974194711372,0.0014754662744870116,0.20622309832427455,0.0009094820249869153,0.10880384564945351
2,0.00031236939057365,0.05093819364045497,0.0007439352260379107,0.06220646218588712,0.0004578964758011745,0.03897419471137229,0.0014754662744870303,0.2062230983242723,0.0009094820249869411,0.10880384564945365
3,0.00031236939057362824,0.05093819364045497,0.0007439352260379356,0.06220646218588712,0.0004578964758011542,0.03897419471137229,0.001475466274487021,0.2062230983242723,0.0009094820249869413,0.10880384564945365
4,0.0003123693905736538,0.050938193640457916,0.0007439352260378482,0.06220646218588716,0.0004578964758011257,0.03897419471137458,0.001475466274486899,0.20622309832427177,0.0009094820249868703,0.10880384564945075
5,0.0003123693905736063,0.05093819364045497,0.0007439352260379533,0.06220646218588712,0.00045789647580115185,0.03897419471137455,0.0014754662744870396,0.2062230983242723,0.0009094820249869429,0.10880384564945365
6,0.002518100525036469,0.06599043342610265,0.004773738072446186,0.29866550869726877,0.0025904840113962742,0.1568482091412106,0.010030591172533354,0.8155353178120363,0.005501555689753902,0.3828080724489981
7,0.003988551942582762,0.03819173899124874,0.00479973419882526,0.21647199880716364,0.002496086506389622,0.21852721661871544,0.013172252288312305,1.1955689575570405,0.007018351691510728,0.479391087418469
8,0.003988551942582757,0.03819173899124874,0.004799734198825263,0.21647199880716364,0.0024960865063896444,0.21852721661871544,0.013172252288312323,1.1955689575570423,0.007018351691510737,0.4793910874184694
9,0.0025181005250364415,0.06599043342610472,0.004773738072446148,0.2986655086972709,0.0025904840113962725,0.15684820914121061,0.010030591172533326,0.8155353178120344,0.005501555689753881,0.3828080724489973
10,0.0025181005250364415,0.06599043342610472,0.004773738072446148,0.2986655086972709,0.0025904840113962725,0.15684820914121061,0.010030591172533326,0.8155353178120344,0.005501555689753881,0.3828080724489973
11,0.002518100525036489,0.06599043342610472,0.004773738072446158,0.2986655086972709,0.0025904840113962924,0.15684820914121061,0.01003059117253332,0.8155353178120344,0.005501555689753887,0.3828080724489973
12,0.0014359880003597192,0.026135298087180927,0.0014499240305659983,0.10753218182363428,0.0010740643872268166,0.05033098464019167,0.00255899011344024,0.18710330447247264,0.0016386623832369833,0.11125423267592055
